,COLOR,TIME,VALUE
0,ELC,2022,14.588359706917934
1,ELC,2023,15.156992250399036
2,ELC,2024,15.597662182385926
3,ELC,2025,16.02467663739863
4,ELC,2026,16.329663528661776
5,ELC,2027,16.630724107280198
6,ELC,2028,16.959344277892
7,ELC,2029,17.295965992324774
8,ELC,2030,17.748983642784722
9,ELC,2031,18.545328689866736
10,ELC,2032,18.814347305862725
11,ELC,2033,19.21373308171636
12,ELC,2034,19.61005355510323
13,ELC,2035,20.002552376390735
14,ELC,2036,20.214959048437716
15,ELC,2037,20.40431390279412
16,ELC,2038,20.785050291253803
17,ELC,2039,20.961599228535864
18,ELC,2040,21.043700008057545
19,ELC,2041,21.07497741620986
20,ELC,2042,21.04907029165483
21,ELC,2043,21.40321384113159
22,ELC,2044,20.68377112480196
23,ELC,2045,20.21293629607693
24,ELC,2046,20.14894679117876
25,ELC,2047,20.52591183599148
26,ELC,2048,20.252129663995206
27,ELC,2049,19.942530627120995
28,ELC,2050,19.81212243172948
29,ELC,2051,19.592389677168974
30,ELC,2052,19.43242733382892
31,ELC,2053,19.327424028071793
32,ELC,2054,19.279201200285343
