,COLOR,TIME,VALUE
2442,DSL,2022,9.04376036150436
2443,DSL,2023,8.92934680919289
2444,DSL,2024,8.98292912070302
2445,DSL,2025,8.97732648716538
2446,DSL,2026,8.96584217752357
2447,DSL,2027,8.94047150392802
2448,DSL,2028,8.89141328725045
2449,DSL,2029,8.80536728412236
2450,DSL,2030,8.66549658426888
2451,DSL,2031,8.45196549373278
2452,DSL,2032,8.14335679423896
2453,DSL,2033,7.71927272020153
2454,DSL,2034,7.16428557123864
2455,DSL,2035,6.47304098892042
2456,DSL,2036,5.65568732913845
2457,DSL,2037,4.74200559650059
2458,DSL,2038,3.7819880579585
2459,DSL,2039,2.84075259848886
2460,DSL,2040,1.98717355544654
2461,DSL,2041,1.27846761030132
2462,DSL,2042,0.746026625672304
2463,DSL,2043,0.388824542801185
2464,DSL,2044,0.17796927660247
2465,DSL,2045,0.0702242566723139
2466,DSL,2046,0.0234103788399295
2467,DSL,2047,0.0064502311312273
2468,DSL,2048,0.0014343667788941
2469,DSL,2049,0.0002509055490727
2470,DSL,2050,3.35826614235284e-05
2471,DSL,2051,3.3386844647934e-06
2472,DSL,2052,2.38820096707144e-07
2473,DSL,2053,1.18803389062116e-08
2474,DSL,2054,3.96362147422004e-10
2475,ELC,2022,0.0072219594644027
2476,ELC,2023,0.006487327692914
2477,ELC,2024,0.0051264728306425
2478,ELC,2025,0.0051232754605837
2479,ELC,2026,0.0051167214735082
2480,ELC,2027,0.005102242669642
2481,ELC,2028,0.0050742456086012
2482,ELC,2029,0.0050251399670789
2483,ELC,2030,0.0049453170793585
2484,ELC,2031,0.0048234569021911
2485,ELC,2032,0.0046473368313327
2486,ELC,2033,0.0044053160545628
2487,ELC,2034,0.004088590128945
2488,ELC,2035,1.00776593683236
2489,ELC,2036,2.18202385146137
2490,ELC,2037,3.48713885110776
2491,ELC,2038,4.855255855246
2492,ELC,2039,6.1985826604087
2493,ELC,2040,7.41960179684227
2494,ELC,2041,8.44420901547799
2495,ELC,2042,9.22924466499188
2496,ELC,2043,9.77850516366033
2497,ELC,2044,10.1220402591974
2498,ELC,2045,10.4011869904195
2499,ELC,2046,10.6013146178834
2500,ELC,2047,10.7856727924494
2501,ELC,2048,10.9807337511904
2502,ELC,2049,11.2197574023429
2503,ELC,2050,11.5292566678377
2504,ELC,2051,11.5292566505778
2505,ELC,2052,11.5292566488087
2506,ELC,2053,11.5292566486792
2507,ELC,2054,11.5292566486727
2541,GSL,2022,3.12803405721937
2542,GSL,2023,3.05985228417388
2543,GSL,2024,3.07093837035854
2544,GSL,2025,3.0690230327137
2545,GSL,2026,3.0650969628692
2546,GSL,2027,3.05642364774231
2547,GSL,2028,3.03965241889789
2548,GSL,2029,3.01023640446969
2549,GSL,2030,2.96241967416966
2550,GSL,2031,2.88942112209598
2551,GSL,2032,2.7839189764186
2552,GSL,2033,2.63893997928747
2553,GSL,2034,2.44920995827706
2554,GSL,2035,2.21289845201668
2555,GSL,2036,1.93347481611239
2556,GSL,2037,1.62112009825242
2557,GSL,2038,1.29292484526624
2558,GSL,2039,0.971150505383531
2559,GSL,2040,0.679342721954483
2560,GSL,2041,0.437061807677677
2561,GSL,2042,0.25503950429778
2562,GSL,2043,0.132925039458825
2563,GSL,2044,0.0608412548868808
2564,GSL,2045,0.0240071319106699
2565,GSL,2046,0.0080031612938456
2566,GSL,2047,0.0022051005871698
2567,GSL,2048,0.0004903580913626
