,TECHNOLOGY,YEAR,REGION,VALUE
528,DEMINDBAGBOI_HIG,2022,RE1,0.0
529,DEMINDBAGBOI_HIG,2023,RE1,0.0
530,DEMINDBAGBOI_HIG,2024,RE1,0.0
531,DEMINDBAGBOI_HIG,2025,RE1,0.0
532,DEMINDBAGBOI_HIG,2026,RE1,0.0
533,DEMINDBAGBOI_HIG,2027,RE1,0.0
534,DEMINDBAGBOI_HIG,2028,RE1,0.0
535,DEMINDBAGBOI_HIG,2029,RE1,0.0
536,DEMINDBAGBOI_HIG,2030,RE1,0.0
537,DEMINDBAGBOI_HIG,2031,RE1,0.0
538,DEMINDBAGBOI_HIG,2032,RE1,0.0
539,DEMINDBAGBOI_HIG,2033,RE1,0.0
540,DEMINDBAGBOI_HIG,2034,RE1,0.0
541,DEMINDBAGBOI_HIG,2035,RE1,0.0
542,DEMINDBAGBOI_HIG,2036,RE1,0.0
543,DEMINDBAGBOI_HIG,2037,RE1,1.093591451040081
544,DEMINDBAGBOI_HIG,2038,RE1,1.1476566463723998
545,DEMINDBAGBOI_HIG,2039,RE1,1.2164668949771689
546,DEMINDBAGBOI_HIG,2040,RE1,1.3049372146118723
547,DEMINDBAGBOI_HIG,2041,RE1,1.4130676052765094
548,DEMINDBAGBOI_HIG,2042,RE1,1.5420868214104515
549,DEMINDBAGBOI_HIG,2043,RE1,1.6895373541349568
550,DEMINDBAGBOI_HIG,2044,RE1,1.8541904490106544
551,DEMINDBAGBOI_HIG,2045,RE1,2.0262160705225774
552,DEMINDBAGBOI_HIG,2046,RE1,2.1982416920345003
553,DEMINDBAGBOI_HIG,2047,RE1,2.361666032470827
554,DEMINDBAGBOI_HIG,2048,RE1,2.510345319634703
555,DEMINDBAGBOI_HIG,2049,RE1,2.639364535768645
556,DEMINDBAGBOI_HIG,2050,RE1,2.747494926433282
557,DEMINDBAGBOI_HIG,2051,RE1,2.8347364916286146
558,DEMINDBAGBOI_HIG,2052,RE1,2.903546740233384
559,DEMINDBAGBOI_HIG,2053,RE1,2.9576119355657022
560,DEMINDBAGBOI_HIG,2054,RE1,2.9981608320649413
561,DEMINDBAGBOI_LOW,2022,RE1,0.0
562,DEMINDBAGBOI_LOW,2023,RE1,0.0
563,DEMINDBAGBOI_LOW,2024,RE1,0.0
564,DEMINDBAGBOI_LOW,2025,RE1,0.0
565,DEMINDBAGBOI_LOW,2026,RE1,0.0
566,DEMINDBAGBOI_LOW,2027,RE1,0.0
567,DEMINDBAGBOI_LOW,2028,RE1,0.0
568,DEMINDBAGBOI_LOW,2029,RE1,0.0
569,DEMINDBAGBOI_LOW,2030,RE1,0.0
570,DEMINDBAGBOI_LOW,2031,RE1,0.0
571,DEMINDBAGBOI_LOW,2032,RE1,0.0
572,DEMINDBAGBOI_LOW,2033,RE1,0.0
573,DEMINDBAGBOI_LOW,2034,RE1,0.0
574,DEMINDBAGBOI_LOW,2035,RE1,0.45512903111057207
575,DEMINDBAGBOI_LOW,2036,RE1,0.6634703196347033
576,DEMINDBAGBOI_LOW,2037,RE1,0.6496480213089803
577,DEMINDBAGBOI_LOW,2038,RE1,0.6330612633181126
578,DEMINDBAGBOI_LOW,2039,RE1,0.6109455859969558
579,DEMINDBAGBOI_LOW,2040,RE1,0.5823795027904617
580,DEMINDBAGBOI_LOW,2041,RE1,0.5473630136986302
581,DEMINDBAGBOI_LOW,2042,RE1,0.5058961187214611
582,DEMINDBAGBOI_LOW,2043,RE1,0.4579788178589548
583,DEMINDBAGBOI_LOW,2044,RE1,0.4054540842212075
584,DEMINDBAGBOI_LOW,2045,RE1,0.35016489091831554
585,DEMINDBAGBOI_LOW,2046,RE1,0.29487569761542365
586,DEMINDBAGBOI_LOW,2047,RE1,0.2423509639776763
587,DEMINDBAGBOI_LOW,2048,RE1,0.19535514967021816
588,DEMINDBAGBOI_LOW,2049,RE1,0.1538882546930492
589,DEMINDBAGBOI_LOW,2050,RE1,0.11887176560121766
590,DEMINDBAGBOI_LOW,2051,RE1,0.09030568239472349
591,DEMINDBAGBOI_LOW,2052,RE1,0.06819000507356672
592,DEMINDBAGBOI_LOW,2053,RE1,0.050681760527650936
593,DEMINDBAGBOI_LOW,2054,RE1,0.03778094875697615
594,DEMINDBAGBOI_MID,2022,RE1,0.0
595,DEMINDBAGBOI_MID,2023,RE1,0.0
596,DEMINDBAGBOI_MID,2024,RE1,0.0
597,DEMINDBAGBOI_MID,2025,RE1,0.0
598,DEMINDBAGBOI_MID,2026,RE1,0.0
599,DEMINDBAGBOI_MID,2027,RE1,0.0
600,DEMINDBAGBOI_MID,2028,RE1,0.0
601,DEMINDBAGBOI_MID,2029,RE1,0.0
602,DEMINDBAGBOI_MID,2030,RE1,0.0
603,DEMINDBAGBOI_MID,2031,RE1,0.0
604,DEMINDBAGBOI_MID,2032,RE1,0.0
605,DEMINDBAGBOI_MID,2033,RE1,0.0
606,DEMINDBAGBOI_MID,2034,RE1,0.0
607,DEMINDBAGBOI_MID,2035,RE1,0.0
608,DEMINDBAGBOI_MID,2036,RE1,1.010958904109589
609,DEMINDBAGBOI_MID,2037,RE1,0.9909503424657534
610,DEMINDBAGBOI_MID,2038,RE1,0.9646232876712328
611,DEMINDBAGBOI_MID,2039,RE1,0.9298715753424657
612,DEMINDBAGBOI_MID,2040,RE1,0.8877482876712329
613,DEMINDBAGBOI_MID,2041,RE1,0.834041095890411
614,DEMINDBAGBOI_MID,2042,RE1,0.7708561643835615
615,DEMINDBAGBOI_MID,2043,RE1,0.6981934931506849
616,DEMINDBAGBOI_MID,2044,RE1,0.6181592465753425
617,DEMINDBAGBOI_MID,2045,RE1,0.5339126712328767
618,DEMINDBAGBOI_MID,2046,RE1,0.4496660958904109
619,DEMINDBAGBOI_MID,2047,RE1,0.3696318493150685
620,DEMINDBAGBOI_MID,2048,RE1,0.2969691780821918
621,DEMINDBAGBOI_MID,2049,RE1,0.23378424657534247
622,DEMINDBAGBOI_MID,2050,RE1,0.18113013698630134
623,DEMINDBAGBOI_MID,2051,RE1,0.13795376712328766
624,DEMINDBAGBOI_MID,2052,RE1,0.10425513698630137
625,DEMINDBAGBOI_MID,2053,RE1,0.07792808219178081
626,DEMINDBAGBOI_MID,2054,RE1,0.0579195205479452
759,DEMINDBGSBOI_HIG,2022,RE1,0.0
760,DEMINDBGSBOI_HIG,2023,RE1,0.0
761,DEMINDBGSBOI_HIG,2024,RE1,0.0
762,DEMINDBGSBOI_HIG,2025,RE1,0.0
763,DEMINDBGSBOI_HIG,2026,RE1,0.0
764,DEMINDBGSBOI_HIG,2027,RE1,0.0
765,DEMINDBGSBOI_HIG,2028,RE1,0.0
766,DEMINDBGSBOI_HIG,2029,RE1,0.0
767,DEMINDBGSBOI_HIG,2030,RE1,0.0
768,DEMINDBGSBOI_HIG,2031,RE1,0.0
769,DEMINDBGSBOI_HIG,2032,RE1,0.0
770,DEMINDBGSBOI_HIG,2033,RE1,0.0
771,DEMINDBGSBOI_HIG,2034,RE1,0.0
772,DEMINDBGSBOI_HIG,2035,RE1,0.0
773,DEMINDBGSBOI_HIG,2036,RE1,0.0
774,DEMINDBGSBOI_HIG,2037,RE1,0.0
775,DEMINDBGSBOI_HIG,2038,RE1,1.9031849315068492
776,DEMINDBGSBOI_HIG,2039,RE1,2.0172945205479453
777,DEMINDBGSBOI_HIG,2040,RE1,2.164006849315068
778,DEMINDBGSBOI_HIG,2041,RE1,2.343321917808219
779,DEMINDBGSBOI_HIG,2042,RE1,2.5572773972602736
780,DEMINDBGSBOI_HIG,2043,RE1,2.8017979452054793
781,DEMINDBGSBOI_HIG,2044,RE1,3.0748458904109586
782,DEMINDBGSBOI_HIG,2045,RE1,3.360119863013699
783,DEMINDBGSBOI_HIG,2046,RE1,3.645393835616438
784,DEMINDBGSBOI_HIG,2047,RE1,3.916404109589041
785,DEMINDBGSBOI_HIG,2048,RE1,4.162962328767123
786,DEMINDBGSBOI_HIG,2049,RE1,4.376917808219178
787,DEMINDBGSBOI_HIG,2050,RE1,4.556232876712329
788,DEMINDBGSBOI_HIG,2051,RE1,4.700907534246575
789,DEMINDBGSBOI_HIG,2052,RE1,4.815017123287672
790,DEMINDBGSBOI_HIG,2053,RE1,4.904674657534247
791,DEMINDBGSBOI_HIG,2054,RE1,4.971917808219178
792,DEMINDBGSBOI_LOW,2022,RE1,0.0
793,DEMINDBGSBOI_LOW,2023,RE1,0.0
794,DEMINDBGSBOI_LOW,2024,RE1,0.0
795,DEMINDBGSBOI_LOW,2025,RE1,0.6751940639269406
796,DEMINDBGSBOI_LOW,2026,RE1,0.6743056506849315
797,DEMINDBGSBOI_LOW,2027,RE1,0.6734172374429223
798,DEMINDBGSBOI_LOW,2028,RE1,0.6725288242009132
799,DEMINDBGSBOI_LOW,2029,RE1,0.6716404109589041
800,DEMINDBGSBOI_LOW,2030,RE1,0.6698635844748858
801,DEMINDBGSBOI_LOW,2031,RE1,0.6680867579908676
802,DEMINDBGSBOI_LOW,2032,RE1,0.6654215182648401
803,DEMINDBGSBOI_LOW,2033,RE1,0.6609794520547945
804,DEMINDBGSBOI_LOW,2034,RE1,0.6565373858447489
805,DEMINDBGSBOI_LOW,2035,RE1,0.6485416666666667
806,DEMINDBGSBOI_LOW,2036,RE1,0.6396575342465752
807,DEMINDBGSBOI_LOW,2037,RE1,0.6263313356164384
808,DEMINDBGSBOI_LOW,2038,RE1,0.610339897260274
809,DEMINDBGSBOI_LOW,2039,RE1,0.5890179794520548
810,DEMINDBGSBOI_LOW,2040,RE1,0.5614771689497717
811,DEMINDBGSBOI_LOW,2041,RE1,0.5277174657534247
812,DEMINDBGSBOI_LOW,2042,RE1,0.4877388698630137
813,DEMINDBGSBOI_LOW,2043,RE1,0.44154138127853876
814,DEMINDBGSBOI_LOW,2044,RE1,0.3909018264840182
815,DEMINDBGSBOI_LOW,2045,RE1,0.3375970319634703
816,DEMINDBGSBOI_LOW,2046,RE1,0.2842922374429223
817,DEMINDBGSBOI_LOW,2047,RE1,0.23365268264840183
818,DEMINDBGSBOI_LOW,2048,RE1,0.18834360730593608
819,DEMINDBGSBOI_LOW,2049,RE1,0.1483650114155251
820,DEMINDBGSBOI_LOW,2050,RE1,0.11460530821917808
821,DEMINDBGSBOI_LOW,2051,RE1,0.08706449771689496
822,DEMINDBGSBOI_LOW,2052,RE1,0.0657425799086758
823,DEMINDBGSBOI_LOW,2053,RE1,0.04886272831050228
824,DEMINDBGSBOI_LOW,2054,RE1,0.03642494292237443
825,DEMINDBGSBOI_MID,2022,RE1,0.0
826,DEMINDBGSBOI_MID,2023,RE1,0.0
827,DEMINDBGSBOI_MID,2024,RE1,0.0
828,DEMINDBGSBOI_MID,2025,RE1,0.0
829,DEMINDBGSBOI_MID,2026,RE1,0.0
830,DEMINDBGSBOI_MID,2027,RE1,0.0
831,DEMINDBGSBOI_MID,2028,RE1,0.0
832,DEMINDBGSBOI_MID,2029,RE1,0.0
833,DEMINDBGSBOI_MID,2030,RE1,0.0
834,DEMINDBGSBOI_MID,2031,RE1,0.0
835,DEMINDBGSBOI_MID,2032,RE1,0.0
836,DEMINDBGSBOI_MID,2033,RE1,0.0
837,DEMINDBGSBOI_MID,2034,RE1,1.4167808219178082
838,DEMINDBGSBOI_MID,2035,RE1,1.400958904109589
839,DEMINDBGSBOI_MID,2036,RE1,1.380821917808219
840,DEMINDBGSBOI_MID,2037,RE1,1.3534931506849315
841,DEMINDBGSBOI_MID,2038,RE1,1.3175342465753423
842,DEMINDBGSBOI_MID,2039,RE1,1.270068493150685
843,DEMINDBGSBOI_MID,2040,RE1,1.2125342465753426
844,DEMINDBGSBOI_MID,2041,RE1,1.1391780821917807
845,DEMINDBGSBOI_MID,2042,RE1,1.052876712328767
846,DEMINDBGSBOI_MID,2043,RE1,0.9536301369863013
847,DEMINDBGSBOI_MID,2044,RE1,0.8443150684931506
848,DEMINDBGSBOI_MID,2045,RE1,0.7292465753424657
849,DEMINDBGSBOI_MID,2046,RE1,0.6141780821917808
850,DEMINDBGSBOI_MID,2047,RE1,0.5048630136986301
851,DEMINDBGSBOI_MID,2048,RE1,0.4056164383561644
852,DEMINDBGSBOI_MID,2049,RE1,0.31931506849315067
853,DEMINDBGSBOI_MID,2050,RE1,0.2473972602739726
854,DEMINDBGSBOI_MID,2051,RE1,0.1884246575342466
855,DEMINDBGSBOI_MID,2052,RE1,0.1423972602739726
856,DEMINDBGSBOI_MID,2053,RE1,0.10643835616438356
857,DEMINDBGSBOI_MID,2054,RE1,0.07910958904109588
858,DEMINDBGSFUR_HIG,2022,RE1,0.0
859,DEMINDBGSFUR_HIG,2023,RE1,0.0
860,DEMINDBGSFUR_HIG,2024,RE1,0.0
861,DEMINDBGSFUR_HIG,2025,RE1,0.0
862,DEMINDBGSFUR_HIG,2026,RE1,0.0
863,DEMINDBGSFUR_HIG,2027,RE1,0.0
864,DEMINDBGSFUR_HIG,2028,RE1,0.0
865,DEMINDBGSFUR_HIG,2029,RE1,0.0
866,DEMINDBGSFUR_HIG,2030,RE1,0.0
867,DEMINDBGSFUR_HIG,2031,RE1,0.0
868,DEMINDBGSFUR_HIG,2032,RE1,0.0
869,DEMINDBGSFUR_HIG,2033,RE1,0.0
870,DEMINDBGSFUR_HIG,2034,RE1,0.0
871,DEMINDBGSFUR_HIG,2035,RE1,0.0
872,DEMINDBGSFUR_HIG,2036,RE1,0.0
873,DEMINDBGSFUR_HIG,2037,RE1,0.0
874,DEMINDBGSFUR_HIG,2038,RE1,0.0
875,DEMINDBGSFUR_HIG,2039,RE1,0.0
876,DEMINDBGSFUR_HIG,2040,RE1,0.0
877,DEMINDBGSFUR_HIG,2041,RE1,0.0
878,DEMINDBGSFUR_HIG,2042,RE1,0.0
879,DEMINDBGSFUR_HIG,2043,RE1,0.0
880,DEMINDBGSFUR_HIG,2044,RE1,0.0
881,DEMINDBGSFUR_HIG,2045,RE1,0.0
882,DEMINDBGSFUR_HIG,2046,RE1,0.0
883,DEMINDBGSFUR_HIG,2047,RE1,0.0
884,DEMINDBGSFUR_HIG,2048,RE1,0.0
885,DEMINDBGSFUR_HIG,2049,RE1,0.26367405504819885
886,DEMINDBGSFUR_HIG,2050,RE1,0.27270896752917295
887,DEMINDBGSFUR_HIG,2051,RE1,0.2800822869101979
888,DEMINDBGSFUR_HIG,2052,RE1,0.2858978627600203
889,DEMINDBGSFUR_HIG,2053,RE1,0.29036339421613394
890,DEMINDBGSFUR_HIG,2054,RE1,0.2937904299847793
891,DEMINDBGSFUR_LOW,2022,RE1,0.0
892,DEMINDBGSFUR_LOW,2023,RE1,0.0
893,DEMINDBGSFUR_LOW,2024,RE1,0.0
894,DEMINDBGSFUR_LOW,2025,RE1,0.0
895,DEMINDBGSFUR_LOW,2026,RE1,0.0
896,DEMINDBGSFUR_LOW,2027,RE1,0.0
897,DEMINDBGSFUR_LOW,2028,RE1,0.0
898,DEMINDBGSFUR_LOW,2029,RE1,0.0
899,DEMINDBGSFUR_LOW,2030,RE1,0.0
900,DEMINDBGSFUR_LOW,2031,RE1,0.0
901,DEMINDBGSFUR_LOW,2032,RE1,0.0
902,DEMINDBGSFUR_LOW,2033,RE1,0.0
903,DEMINDBGSFUR_LOW,2034,RE1,0.0
904,DEMINDBGSFUR_LOW,2035,RE1,0.0
905,DEMINDBGSFUR_LOW,2036,RE1,0.0
906,DEMINDBGSFUR_LOW,2037,RE1,0.0
907,DEMINDBGSFUR_LOW,2038,RE1,0.0
908,DEMINDBGSFUR_LOW,2039,RE1,0.0
909,DEMINDBGSFUR_LOW,2040,RE1,0.0
910,DEMINDBGSFUR_LOW,2041,RE1,0.0
911,DEMINDBGSFUR_LOW,2042,RE1,0.0
912,DEMINDBGSFUR_LOW,2043,RE1,0.0
913,DEMINDBGSFUR_LOW,2044,RE1,0.0
914,DEMINDBGSFUR_LOW,2045,RE1,0.0
915,DEMINDBGSFUR_LOW,2046,RE1,0.0
916,DEMINDBGSFUR_LOW,2047,RE1,0.0
917,DEMINDBGSFUR_LOW,2048,RE1,0.005899448249619482
918,DEMINDBGSFUR_LOW,2049,RE1,0.004555270167427702
919,DEMINDBGSFUR_LOW,2050,RE1,0.0035097983257229835
920,DEMINDBGSFUR_LOW,2051,RE1,0.002613679604261796
921,DEMINDBGSFUR_LOW,2052,RE1,0.0019415905631659056
922,DEMINDBGSFUR_LOW,2053,RE1,0.0013441780821917806
923,DEMINDBGSFUR_LOW,2054,RE1,0.0009707952815829528
924,DEMINDBGSFUR_MID,2022,RE1,0.0
925,DEMINDBGSFUR_MID,2023,RE1,0.0
926,DEMINDBGSFUR_MID,2024,RE1,0.0
927,DEMINDBGSFUR_MID,2025,RE1,0.0
928,DEMINDBGSFUR_MID,2026,RE1,0.0
929,DEMINDBGSFUR_MID,2027,RE1,0.0
930,DEMINDBGSFUR_MID,2028,RE1,0.0
931,DEMINDBGSFUR_MID,2029,RE1,0.0
932,DEMINDBGSFUR_MID,2030,RE1,0.0
933,DEMINDBGSFUR_MID,2031,RE1,0.0
934,DEMINDBGSFUR_MID,2032,RE1,0.0
935,DEMINDBGSFUR_MID,2033,RE1,0.0
936,DEMINDBGSFUR_MID,2034,RE1,0.0
937,DEMINDBGSFUR_MID,2035,RE1,0.0
938,DEMINDBGSFUR_MID,2036,RE1,0.0
939,DEMINDBGSFUR_MID,2037,RE1,0.0
940,DEMINDBGSFUR_MID,2038,RE1,0.0
941,DEMINDBGSFUR_MID,2039,RE1,0.0
942,DEMINDBGSFUR_MID,2040,RE1,0.0
943,DEMINDBGSFUR_MID,2041,RE1,0.0
944,DEMINDBGSFUR_MID,2042,RE1,0.0
945,DEMINDBGSFUR_MID,2043,RE1,0.0
946,DEMINDBGSFUR_MID,2044,RE1,0.0
947,DEMINDBGSFUR_MID,2045,RE1,0.0
948,DEMINDBGSFUR_MID,2046,RE1,0.0
949,DEMINDBGSFUR_MID,2047,RE1,0.0
950,DEMINDBGSFUR_MID,2048,RE1,0.0
951,DEMINDBGSFUR_MID,2049,RE1,0.027432965499746317
952,DEMINDBGSFUR_MID,2050,RE1,0.02090981735159817
953,DEMINDBGSFUR_MID,2051,RE1,0.015637683916793505
954,DEMINDBGSFUR_MID,2052,RE1,0.011437848807711821
955,DEMINDBGSFUR_MID,2053,RE1,0.00822095383054287
956,DEMINDBGSFUR_MID,2054,RE1,0.005808282597666159
990,DEMINDCOABOI_LOW,2022,RE1,0.0
991,DEMINDCOABOI_LOW,2023,RE1,0.0
992,DEMINDCOABOI_LOW,2024,RE1,0.0
993,DEMINDCOABOI_LOW,2025,RE1,0.0
994,DEMINDCOABOI_LOW,2026,RE1,0.35317050081742135
995,DEMINDCOABOI_LOW,2027,RE1,0.05931130964911593
996,DEMINDCOABOI_LOW,2028,RE1,0.0
997,DEMINDCOABOI_LOW,2029,RE1,0.0
998,DEMINDCOABOI_LOW,2030,RE1,0.4940593607305936
999,DEMINDCOABOI_LOW,2031,RE1,0.49274885844748856
1000,DEMINDCOABOI_LOW,2032,RE1,0.490783105022831
1001,DEMINDCOABOI_LOW,2033,RE1,0.48750684931506844
1002,DEMINDCOABOI_LOW,2034,RE1,0.4842305936073059
1003,DEMINDCOABOI_LOW,2035,RE1,0.47833333333333333
1004,DEMINDCOABOI_LOW,2036,RE1,0.47178082191780824
1005,DEMINDCOABOI_LOW,2037,RE1,0.46195205479452056
1006,DEMINDCOABOI_LOW,2038,RE1,0.45015753424657534
1007,DEMINDCOABOI_LOW,2039,RE1,0.43443150684931503
1008,DEMINDCOABOI_LOW,2040,RE1,0.41411872146118717
1009,DEMINDCOABOI_LOW,2041,RE1,0.38921917808219175
1010,DEMINDCOABOI_LOW,2042,RE1,0.35973287671232873
1011,DEMINDCOABOI_LOW,2043,RE1,0.32565981735159816
1012,DEMINDCOABOI_LOW,2044,RE1,0.288310502283105
1013,DEMINDCOABOI_LOW,2045,RE1,0.2489954337899543
1014,DEMINDCOABOI_LOW,2046,RE1,0.20968036529680364
1015,DEMINDCOABOI_LOW,2047,RE1,0.1723310502283105
1016,DEMINDCOABOI_LOW,2048,RE1,0.1389132420091324
1017,DEMINDCOABOI_LOW,2049,RE1,0.1094269406392694
1018,DEMINDCOABOI_LOW,2050,RE1,0.08452739726027396
1019,DEMINDCOABOI_LOW,2051,RE1,0.06421461187214612
1020,DEMINDCOABOI_LOW,2052,RE1,0.04848858447488585
1021,DEMINDCOABOI_LOW,2053,RE1,0.036038812785388126
1022,DEMINDCOABOI_LOW,2054,RE1,0.026865296803652967
1023,DEMINDCOABOI_MID,2022,RE1,0.0
1024,DEMINDCOABOI_MID,2023,RE1,0.0
1025,DEMINDCOABOI_MID,2024,RE1,0.0
1026,DEMINDCOABOI_MID,2025,RE1,0.0
1027,DEMINDCOABOI_MID,2026,RE1,0.0
1028,DEMINDCOABOI_MID,2027,RE1,0.0
1029,DEMINDCOABOI_MID,2028,RE1,0.0
1030,DEMINDCOABOI_MID,2029,RE1,0.0
1031,DEMINDCOABOI_MID,2030,RE1,0.0
1032,DEMINDCOABOI_MID,2031,RE1,0.7886666349568746
1033,DEMINDCOABOI_MID,2032,RE1,0.7847350963977676
1034,DEMINDCOABOI_MID,2033,RE1,0.7808035578386605
1035,DEMINDCOABOI_MID,2034,RE1,0.7745130961440893
1036,DEMINDCOABOI_MID,2035,RE1,0.7658637113140537
1037,DEMINDCOABOI_MID,2036,RE1,0.7548554033485539
1038,DEMINDCOABOI_MID,2037,RE1,0.7399155568239473
1039,DEMINDCOABOI_MID,2038,RE1,0.7202578640284119
1040,DEMINDCOABOI_MID,2039,RE1,0.6943097095383054
1041,DEMINDCOABOI_MID,2040,RE1,0.662857401065449
1042,DEMINDCOABOI_MID,2041,RE1,0.622755707762557
1043,DEMINDCOABOI_MID,2042,RE1,0.5755772450532725
1044,DEMINDCOABOI_MID,2043,RE1,0.5213220129375952
1045,DEMINDCOABOI_MID,2044,RE1,0.46156262683916793
1046,DEMINDCOABOI_MID,2045,RE1,0.3986580098934551
1047,DEMINDCOABOI_MID,2046,RE1,0.33575339294774226
1048,DEMINDCOABOI_MID,2047,RE1,0.2759940068493151
1049,DEMINDCOABOI_MID,2048,RE1,0.22173877473363773
1050,DEMINDCOABOI_MID,2049,RE1,0.17456031202435313
1051,DEMINDCOABOI_MID,2050,RE1,0.1352449264332826
1052,DEMINDCOABOI_MID,2051,RE1,0.10300631024860477
1053,DEMINDCOABOI_MID,2052,RE1,0.07784446347031962
1054,DEMINDCOABOI_MID,2053,RE1,0.05818677067478437
1055,DEMINDCOABOI_MID,2054,RE1,0.04324692415017757
1056,DEMINDCOAFUR_HIG,2022,RE1,0.0
1057,DEMINDCOAFUR_HIG,2023,RE1,0.0
1058,DEMINDCOAFUR_HIG,2024,RE1,0.0
1059,DEMINDCOAFUR_HIG,2025,RE1,0.0
1060,DEMINDCOAFUR_HIG,2026,RE1,0.0
1061,DEMINDCOAFUR_HIG,2027,RE1,0.0
1062,DEMINDCOAFUR_HIG,2028,RE1,0.0
1063,DEMINDCOAFUR_HIG,2029,RE1,0.0
1064,DEMINDCOAFUR_HIG,2030,RE1,0.0
1065,DEMINDCOAFUR_HIG,2031,RE1,0.0
1066,DEMINDCOAFUR_HIG,2032,RE1,0.0
1067,DEMINDCOAFUR_HIG,2033,RE1,0.0
1068,DEMINDCOAFUR_HIG,2034,RE1,0.0
1069,DEMINDCOAFUR_HIG,2035,RE1,0.0
1070,DEMINDCOAFUR_HIG,2036,RE1,0.0
1071,DEMINDCOAFUR_HIG,2037,RE1,0.0
1072,DEMINDCOAFUR_HIG,2038,RE1,0.0
1073,DEMINDCOAFUR_HIG,2039,RE1,0.0
1074,DEMINDCOAFUR_HIG,2040,RE1,0.0
1075,DEMINDCOAFUR_HIG,2041,RE1,0.0
1076,DEMINDCOAFUR_HIG,2042,RE1,0.0
1077,DEMINDCOAFUR_HIG,2043,RE1,0.0
1078,DEMINDCOAFUR_HIG,2044,RE1,0.0
1079,DEMINDCOAFUR_HIG,2045,RE1,0.0
1080,DEMINDCOAFUR_HIG,2046,RE1,0.0
1081,DEMINDCOAFUR_HIG,2047,RE1,0.0
1082,DEMINDCOAFUR_HIG,2048,RE1,0.0
1083,DEMINDCOAFUR_HIG,2049,RE1,0.0
1084,DEMINDCOAFUR_HIG,2050,RE1,0.0
1085,DEMINDCOAFUR_HIG,2051,RE1,0.0
1086,DEMINDCOAFUR_HIG,2052,RE1,0.0
1087,DEMINDCOAFUR_HIG,2053,RE1,0.0
1088,DEMINDCOAFUR_HIG,2054,RE1,0.003188492061601947
1386,DEMINDELCAIR_HIG,2022,RE1,0.0
1387,DEMINDELCAIR_HIG,2023,RE1,0.0
1388,DEMINDELCAIR_HIG,2024,RE1,0.0
1389,DEMINDELCAIR_HIG,2025,RE1,0.0036888265934632482
1390,DEMINDELCAIR_HIG,2026,RE1,0.0
1391,DEMINDELCAIR_HIG,2027,RE1,0.0
1392,DEMINDELCAIR_HIG,2028,RE1,0.0
1393,DEMINDELCAIR_HIG,2029,RE1,0.0
1394,DEMINDELCAIR_HIG,2030,RE1,0.007560690786990678
1395,DEMINDELCAIR_HIG,2031,RE1,0.0
1396,DEMINDELCAIR_HIG,2032,RE1,0.0
1397,DEMINDELCAIR_HIG,2033,RE1,0.0
1398,DEMINDELCAIR_HIG,2034,RE1,0.0
1399,DEMINDELCAIR_HIG,2035,RE1,0.0
1400,DEMINDELCAIR_HIG,2036,RE1,0.0
1401,DEMINDELCAIR_HIG,2037,RE1,0.0
1402,DEMINDELCAIR_HIG,2038,RE1,0.0
1403,DEMINDELCAIR_HIG,2039,RE1,0.0
1404,DEMINDELCAIR_HIG,2040,RE1,0.0
1405,DEMINDELCAIR_HIG,2041,RE1,0.01527725669756954
1406,DEMINDELCAIR_HIG,2042,RE1,0.0
1407,DEMINDELCAIR_HIG,2043,RE1,0.0
1408,DEMINDELCAIR_HIG,2044,RE1,0.0
1409,DEMINDELCAIR_HIG,2045,RE1,0.0
1410,DEMINDELCAIR_HIG,2046,RE1,0.012613184548499587
1411,DEMINDELCAIR_HIG,2047,RE1,0.09225973490613901
1412,DEMINDELCAIR_HIG,2048,RE1,0.0
1413,DEMINDELCAIR_HIG,2049,RE1,0.0
1414,DEMINDELCAIR_HIG,2050,RE1,0.0
1415,DEMINDELCAIR_HIG,2051,RE1,0.0
1416,DEMINDELCAIR_HIG,2052,RE1,0.0516383949566803
1417,DEMINDELCAIR_HIG,2053,RE1,0.11109811009639776
1418,DEMINDELCAIR_HIG,2054,RE1,0.11254721588026381
1419,DEMINDELCAIR_LOW,2022,RE1,0.0
1420,DEMINDELCAIR_LOW,2023,RE1,0.0
1421,DEMINDELCAIR_LOW,2024,RE1,0.0
1422,DEMINDELCAIR_LOW,2025,RE1,0.0
1423,DEMINDELCAIR_LOW,2026,RE1,0.0
1424,DEMINDELCAIR_LOW,2027,RE1,0.0
1425,DEMINDELCAIR_LOW,2028,RE1,0.0
1426,DEMINDELCAIR_LOW,2029,RE1,0.0
1427,DEMINDELCAIR_LOW,2030,RE1,0.0
1428,DEMINDELCAIR_LOW,2031,RE1,0.0
1429,DEMINDELCAIR_LOW,2032,RE1,0.0
1430,DEMINDELCAIR_LOW,2033,RE1,0.0
1431,DEMINDELCAIR_LOW,2034,RE1,0.0
1432,DEMINDELCAIR_LOW,2035,RE1,0.0
1433,DEMINDELCAIR_LOW,2036,RE1,0.0
1434,DEMINDELCAIR_LOW,2037,RE1,0.0
1435,DEMINDELCAIR_LOW,2038,RE1,0.0
1436,DEMINDELCAIR_LOW,2039,RE1,0.0
1437,DEMINDELCAIR_LOW,2040,RE1,0.0049093099949264335
1438,DEMINDELCAIR_LOW,2041,RE1,0.004663844495180111
1439,DEMINDELCAIR_LOW,2042,RE1,0.0
