,TECHNOLOGY,YEAR,REGION,VALUE
204,DEMAGFGSL,2028,RE1,0.012112644685840817
205,DEMAGFGSL,2029,RE1,0.012442260633502442
206,DEMAGFGSL,2030,RE1,0.012782392405556347
207,DEMAGFGSL,2031,RE1,0.01312407328548107
208,DEMAGFGSL,2032,RE1,0.013473909091615931
209,DEMAGFGSL,2033,RE1,0.013829039272940576
210,DEMAGFGSL,2034,RE1,0.01419330845565449
211,DEMAGFGSL,2035,RE1,0.014571397952569317
212,DEMAGFGSL,2036,RE1,0.014945110945912131
213,DEMAGFGSL,2037,RE1,0.01532962862617266
214,DEMAGFGSL,2038,RE1,0.01572421183757959
215,DEMAGFGSL,2039,RE1,0.016128968744775336
216,DEMAGFGSL,2040,RE1,0.01654505020944955
217,DEMAGFGSL,2041,RE1,0.01697348736695675
218,DEMAGFGSL,2042,RE1,0.01741227317131526
219,DEMAGFGSL,2043,RE1,0.017861637174974125
220,DEMAGFGSL,2044,RE1,0.018321813200539352
221,DEMAGFGSL,2045,RE1,0.01879303962546201
222,DEMAGFGSL,2046,RE1,0.019275559552074138
223,DEMAGFGSL,2047,RE1,0.019769620874959537
224,DEMAGFGSL,2048,RE1,0.02027547632313004
225,DEMAGFGSL,2049,RE1,0.020793383516713407
226,DEMAGFGSL,2050,RE1,0.021323605039257135
227,DEMAGFGSL,2051,RE1,0.02186737522271867
228,DEMAGFGSL,2052,RE1,0.022425040681194823
229,DEMAGFGSL,2053,RE1,0.02309719633802226
230,DEMAGFGSL,2054,RE1,0.023789498813463216
231,DEMAGFNGS,2022,RE1,0.007956579374828385
232,DEMAGFNGS,2023,RE1,0.007331531632065988
233,DEMAGFNGS,2024,RE1,0.006793022867632547
234,DEMAGFNGS,2025,RE1,0.006988872986847856
235,DEMAGFNGS,2026,RE1,0.007188137941212106
236,DEMAGFNGS,2027,RE1,0.007401131758692066
237,DEMAGFNGS,2028,RE1,0.00761400674379173
238,DEMAGFNGS,2029,RE1,0.007821203282074612
239,DEMAGFNGS,2030,RE1,0.008035010066089643
240,DEMAGFNGS,2031,RE1,0.008249790619094114
241,DEMAGFNGS,2032,RE1,0.008469697357565894
242,DEMAGFNGS,2033,RE1,0.008692932139536402
243,DEMAGFNGS,2034,RE1,0.008921911696493213
244,DEMAGFNGS,2035,RE1,0.009159578701010527
245,DEMAGFNGS,2036,RE1,0.009394494635998795
