,COLOR,TIME,VALUE
0,ELC,2022,1.269462841038184
1,ELC,2023,1.2098182620082396
2,ELC,2024,1.1856723185240599
3,ELC,2025,1.1992113036539183
4,ELC,2026,1.2244181765596944
5,ELC,2027,1.243559282509466
6,ELC,2028,1.269103132270935
7,ELC,2029,1.296938941471844
8,ELC,2030,1.316370792957151
9,ELC,2031,1.336360884389238
10,ELC,2032,1.3563118576842519
11,ELC,2033,1.3762942615525562
12,ELC,2034,1.418460841262122
13,ELC,2035,1.4711862408748682
14,ELC,2036,1.526014007438973
15,ELC,2037,1.5834914498300698
16,ELC,2038,1.643277799940432
17,ELC,2039,1.705473823963992
18,ELC,2040,1.77018342948119
19,ELC,2041,1.83751581774139
20,ELC,2042,1.9089375589748931
21,ELC,2043,1.983268782917023
22,ELC,2044,2.060636634552
23,ELC,2045,2.14117409930412
24,ELC,2046,2.22502028902705
25,ELC,2047,2.31274145967535
26,ELC,2048,2.403893215801637
27,ELC,2049,2.498597066168881
28,ELC,2050,2.596992062131079
29,ELC,2051,2.6993879653065003
30,ELC,2052,2.80595888507536
31,ELC,2053,2.91688498440127
32,ELC,2054,3.0317173335217698
