,COLOR,TIME,VALUE
33,BAG,2022,1.8540652005341987
34,BAG,2023,1.932074045129378
35,BAG,2024,1.8949472484577647
36,BAG,2025,1.8943409623492076
37,BAG,2026,1.8930976173226437
38,BAG,2027,1.8903481168520342
39,BAG,2028,1.8850207210169163
40,BAG,2029,1.8756420001961995
41,BAG,2030,1.860300787613365
42,BAG,2031,1.836645850784768
43,BAG,2032,1.8019376595104297
44,BAG,2033,1.7531795075942853
45,BAG,2034,1.6873545347535914
46,BAG,2035,1.6017887938688695
47,BAG,2036,1.4946414023496681
48,BAG,2037,1.3654868079543638
49,BAG,2038,1.2159013923293942
50,BAG,2039,1.04990638276331
51,BAG,2040,0.874074264092763
52,BAG,2041,0.6971121348120055
53,BAG,2042,0.528828782767712
54,BAG,2043,0.3785833575370019
55,BAG,2044,0.25355711221847244
56,BAG,2045,0.15737417969110382
57,BAG,2046,0.08958505125622909
58,BAG,2047,0.046247910284675495
59,BAG,2048,0.0209164170321865
60,BAG,2049,0.008553390825073
61,BAG,2050,0.0030490611682803
62,BAG,2051,0.0
63,BAG,2052,0.0
64,BAG,2053,0.0
65,BAG,2054,0.0
99,BGS,2022,0.0
100,BGS,2023,0.0
101,BGS,2024,0.0
102,BGS,2025,0.0
103,BGS,2026,0.0
104,BGS,2027,0.0
105,BGS,2028,0.0
106,BGS,2029,0.0
107,BGS,2030,0.0
108,BGS,2031,0.0
109,BGS,2032,0.0
110,BGS,2033,0.0
111,BGS,2034,0.0
112,BGS,2035,0.0
113,BGS,2036,0.0
114,BGS,2037,0.0
115,BGS,2038,0.0
116,BGS,2039,0.0
117,BGS,2040,0.0
118,BGS,2041,0.0
119,BGS,2042,0.0
120,BGS,2043,0.0
121,BGS,2044,0.0
122,BGS,2045,0.0
123,BGS,2046,0.0
124,BGS,2047,0.0
125,BGS,2048,0.0
126,BGS,2049,0.0
127,BGS,2050,2.58801316070079
128,BGS,2051,6.24697207329648
129,BGS,2052,10.200446701364
130,BGS,2053,14.613
131,BGS,2054,17.52
132,COA,2022,27.4015693676977
133,COA,2023,27.558038117276606
134,COA,2024,25.954567668479392
135,COA,2025,25.954061646594123
136,COA,2026,25.953023443124028
137,COA,2027,25.950725311771148
138,COA,2028,25.94626353555763
139,COA,2029,25.938379860547233
140,COA,2030,25.92540400929055
141,COA,2031,25.905198001075885
142,COA,2032,25.87510350396175
143,COA,2033,25.83189397565361
144,COA,2034,25.77173400399344
145,COA,2035,25.690149029507047
146,COA,2036,25.582009505244752
147,COA,2037,25.441534487325768
148,COA,2038,25.262320591941847
149,COA,2039,25.037403107081694
150,COA,2040,24.759356676154205
151,COA,2041,24.42044319743815
152,COA,2042,24.012814183550873
153,COA,2043,23.5287735352971
154,COA,2044,22.961104219158482
155,COA,2045,22.30345842384188
156,COA,2046,21.550805199417134
157,COA,2047,20.699922281082376
158,COA,2048,19.749909926909897
159,COA,2049,18.702694645622184
160,COA,2050,17.56348057332539
161,COA,2051,16.341097377421736
162,COA,2052,15.048187787009212
163,COA,2053,13.701177364856083
164,COA,2054,14.053636269682874
165,DSL,2022,1.7631004608621423
166,DSL,2023,1.7740873956634593
167,DSL,2024,1.7399215180658996
168,DSL,2025,1.7398875957760658
169,DSL,2026,1.7398179975234285
170,DSL,2027,1.739663937234572
171,DSL,2028,1.7393648322545985
172,DSL,2029,1.7388363327639786
173,DSL,2030,1.7379664680409308
174,DSL,2031,1.736611913847005
175,DSL,2032,1.7345944630547887
176,DSL,2033,1.7316978173063806
177,DSL,2034,1.7276648613136387
178,DSL,2035,1.7221956331425838
179,DSL,2036,1.7149462623335414
180,DSL,2037,1.7055292106010718
181,DSL,2038,1.6935152130304736
182,DSL,2039,1.678437374836599
183,DSL,2040,1.6597979209118954
184,DSL,2041,1.6370781105913041
185,DSL,2042,1.6097518032642244
186,DSL,2043,1.5773030739972707
187,DSL,2044,1.5392481130782065
188,DSL,2045,1.4951613810180646
189,DSL,2046,1.4447056170251733
190,DSL,2047,1.3876648094927384
191,DSL,2048,1.3239786422420865
192,DSL,2049,1.2537762630218507
193,DSL,2050,1.1774065425398614
194,DSL,2051,1.0954613969669766
195,DSL,2052,1.008788359449787
196,DSL,2053,0.9184885537084794
197,DSL,2054,0.8258966944798222
198,ELC,2022,3.509493806686225
199,ELC,2023,3.3436786383750983
200,ELC,2024,3.276084945541238
201,ELC,2025,3.276021073520652
202,ELC,2026,3.2758900275020038
203,ELC,2027,3.2755999485600427
204,ELC,2028,3.275036766076326
205,ELC,2029,3.27404165841948
206,ELC,2030,3.272403796772135
207,ELC,2031,3.269853317019707
208,ELC,2032,3.266054674322255
209,ELC,2033,3.260600602152678
210,ELC,2034,3.253006980097498
211,ELC,2035,3.242709012120855
212,ELC,2036,3.2290592271589684
213,ELC,2037,3.211327932332278
214,ELC,2038,3.188706868009477
215,ELC,2039,3.1603169215634006
216,ELC,2040,3.1252208360435754
217,ELC,2041,3.0824418786113053
218,ELC,2042,3.0309893831269132
219,ELC,2043,2.96989191847139
220,ELC,2044,2.8982385230304857
221,ELC,2045,2.8152279517485823
222,ELC,2046,2.720225178855332
223,ELC,2047,2.6128234777451276
224,ELC,2048,2.4929092795455396
225,ELC,2049,2.360725755566676
226,ELC,2050,2.216929791801386
227,ELC,2051,2.062635902689693
228,ELC,2052,1.8994399019240806
229,ELC,2053,1.7294150869524008
230,ELC,2054,1.5550745819646477
330,LPG,2022,2.4178618843177437
331,LPG,2023,2.433755748760619
332,LPG,2024,2.3862693983103607
333,LPG,2025,2.386222874532536
334,LPG,2026,2.3861274218476245
335,LPG,2027,2.385916131080194
336,LPG,2028,2.3855059142668655
337,LPG,2029,2.384781087228186
338,LPG,2030,2.383588084240562
339,LPG,2031,2.381730338826325
340,LPG,2032,2.378963443286456
341,LPG,2033,2.374990748520976
342,LPG,2034,2.3694596257833673
343,LPG,2035,2.361958682964141
344,LPG,2036,2.352016308242632
345,LPG,2037,2.339101000202485
346,LPG,2038,2.322624030145839
347,LPG,2039,2.301945060720411
348,LPG,2040,2.2763814027968174
349,LPG,2041,2.2452216133807394
350,LPG,2042,2.207744100592741
351,LPG,2043,2.1632412831611503
352,LPG,2044,2.111049625231645
353,LPG,2045,2.0505855074572086
354,LPG,2046,1.981386383051619
355,LPG,2047,1.9031559961886126
356,LPG,2048,1.8158116243718665
357,LPG,2049,1.7195303912918507
358,LPG,2050,1.614790766514824
359,LPG,2051,1.5024045518549725
360,LPG,2052,1.383534122965863
361,LPG,2053,1.259689650168392
362,LPG,2054,1.1327016694371623
363,NGS,2022,14.86294233030443
364,NGS,2023,15.06903477890462
365,NGS,2024,15.656210102006959
366,NGS,2025,15.655904861516913
367,NGS,2026,15.655278600588092
368,NGS,2027,15.653892331020327
369,NGS,2028,15.651200916286706
370,NGS,2029,15.646445357499726
371,NGS,2030,15.638618116602458
372,NGS,2031,15.626429529453803
373,NGS,2032,15.608276047733327
374,NGS,2033,15.582211369552532
375,NGS,2034,15.54592191298854
376,NGS,2035,15.496708552240523
377,NGS,2036,15.431477062592734
378,NGS,2037,15.346740286287453
379,NGS,2038,15.23863559985345
380,NGS,2039,15.102961777674496
381,NGS,2040,14.935239725960317
382,NGS,2041,14.730801698058716
383,NGS,2042,14.484913360922508
384,NGS,2043,14.192932304494603
385,NGS,2044,13.850505098792215
386,NGS,2045,13.45380264257367
387,NGS,2046,12.999790186421011
388,NGS,2047,12.486524008697772
389,NGS,2048,11.913461370690934
390,NGS,2049,11.281764373257085
391,NGS,2050,10.5945722344836
392,NGS,2051,9.857211150890198
393,NGS,2052,9.077307418762876
394,NGS,2053,8.264769200126523
395,NGS,2054,7.431606562175629
396,WAS,2022,0.6667732129735987
397,WAS,2023,0.671284126509379
398,WAS,2024,0.6583646855035461
399,WAS,2025,1.183042781129311
400,WAS,2026,2.247436520445922
401,WAS,2027,3.049118493944476
402,WAS,2028,4.131975296425209
403,WAS,2029,5.3212424144978945
