,COLOR,TIME,VALUE
1002,UPSREF_BAR_OIL,2034,488.800085659046
1003,UPSREF_BAR_OIL,2035,488.800085659046
1004,UPSREF_BAR_OIL,2036,488.800085659046
1005,UPSREF_BAR_OIL,2037,488.800085659046
1006,UPSREF_BAR_OIL,2038,488.800085659046
1007,UPSREF_BAR_OIL,2039,488.800085659046
1008,UPSREF_BAR_OIL,2040,488.800085659046
1009,UPSREF_BAR_OIL,2041,0.0
1010,UPSREF_BAR_OIL,2042,0.0
1011,UPSREF_BAR_OIL,2043,0.0
1012,UPSREF_BAR_OIL,2044,0.0
1013,UPSREF_BAR_OIL,2045,0.0
1014,UPSREF_BAR_OIL,2046,0.0
1015,UPSREF_BAR_OIL,2047,0.0
1016,UPSREF_BAR_OIL,2048,0.0
1017,UPSREF_BAR_OIL,2049,0.0
1018,UPSREF_BAR_OIL,2050,0.0
1019,UPSREF_BAR_OIL,2051,0.0
1020,UPSREF_BAR_OIL,2052,0.0
1021,UPSREF_BAR_OIL,2053,0.0
1022,UPSREF_BAR_OIL,2054,0.0
3300,UPSREF_CAR_OIL,2022,307.10325841006295
3301,UPSREF_CAR_OIL,2023,427.3833331904756
3302,UPSREF_CAR_OIL,2024,466.5818999472715
3303,UPSREF_CAR_OIL,2025,466.5818999472715
3304,UPSREF_CAR_OIL,2026,466.5818999472715
3305,UPSREF_CAR_OIL,2027,466.5818999472715
3306,UPSREF_CAR_OIL,2028,466.5818999472715
3307,UPSREF_CAR_OIL,2029,466.5818999472715
3308,UPSREF_CAR_OIL,2030,466.5818999472715
3309,UPSREF_CAR_OIL,2031,519.1664689175282
3310,UPSREF_CAR_OIL,2032,525.8238516711393
3311,UPSREF_CAR_OIL,2033,512.4558220185016
3312,UPSREF_CAR_OIL,2034,502.4838043519321
3313,UPSREF_CAR_OIL,2035,490.29215909823597
3314,UPSREF_CAR_OIL,2036,466.5818999472707
3315,UPSREF_CAR_OIL,2037,466.5818999472707
3316,UPSREF_CAR_OIL,2038,466.5818999472707
3317,UPSREF_CAR_OIL,2039,466.5818999472707
3318,UPSREF_CAR_OIL,2040,466.5818999472707
3319,UPSREF_CAR_OIL,2041,576.0632411791696
3320,UPSREF_CAR_OIL,2042,576.0632411791696
3321,UPSREF_CAR_OIL,2043,0.0
3322,UPSREF_CAR_OIL,2044,0.0
3323,UPSREF_CAR_OIL,2045,0.0
3324,UPSREF_CAR_OIL,2046,0.0
3325,UPSREF_CAR_OIL,2047,0.0
3326,UPSREF_CAR_OIL,2048,0.0
3327,UPSREF_CAR_OIL,2049,0.0
3328,UPSREF_CAR_OIL,2050,0.0
3329,UPSREF_CAR_OIL,2051,0.0
3330,UPSREF_CAR_OIL,2052,0.0
3331,UPSREF_CAR_OIL,2053,0.0
3332,UPSREF_CAR_OIL,2054,0.0
