,COLOR,TIME,VALUE
0,ELC,2022,11.323991700987461
1,ELC,2023,11.824716328291084
2,ELC,2024,12.302380327686814
3,ELC,2025,12.78107772236269
4,ELC,2026,13.251418610905239
5,ELC,2027,13.697930927831361
6,ELC,2028,14.112865615978219
7,ELC,2029,14.492082750128988
8,ELC,2030,14.848602530350924
9,ELC,2031,15.013635240769835
10,ELC,2032,15.125268269316376
11,ELC,2033,15.178867852160893
12,ELC,2034,15.177059377518525
13,ELC,2035,15.134638925717994
14,ELC,2036,15.082989097342871
15,ELC,2037,15.051616496903204
16,ELC,2038,15.074408530148762
17,ELC,2039,15.17138092641578
18,ELC,2040,15.28613829089784
19,ELC,2041,15.456292457668763
20,ELC,2042,15.639483399520476
21,ELC,2043,15.834754620950873
22,ELC,2044,16.029591651759805
23,ELC,2045,16.218210901186822
24,ELC,2046,16.398911607797967
25,ELC,2047,16.572150263670483
26,ELC,2048,16.739002942478866
27,ELC,2049,16.897045933886265
28,ELC,2050,17.047047793901555
29,ELC,2051,17.170261274281067
30,ELC,2052,17.28815243131404
31,ELC,2053,17.401445891457257
32,ELC,2054,17.510459948680477
