,COLOR,TIME,VALUE
4752,DSL,2022,16.34852507344055
4753,DSL,2023,17.674937702736052
4754,DSL,2024,19.630398223613312
4755,DSL,2025,22.06554687170088
4756,DSL,2026,24.25247892720698
4757,DSL,2027,26.57731533304
4758,DSL,2028,29.03192536121098
4759,DSL,2029,31.3987852548257
4760,DSL,2030,34.06117881811023
4761,DSL,2031,37.99486861015313
4762,DSL,2032,41.70979637422794
4763,DSL,2033,45.54388695599551
4764,DSL,2034,50.06080287305001
4765,DSL,2035,54.3798337651077
4766,DSL,2036,53.53288670881782
4767,DSL,2037,51.53621769136049
4768,DSL,2038,49.43829102067126
4769,DSL,2039,47.38140883410351
4770,DSL,2040,45.51608224573787
4771,DSL,2041,43.96734689007534
4772,DSL,2042,42.80380341573678
4773,DSL,2043,42.02320957615014
4774,DSL,2044,41.56242748743391
4775,DSL,2045,41.32697225680485
4776,DSL,2046,41.22466987281708
4777,DSL,2047,41.18760685595696
4778,DSL,2048,41.17664568579205
4779,DSL,2049,41.174059467542804
4780,DSL,2050,38.7261924665954
4781,DSL,2051,36.668424113426695
4782,DSL,2052,34.28813839136719
4783,DSL,2053,31.9805701557055
4784,DSL,2054,29.455186601083692
4785,ELC,2022,0.44533914692048104
4786,ELC,2023,0.498120429313447
4787,ELC,2024,0.566276473236333
4788,ELC,2025,0.533323198674989
4789,ELC,2026,0.5651993263734301
4790,ELC,2027,0.563599979949309
4791,ELC,2028,0.560507390266128
4792,ELC,2029,0.555083120906687
4793,ELC,2030,0.546265786877014
4794,ELC,2031,0.5328049623229809
4795,ELC,2032,0.513350523396523
4796,ELC,2033,0.48661661170972903
4797,ELC,2034,0.45163067770276
4798,ELC,2035,0.408055187018241
4799,ELC,2036,0.35652988367577
4800,ELC,2037,1.37637407141793
4801,ELC,2038,2.5329398700002432
4802,ELC,2039,3.0804792765599953
4803,ELC,2040,5.0087773806153635
4804,ELC,2041,6.307502463660577
4805,ELC,2042,7.72937519107935
4806,ELC,2043,8.306213932853243
4807,ELC,2044,10.710551531951513
4808,ELC,2045,12.314311906572659
4809,ELC,2046,15.247729651322771
4810,ELC,2047,15.679024709626066
4811,ELC,2048,17.912662118804853
4812,ELC,2049,21.10006250921881
4813,ELC,2050,24.421773885317016
4814,ELC,2051,27.656504219430797
4815,ELC,2052,30.905884315894163
4816,ELC,2053,32.46923970513196
4817,ELC,2054,33.90688425683235
4851,GSL,2022,0.190872550711771
4852,GSL,2023,0.207460216682915
4853,GSL,2024,0.230525038452656
4854,GSL,2025,0.0
4855,GSL,2026,0.230086543594188
4856,GSL,2027,0.229435466932266
4857,GSL,2028,0.228176507061376
4858,GSL,2029,0.225968345568252
4859,GSL,2030,0.222378904081086
4860,GSL,2031,0.216899147734881
4861,GSL,2032,0.208979455687698
4862,GSL,2033,0.198096368872583
4863,GSL,2034,0.183853972863853
4864,GSL,2035,0.166114861068809
4865,GSL,2036,0.145139466370836
4866,GSL,2037,0.121692045855805
4867,GSL,2038,0.0970555295242233
4868,GSL,2039,0.0729010095929486
4869,GSL,2040,0.0509959784972207
4870,GSL,2041,0.0328087632736582
4871,GSL,2042,0.0191449597630087
4872,GSL,2043,0.0099782366615809
4873,GSL,2044,0.0045671488420879
4874,GSL,2045,0.0018021348328782
4875,GSL,2046,0.0006007704624795
4876,GSL,2047,0.0001655295015217
4877,GSL,2048,3.68095364459375e-05
4878,GSL,2049,6.43888096753134e-06
4879,GSL,2050,8.61817366248547e-07
4880,GSL,2051,8.56792204731962e-08
4881,GSL,2052,6.12873721220841e-09
4882,GSL,2053,3.04880017017297e-10
4883,GSL,2054,1.01716709603167e-11
4950,NGS,2022,1.61159773474785
4951,NGS,2023,1.6725177189195801
4952,NGS,2024,1.929713227231902
4953,NGS,2025,1.9285096692499042
4954,NGS,2026,1.926042609349551
4955,NGS,2027,1.9071174821344612
4956,NGS,2028,1.9100537918805172
4957,NGS,2029,1.891569385719045
4958,NGS,2030,1.8615223558491012
4959,NGS,2031,1.815651597625797
4960,NGS,2032,1.749356263281063
4961,NGS,2033,1.6582545039181522
4962,NGS,2034,1.539032140265171
4963,NGS,2035,1.3905389488096571
4964,NGS,2036,6.541307990159455
4965,NGS,2037,12.150098867567204
4966,NGS,2038,17.890540948165636
4967,NGS,2039,23.93387714888958
4968,NGS,2040,28.709298873200485
4969,NGS,2041,33.92030857931578
4970,NGS,2042,38.7597316744001
4971,NGS,2043,44.22515715070358
4972,NGS,2044,47.56402211753999
4973,NGS,2045,51.518343921109654
4974,NGS,2046,54.24266247391176
4975,NGS,2047,58.50109964892272
4976,NGS,2048,61.769925535448046
4977,NGS,2049,64.93083762965053
4978,NGS,2050,70.15928410114788
4979,NGS,2051,74.94070503814143
4980,NGS,2052,80.173601612338
4981,NGS,2053,82.39762702075
4982,NGS,2054,84.96796232073969
