,COLOR,TIME,VALUE
2442,DSL,2022,14.6445573394883
2443,DSL,2023,14.5082753615287
2444,DSL,2024,14.6322567204586
2445,DSL,2025,14.4791343304387
2446,DSL,2026,14.4436801396498
2447,DSL,2027,14.4133129717218
2448,DSL,2028,14.3854597638147
2449,DSL,2029,14.359529283155
2450,DSL,2030,14.3351450139648
2451,DSL,2031,14.3135123512769
2452,DSL,2032,14.2931831925689
2453,DSL,2033,14.2761403821075
2454,DSL,2034,14.259421168128
2455,DSL,2035,14.2433380492082
2456,DSL,2036,14.2250812604248
2457,DSL,2037,14.2060601207176
2458,DSL,2038,14.187676315093
2459,DSL,2039,14.1688250933897
2460,DSL,2040,14.1467990901862
2461,DSL,2041,14.1191592241934
2462,DSL,2042,14.0961422237653
2463,DSL,2043,14.0677489825879
2464,DSL,2044,14.0442374975747
2465,DSL,2045,14.0221898204713
2466,DSL,2046,13.997373922134
2467,DSL,2047,13.9713855829281
2468,DSL,2048,13.9470848338546
2469,DSL,2049,13.9181492748732
2470,DSL,2050,13.8793354640543
2471,DSL,2051,13.8350110103368
2472,DSL,2052,13.7870237724038
2473,DSL,2053,13.7285966551469
2474,DSL,2054,13.6495109248067
2475,ELC,2022,0.012796427701856999
2476,ELC,2023,0.011837361828768002
2477,ELC,2024,0.009974864944832
2478,ELC,2025,0.2966126732037458
2479,ELC,2026,0.4489797299810715
2480,ELC,2027,0.5879227972441697
2481,ELC,2028,0.7152538724879302
2482,ELC,2029,0.816052093292865
2483,ELC,2030,0.8910239857953252
2484,ELC,2031,0.9702070432389204
2485,ELC,2032,1.0836121539661148
2486,ELC,2033,1.2292686089451328
2487,ELC,2034,1.405234325799156
2488,ELC,2035,1.6230642968214475
2489,ELC,2036,1.8491859989324928
2490,ELC,2037,2.0865475067496093
2491,ELC,2038,2.3359137783138757
2492,ELC,2039,2.6041020750572925
2493,ELC,2040,2.876334955204794
2494,ELC,2041,3.1746458859472657
2495,ELC,2042,3.486843588219649
2496,ELC,2043,3.83821944988742
2497,ELC,2044,4.160595131148655
2498,ELC,2045,4.5145010498964
2499,ELC,2046,4.859717023329828
2500,ELC,2047,5.256874508434066
2501,ELC,2048,5.628322742512913
2502,ELC,2049,6.016818973638082
2503,ELC,2050,6.439360177141345
2504,ELC,2051,6.86242777767218
2505,ELC,2052,7.290680417870856
2506,ELC,2053,7.621770813564874
2507,ELC,2054,7.621716900522316
2541,GSL,2022,0.761335317632799
2542,GSL,2023,0.749986449913532
2543,GSL,2024,0.758311735730945
2544,GSL,2025,0.750376219865307
2545,GSL,2026,0.748538818467172
2546,GSL,2027,0.746965050301355
2547,GSL,2028,0.745521567259933
2548,GSL,2029,0.74417772890519
2549,GSL,2030,0.742914022434791
2550,GSL,2031,0.74179291703699
2551,GSL,2032,0.7407393652903
2552,GSL,2033,0.739856127425518
2553,GSL,2034,0.738989659838525
2554,GSL,2035,0.738156157661999
2555,GSL,2036,0.737210005782919
2556,GSL,2037,0.736224241676772
2557,GSL,2038,0.73527150719303
2558,GSL,2039,0.734294549029739
2559,GSL,2040,0.733153058893281
2560,GSL,2041,0.731720632224126
2561,GSL,2042,0.730527783993024
2562,GSL,2043,0.729056313910758
2563,GSL,2044,0.727837839183955
2564,GSL,2045,0.726695225804996
2565,GSL,2046,0.725409150300624
2566,GSL,2047,0.724062313446373
2567,GSL,2048,0.722802935377663
2568,GSL,2049,0.721303359859359
2569,GSL,2050,0.719291847294021
2570,GSL,2051,0.716994747531765
2571,GSL,2052,0.714507825221344
2572,GSL,2053,0.711479859710128
2573,GSL,2054,0.7073812685911
2640,NGS,2022,0.111959099822861
2641,NGS,2023,0.103915511843534
2642,NGS,2024,0.106134935084951
2643,NGS,2025,0.105024263283922
2644,NGS,2026,0.104767096647924
2645,NGS,2027,0.104546828683909
2646,NGS,2028,0.104344795705019
2647,NGS,2029,0.104156709209947
2648,NGS,2030,0.103979838145077
2649,NGS,2031,0.103822925831826
2650,NGS,2032,0.103675468472306
2651,NGS,2033,0.103551848608567
2652,NGS,2034,0.103430575948834
2653,NGS,2035,0.103313917198573
2654,NGS,2036,0.103181491754609
2655,NGS,2037,0.103043522098484
2656,NGS,2038,0.10291017533907
2657,NGS,2039,0.102773438181571
2658,NGS,2040,0.102613672776627
2659,NGS,2041,0.102413187271285
2660,NGS,2042,0.102246233677389
2661,NGS,2043,0.102040283572304
2662,NGS,2044,0.101869743239169
2663,NGS,2045,0.101709820622798
2664,NGS,2046,0.101529818740011
2665,NGS,2047,0.101341312568524
2666,NGS,2048,0.101165047316027
2667,NGS,2049,0.100955163513904
2668,NGS,2050,0.100673627905941
2669,NGS,2051,0.100352120902075
2670,NGS,2052,0.100004045927707
2671,NGS,2053,0.0995802453878634
2672,NGS,2054,0.44719478123284995
