,COLOR,TIME,VALUE
99,COA,2022,0.0500524650701986
100,COA,2023,0.0513302625333636
101,COA,2024,0.0502815633738188
102,COA,2025,0.0508324129097232
103,COA,2026,0.0518782047234594
104,COA,2027,0.0526672013184255
105,COA,2028,0.0537275383197369
106,COA,2029,0.0548849041576083
107,COA,2030,0.055686701029178
108,COA,2031,0.0565122903218218
109,COA,2032,0.0573363711845809
110,COA,2033,0.0581619063321799
111,COA,2034,0.0599247484558436
112,COA,2035,0.062133037741104
113,COA,2036,0.0644293511796681
114,COA,2037,0.0668367381017649
115,COA,2038,0.069340750998589
116,COA,2039,0.07194558803969
117,COA,2040,0.0746555781630946
118,COA,2041,0.077475271690416
119,COA,2042,0.0804664334509397
120,COA,2043,0.083579243714702
121,COA,2044,0.0868190021383857
122,COA,2045,0.0901912520183317
123,COA,2046,0.0937017920871343
124,COA,2047,0.0973744026753082
125,COA,2048,0.101190303232868
126,COA,2049,0.105154548453635
127,COA,2050,0.109272929241904
128,COA,2051,0.113558415468372
129,COA,2052,0.118018262497783
130,COA,2053,0.122659980156656
131,COA,2054,0.127464622129452
165,ELC,2022,0.3979098564743401
166,ELC,2023,0.37936738982159646
167,ELC,2024,0.371938030818237
168,ELC,2025,0.3763218640426437
169,ELC,2026,0.3843650508115337
170,ELC,2027,0.3905028648889839
171,ELC,2028,0.39865026439763995
172,ELC,2029,0.40751762140339376
173,ELC,2030,0.41374388054318023
174,ELC,2031,0.4201445592110831
175,ELC,2032,0.426532083916205
176,ELC,2033,0.432928756088539
177,ELC,2034,0.446304833130222
178,ELC,2035,0.463006801242748
179,ELC,2036,0.48037491155814
180,ELC,2037,0.498581794629389
181,ELC,2038,0.517520532100421
182,ELC,2039,0.53722317420485
183,ELC,2040,0.557722771082359
184,ELC,2041,0.579054051538523
185,ELC,2042,0.601679586159144
186,ELC,2043,0.625227991078786
187,ELC,2044,0.649739692019184
188,ELC,2045,0.67525697079479
189,ELC,2046,0.7018240565078918
190,ELC,2047,0.7296199486971959
191,ELC,2048,0.758504860477619
192,ELC,2049,0.7885174845588676
193,ELC,2050,0.8197020622425518
194,ELC,2051,0.852156739713542
195,ELC,2052,0.8859368806153589
196,ELC,2053,0.92109977905547
197,ELC,2054,0.957504062977101
