,COLOR,TIME,VALUE
4753,ELC,2023,52.239537581798814
4754,ELC,2024,51.20944474925479
4755,ELC,2025,51.68807117567517
4756,ELC,2026,52.667086512339466
4757,ELC,2027,53.32522605874965
4758,ELC,2028,54.11613959747247
4759,ELC,2029,54.862066571281055
4760,ELC,2030,55.10597319675342
4761,ELC,2031,55.731909830466
4762,ELC,2032,56.31741769805671
4763,ELC,2033,56.779397288643935
4764,ELC,2034,57.821936691990786
4765,ELC,2035,58.9383589774222
4766,ELC,2036,60.328470155455854
4767,ELC,2037,61.73819047031098
4768,ELC,2038,63.38199342911524
4769,ELC,2039,65.20024532489956
4770,ELC,2040,66.62363479581104
4771,ELC,2041,68.52575355777674
4772,ELC,2042,70.53558807973897
4773,ELC,2043,72.73713323512054
4774,ELC,2044,74.74833401069235
4775,ELC,2045,76.94726132599504
4776,ELC,2046,79.2140413891342
4777,ELC,2047,81.57851125279561
4778,ELC,2048,84.52417088906863
4779,ELC,2049,86.67014174248308
4780,ELC,2050,88.69595411074893
4781,ELC,2051,90.80010126498023
4782,ELC,2052,94.0671943349969
4783,ELC,2053,98.2178603534291
4784,ELC,2054,102.51125632723303
4884,LPG,2022,7.945775522310215
4885,LPG,2023,7.9987390519269
4886,LPG,2024,7.842155059470559
4887,LPG,2025,7.84104609471026
4888,LPG,2026,7.839371513489317
4889,LPG,2027,7.83675015488697
4890,LPG,2028,7.8327351502709215
4891,LPG,2029,7.826776843425578
4892,LPG,2030,7.818244334502146
4893,LPG,2031,7.806447918148136
4894,LPG,2032,7.790636357038212
4895,LPG,2033,7.769945586519594
4896,LPG,2034,7.743304570697814
4897,LPG,2035,7.709340105516185
4898,LPG,2036,7.666328094830176
4899,LPG,2037,7.6122080543740225
4900,LPG,2038,7.544644190496278
4901,LPG,2039,7.461107706441156
4902,LPG,2040,7.358966048785975
4903,LPG,2041,7.235578034433827
4904,LPG,2042,7.08840013050555
4905,LPG,2043,6.915109049329321
4906,LPG,2044,6.713742459144838
4907,LPG,2045,6.482855198144982
4908,LPG,2046,7.141311136645846
4909,LPG,2047,7.847315315824685
4910,LPG,2048,10.146061766287298
4911,LPG,2049,12.552428266773797
4912,LPG,2050,15.047930681300915
4913,LPG,2051,17.207686024672615
4914,LPG,2052,20.240501416120427
4915,LPG,2053,22.914719845038416
4916,LPG,2054,25.87403679549614
4917,NGS,2022,56.44035217742512
4918,NGS,2023,56.58362517059551
4919,NGS,2024,58.19161618486726
4920,NGS,2025,58.186093483167205
4921,NGS,2026,58.17720417448674
4922,NGS,2027,58.16195716353789
4923,NGS,2028,58.13673030836093
4924,NGS,2029,58.09676990762905
4925,NGS,2030,58.03617621073582
4926,NGS,2031,57.947923799936575
4927,NGS,2032,57.82381772040534
4928,NGS,2033,57.654271675817384
4929,NGS,2034,57.42789506138089
4930,NGS,2035,57.13104798860442
4931,NGS,2036,56.74760440981761
4932,NGS,2037,56.25906605774191
4933,NGS,2038,55.6450068304222
4934,NGS,2039,54.883750781085716
4935,NGS,2040,53.95321510270864
4936,NGS,2041,52.83190677114541
4937,NGS,2042,51.500090338877065
4938,NGS,2043,49.94113576604093
4939,NGS,2044,50.95358224294919
4940,NGS,2045,52.0693067049903
4941,NGS,2046,52.54677316124803
4942,NGS,2047,52.7756204248933
4943,NGS,2048,51.9969594357679
4944,NGS,2049,51.705964946710935
4945,NGS,2050,51.503893671104784
4946,NGS,2051,51.81727480945216
4947,NGS,2052,51.34595969363537
4948,NGS,2053,50.89958911480965
4949,NGS,2054,50.539477694035206
4950,WAS,2022,8.838566779488714
4951,WAS,2023,8.89588244489452
4952,WAS,2024,8.7239633657783
4953,WAS,2025,9.943995711632185
4954,WAS,2026,12.395439732976733
4955,WAS,2027,14.436158998625768
4956,WAS,2028,17.613812571503654
4957,WAS,2029,21.646618075563033
4958,WAS,2030,25.21362693689756
4959,WAS,2031,28.76928287499432
4960,WAS,2032,33.15133158026157
4961,WAS,2033,37.4443301000911
4962,WAS,2034,42.72262722782393
4963,WAS,2035,48.60948206708847
4964,WAS,2036,54.60017209684049
4965,WAS,2037,60.7131399342999
4966,WAS,2038,66.96123055700981
4967,WAS,2039,73.37748723366278
4968,WAS,2040,80.00315288556817
4969,WAS,2041,86.87786414075765
4970,WAS,2042,94.11994808314542
4971,WAS,2043,101.70115909986416
4972,WAS,2044,109.66064964023363
4973,WAS,2045,117.49900824763344
4974,WAS,2046,125.05785959400349
4975,WAS,2047,133.06136921263817
4976,WAS,2048,140.99916204891713
4977,WAS,2049,148.81069495160054
4978,WAS,2050,153.5390696687449
4979,WAS,2051,157.24733852452587
4980,WAS,2052,160.02302673854905
4981,WAS,2053,162.78713468022272
4982,WAS,2054,165.54571790008083
