,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR
1146626,RE1,S101,IMPDSL,OFW,2030,0.0,2030,IMPDSL
1146627,RE1,S101,IMPDSL,OFW,2031,0.0,2031,IMPDSL
1146628,RE1,S101,IMPDSL,OFW,2032,0.0,2032,IMPDSL
1146629,RE1,S101,IMPDSL,OFW,2033,0.0,2033,IMPDSL
1146630,RE1,S101,IMPDSL,OFW,2034,0.0,2034,IMPDSL
1146631,RE1,S101,IMPDSL,OFW,2035,0.0,2035,IMPDSL
1146632,RE1,S101,IMPDSL,OFW,2036,0.0,2036,IMPDSL
1146633,RE1,S101,IMPDSL,OFW,2037,0.0,2037,IMPDSL
1146634,RE1,S101,IMPDSL,OFW,2038,0.0,2038,IMPDSL
1146635,RE1,S101,IMPDSL,OFW,2039,0.0,2039,IMPDSL
1146636,RE1,S101,IMPDSL,OFW,2040,0.0,2040,IMPDSL
1146637,RE1,S101,IMPDSL,OFW,2041,0.0,2041,IMPDSL
1146638,RE1,S101,IMPDSL,OFW,2042,0.0,2042,IMPDSL
1146639,RE1,S101,IMPDSL,OFW,2043,0.0,2043,IMPDSL
1146640,RE1,S101,IMPDSL,OFW,2044,0.0,2044,IMPDSL
1146641,RE1,S101,IMPDSL,OFW,2045,0.0,2045,IMPDSL
1146642,RE1,S101,IMPDSL,OFW,2046,0.0,2046,IMPDSL
1146643,RE1,S101,IMPDSL,OFW,2047,0.0,2047,IMPDSL
1146644,RE1,S101,IMPDSL,OFW,2048,0.0,2048,IMPDSL
1146645,RE1,S101,IMPDSL,OFW,2049,0.0,2049,IMPDSL
1146646,RE1,S101,IMPDSL,OFW,2050,0.0,2050,IMPDSL
1146647,RE1,S101,IMPDSL,OFW,2051,0.0,2051,IMPDSL
1146648,RE1,S101,IMPDSL,OFW,2052,0.0,2052,IMPDSL
1146649,RE1,S101,IMPDSL,OFW,2053,0.0,2053,IMPDSL
1146650,RE1,S101,IMPDSL,OFW,2054,0.0,2054,IMPDSL
1146651,RE1,S101,IMPDSL,OFW_FLO,2022,0.0,2022,IMPDSL
1146652,RE1,S101,IMPDSL,OFW_FLO,2023,0.0,2023,IMPDSL
1146653,RE1,S101,IMPDSL,OFW_FLO,2024,0.0,2024,IMPDSL
1146654,RE1,S101,IMPDSL,OFW_FLO,2025,0.0,2025,IMPDSL
1146655,RE1,S101,IMPDSL,OFW_FLO,2026,0.0,2026,IMPDSL
1146656,RE1,S101,IMPDSL,OFW_FLO,2027,0.0,2027,IMPDSL
1146657,RE1,S101,IMPDSL,OFW_FLO,2028,0.0,2028,IMPDSL
1146658,RE1,S101,IMPDSL,OFW_FLO,2029,0.0,2029,IMPDSL
1146659,RE1,S101,IMPDSL,OFW_FLO,2030,0.0,2030,IMPDSL
1146660,RE1,S101,IMPDSL,OFW_FLO,2031,0.0,2031,IMPDSL
1146661,RE1,S101,IMPDSL,OFW_FLO,2032,0.0,2032,IMPDSL
1146662,RE1,S101,IMPDSL,OFW_FLO,2033,0.0,2033,IMPDSL
1146663,RE1,S101,IMPDSL,OFW_FLO,2034,0.0,2034,IMPDSL
1146664,RE1,S101,IMPDSL,OFW_FLO,2035,0.0,2035,IMPDSL
1146665,RE1,S101,IMPDSL,OFW_FLO,2036,0.0,2036,IMPDSL
1146666,RE1,S101,IMPDSL,OFW_FLO,2037,0.0,2037,IMPDSL
1146667,RE1,S101,IMPDSL,OFW_FLO,2038,0.0,2038,IMPDSL
1146668,RE1,S101,IMPDSL,OFW_FLO,2039,0.0,2039,IMPDSL
1146669,RE1,S101,IMPDSL,OFW_FLO,2040,0.0,2040,IMPDSL
1146670,RE1,S101,IMPDSL,OFW_FLO,2041,0.0,2041,IMPDSL
1146671,RE1,S101,IMPDSL,OFW_FLO,2042,0.0,2042,IMPDSL
1146672,RE1,S101,IMPDSL,OFW_FLO,2043,0.0,2043,IMPDSL
1146673,RE1,S101,IMPDSL,OFW_FLO,2044,0.0,2044,IMPDSL
1146674,RE1,S101,IMPDSL,OFW_FLO,2045,0.0,2045,IMPDSL
1146675,RE1,S101,IMPDSL,OFW_FLO,2046,0.0,2046,IMPDSL
1146676,RE1,S101,IMPDSL,OFW_FLO,2047,0.0,2047,IMPDSL
1146677,RE1,S101,IMPDSL,OFW_FLO,2048,0.0,2048,IMPDSL
1146678,RE1,S101,IMPDSL,OFW_FLO,2049,0.0,2049,IMPDSL
1146679,RE1,S101,IMPDSL,OFW_FLO,2050,0.0,2050,IMPDSL
1146680,RE1,S101,IMPDSL,OFW_FLO,2051,0.0,2051,IMPDSL
1146681,RE1,S101,IMPDSL,OFW_FLO,2052,0.0,2052,IMPDSL
1146682,RE1,S101,IMPDSL,OFW_FLO,2053,0.0,2053,IMPDSL
1146683,RE1,S101,IMPDSL,OFW_FLO,2054,0.0,2054,IMPDSL
1146684,RE1,S101,IMPDSL,ONW,2022,0.0,2022,IMPDSL
1146685,RE1,S101,IMPDSL,ONW,2023,0.0,2023,IMPDSL
1146686,RE1,S101,IMPDSL,ONW,2024,0.0,2024,IMPDSL
1146687,RE1,S101,IMPDSL,ONW,2025,0.0,2025,IMPDSL
1146688,RE1,S101,IMPDSL,ONW,2026,0.0,2026,IMPDSL
1146689,RE1,S101,IMPDSL,ONW,2027,0.0,2027,IMPDSL
1146690,RE1,S101,IMPDSL,ONW,2028,0.0,2028,IMPDSL
1146691,RE1,S101,IMPDSL,ONW,2029,0.0,2029,IMPDSL
1146692,RE1,S101,IMPDSL,ONW,2030,0.0,2030,IMPDSL
1146693,RE1,S101,IMPDSL,ONW,2031,0.0,2031,IMPDSL
1146694,RE1,S101,IMPDSL,ONW,2032,0.0,2032,IMPDSL
1146695,RE1,S101,IMPDSL,ONW,2033,0.0,2033,IMPDSL
1146696,RE1,S101,IMPDSL,ONW,2034,0.0,2034,IMPDSL
1146697,RE1,S101,IMPDSL,ONW,2035,0.0,2035,IMPDSL
1146698,RE1,S101,IMPDSL,ONW,2036,0.0,2036,IMPDSL
1146699,RE1,S101,IMPDSL,ONW,2037,0.0,2037,IMPDSL
1146700,RE1,S101,IMPDSL,ONW,2038,0.0,2038,IMPDSL
1146701,RE1,S101,IMPDSL,ONW,2039,0.0,2039,IMPDSL
1146702,RE1,S101,IMPDSL,ONW,2040,0.0,2040,IMPDSL
1146703,RE1,S101,IMPDSL,ONW,2041,0.0,2041,IMPDSL
1146704,RE1,S101,IMPDSL,ONW,2042,0.0,2042,IMPDSL
1146705,RE1,S101,IMPDSL,ONW,2043,0.0,2043,IMPDSL
1146706,RE1,S101,IMPDSL,ONW,2044,0.0,2044,IMPDSL
1146707,RE1,S101,IMPDSL,ONW,2045,0.0,2045,IMPDSL
1146708,RE1,S101,IMPDSL,ONW,2046,0.0,2046,IMPDSL
1146709,RE1,S101,IMPDSL,ONW,2047,0.0,2047,IMPDSL
1146710,RE1,S101,IMPDSL,ONW,2048,0.0,2048,IMPDSL
1146711,RE1,S101,IMPDSL,ONW,2049,0.0,2049,IMPDSL
1146712,RE1,S101,IMPDSL,ONW,2050,0.0,2050,IMPDSL
1146713,RE1,S101,IMPDSL,ONW,2051,0.0,2051,IMPDSL
1146714,RE1,S101,IMPDSL,ONW,2052,0.0,2052,IMPDSL
1146715,RE1,S101,IMPDSL,ONW,2053,0.0,2053,IMPDSL
1146716,RE1,S101,IMPDSL,ONW,2054,0.0,2054,IMPDSL
1146717,RE1,S101,IMPDSL,ROR,2022,0.0,2022,IMPDSL
1146718,RE1,S101,IMPDSL,ROR,2023,0.0,2023,IMPDSL
1146719,RE1,S101,IMPDSL,ROR,2024,0.0,2024,IMPDSL
1146720,RE1,S101,IMPDSL,ROR,2025,0.0,2025,IMPDSL
1146721,RE1,S101,IMPDSL,ROR,2026,0.0,2026,IMPDSL
1146722,RE1,S101,IMPDSL,ROR,2027,0.0,2027,IMPDSL
1146723,RE1,S101,IMPDSL,ROR,2028,0.0,2028,IMPDSL
1146724,RE1,S101,IMPDSL,ROR,2029,0.0,2029,IMPDSL
1146725,RE1,S101,IMPDSL,ROR,2030,0.0,2030,IMPDSL
1146726,RE1,S101,IMPDSL,ROR,2031,0.0,2031,IMPDSL
1146727,RE1,S101,IMPDSL,ROR,2032,0.0,2032,IMPDSL
1146728,RE1,S101,IMPDSL,ROR,2033,0.0,2033,IMPDSL
1146729,RE1,S101,IMPDSL,ROR,2034,0.0,2034,IMPDSL
1146730,RE1,S101,IMPDSL,ROR,2035,0.0,2035,IMPDSL
1146731,RE1,S101,IMPDSL,ROR,2036,0.0,2036,IMPDSL
1146732,RE1,S101,IMPDSL,ROR,2037,0.0,2037,IMPDSL
1146733,RE1,S101,IMPDSL,ROR,2038,0.0,2038,IMPDSL
1146734,RE1,S101,IMPDSL,ROR,2039,0.0,2039,IMPDSL
1146735,RE1,S101,IMPDSL,ROR,2040,0.0,2040,IMPDSL
1146736,RE1,S101,IMPDSL,ROR,2041,0.0,2041,IMPDSL
1146737,RE1,S101,IMPDSL,ROR,2042,0.0,2042,IMPDSL
1146738,RE1,S101,IMPDSL,ROR,2043,0.0,2043,IMPDSL
1146739,RE1,S101,IMPDSL,ROR,2044,0.0,2044,IMPDSL
1146740,RE1,S101,IMPDSL,ROR,2045,0.0,2045,IMPDSL
1146741,RE1,S101,IMPDSL,ROR,2046,0.0,2046,IMPDSL
1146742,RE1,S101,IMPDSL,ROR,2047,0.0,2047,IMPDSL
1146743,RE1,S101,IMPDSL,ROR,2048,0.0,2048,IMPDSL
1146744,RE1,S101,IMPDSL,ROR,2049,0.0,2049,IMPDSL
1146745,RE1,S101,IMPDSL,ROR,2050,0.0,2050,IMPDSL
1146746,RE1,S101,IMPDSL,ROR,2051,0.0,2051,IMPDSL
1146747,RE1,S101,IMPDSL,ROR,2052,0.0,2052,IMPDSL
1146748,RE1,S101,IMPDSL,ROR,2053,0.0,2053,IMPDSL
1146749,RE1,S101,IMPDSL,ROR,2054,0.0,2054,IMPDSL
1146750,RE1,S101,IMPDSL,SGC,2022,0.0,2022,IMPDSL
1146751,RE1,S101,IMPDSL,SGC,2023,0.0,2023,IMPDSL
1146752,RE1,S101,IMPDSL,SGC,2024,0.0,2024,IMPDSL
1146753,RE1,S101,IMPDSL,SGC,2025,0.0,2025,IMPDSL
1146754,RE1,S101,IMPDSL,SGC,2026,0.0,2026,IMPDSL
1146755,RE1,S101,IMPDSL,SGC,2027,0.0,2027,IMPDSL
1146756,RE1,S101,IMPDSL,SGC,2028,0.0,2028,IMPDSL
1146757,RE1,S101,IMPDSL,SGC,2029,0.0,2029,IMPDSL
1146758,RE1,S101,IMPDSL,SGC,2030,0.0,2030,IMPDSL
1146759,RE1,S101,IMPDSL,SGC,2031,0.0,2031,IMPDSL
1146760,RE1,S101,IMPDSL,SGC,2032,0.0,2032,IMPDSL
1146761,RE1,S101,IMPDSL,SGC,2033,0.0,2033,IMPDSL
1146762,RE1,S101,IMPDSL,SGC,2034,0.0,2034,IMPDSL
1146763,RE1,S101,IMPDSL,SGC,2035,0.0,2035,IMPDSL
1146764,RE1,S101,IMPDSL,SGC,2036,0.0,2036,IMPDSL
1146765,RE1,S101,IMPDSL,SGC,2037,0.0,2037,IMPDSL
1146766,RE1,S101,IMPDSL,SGC,2038,0.0,2038,IMPDSL
1146767,RE1,S101,IMPDSL,SGC,2039,0.0,2039,IMPDSL
1146768,RE1,S101,IMPDSL,SGC,2040,0.0,2040,IMPDSL
1146769,RE1,S101,IMPDSL,SGC,2041,0.0,2041,IMPDSL
1146770,RE1,S101,IMPDSL,SGC,2042,0.0,2042,IMPDSL
1146771,RE1,S101,IMPDSL,SGC,2043,0.0,2043,IMPDSL
1146772,RE1,S101,IMPDSL,SGC,2044,0.0,2044,IMPDSL
1146773,RE1,S101,IMPDSL,SGC,2045,0.0,2045,IMPDSL
1146774,RE1,S101,IMPDSL,SGC,2046,0.0,2046,IMPDSL
1146775,RE1,S101,IMPDSL,SGC,2047,0.0,2047,IMPDSL
1146776,RE1,S101,IMPDSL,SGC,2048,0.0,2048,IMPDSL
1146777,RE1,S101,IMPDSL,SGC,2049,0.0,2049,IMPDSL
1146778,RE1,S101,IMPDSL,SGC,2050,0.0,2050,IMPDSL
1146779,RE1,S101,IMPDSL,SGC,2051,0.0,2051,IMPDSL
1146780,RE1,S101,IMPDSL,SGC,2052,0.0,2052,IMPDSL
1146781,RE1,S101,IMPDSL,SGC,2053,0.0,2053,IMPDSL
1146782,RE1,S101,IMPDSL,SGC,2054,0.0,2054,IMPDSL
1146783,RE1,S101,IMPDSL,SOL,2022,0.0,2022,IMPDSL
1146784,RE1,S101,IMPDSL,SOL,2023,0.0,2023,IMPDSL
1146785,RE1,S101,IMPDSL,SOL,2024,0.0,2024,IMPDSL
1146786,RE1,S101,IMPDSL,SOL,2025,0.0,2025,IMPDSL
1146787,RE1,S101,IMPDSL,SOL,2026,0.0,2026,IMPDSL
1146788,RE1,S101,IMPDSL,SOL,2027,0.0,2027,IMPDSL
1146789,RE1,S101,IMPDSL,SOL,2028,0.0,2028,IMPDSL
1146790,RE1,S101,IMPDSL,SOL,2029,0.0,2029,IMPDSL
1146791,RE1,S101,IMPDSL,SOL,2030,0.0,2030,IMPDSL
1146792,RE1,S101,IMPDSL,SOL,2031,0.0,2031,IMPDSL
1146793,RE1,S101,IMPDSL,SOL,2032,0.0,2032,IMPDSL
1146794,RE1,S101,IMPDSL,SOL,2033,0.0,2033,IMPDSL
1146795,RE1,S101,IMPDSL,SOL,2034,0.0,2034,IMPDSL
1146796,RE1,S101,IMPDSL,SOL,2035,0.0,2035,IMPDSL
1146797,RE1,S101,IMPDSL,SOL,2036,0.0,2036,IMPDSL
1146798,RE1,S101,IMPDSL,SOL,2037,0.0,2037,IMPDSL
1146799,RE1,S101,IMPDSL,SOL,2038,0.0,2038,IMPDSL
1146800,RE1,S101,IMPDSL,SOL,2039,0.0,2039,IMPDSL
1146801,RE1,S101,IMPDSL,SOL,2040,0.0,2040,IMPDSL
1146802,RE1,S101,IMPDSL,SOL,2041,0.0,2041,IMPDSL
1146803,RE1,S101,IMPDSL,SOL,2042,0.0,2042,IMPDSL
1146804,RE1,S101,IMPDSL,SOL,2043,0.0,2043,IMPDSL
1146805,RE1,S101,IMPDSL,SOL,2044,0.0,2044,IMPDSL
1146806,RE1,S101,IMPDSL,SOL,2045,0.0,2045,IMPDSL
1146807,RE1,S101,IMPDSL,SOL,2046,0.0,2046,IMPDSL
1146808,RE1,S101,IMPDSL,SOL,2047,0.0,2047,IMPDSL
1146809,RE1,S101,IMPDSL,SOL,2048,0.0,2048,IMPDSL
1146810,RE1,S101,IMPDSL,SOL,2049,0.0,2049,IMPDSL
1146811,RE1,S101,IMPDSL,SOL,2050,0.0,2050,IMPDSL
1146812,RE1,S101,IMPDSL,SOL,2051,0.0,2051,IMPDSL
1146813,RE1,S101,IMPDSL,SOL,2052,0.0,2052,IMPDSL
1146814,RE1,S101,IMPDSL,SOL,2053,0.0,2053,IMPDSL
1146815,RE1,S101,IMPDSL,SOL,2054,0.0,2054,IMPDSL
1146816,RE1,S101,IMPDSL,SOL_RTP,2022,0.0,2022,IMPDSL
1146817,RE1,S101,IMPDSL,SOL_RTP,2023,0.0,2023,IMPDSL
1146818,RE1,S101,IMPDSL,SOL_RTP,2024,0.0,2024,IMPDSL
1146819,RE1,S101,IMPDSL,SOL_RTP,2025,0.0,2025,IMPDSL
1146820,RE1,S101,IMPDSL,SOL_RTP,2026,0.0,2026,IMPDSL
1146821,RE1,S101,IMPDSL,SOL_RTP,2027,0.0,2027,IMPDSL
1146822,RE1,S101,IMPDSL,SOL_RTP,2028,0.0,2028,IMPDSL
1146823,RE1,S101,IMPDSL,SOL_RTP,2029,0.0,2029,IMPDSL
1146824,RE1,S101,IMPDSL,SOL_RTP,2030,0.0,2030,IMPDSL
1146825,RE1,S101,IMPDSL,SOL_RTP,2031,0.0,2031,IMPDSL
1146826,RE1,S101,IMPDSL,SOL_RTP,2032,0.0,2032,IMPDSL
1146827,RE1,S101,IMPDSL,SOL_RTP,2033,0.0,2033,IMPDSL
1146828,RE1,S101,IMPDSL,SOL_RTP,2034,0.0,2034,IMPDSL
1146829,RE1,S101,IMPDSL,SOL_RTP,2035,0.0,2035,IMPDSL
1146830,RE1,S101,IMPDSL,SOL_RTP,2036,0.0,2036,IMPDSL
1146831,RE1,S101,IMPDSL,SOL_RTP,2037,0.0,2037,IMPDSL
1146832,RE1,S101,IMPDSL,SOL_RTP,2038,0.0,2038,IMPDSL
1146833,RE1,S101,IMPDSL,SOL_RTP,2039,0.0,2039,IMPDSL
1146834,RE1,S101,IMPDSL,SOL_RTP,2040,0.0,2040,IMPDSL
1146835,RE1,S101,IMPDSL,SOL_RTP,2041,0.0,2041,IMPDSL
1146836,RE1,S101,IMPDSL,SOL_RTP,2042,0.0,2042,IMPDSL
1146837,RE1,S101,IMPDSL,SOL_RTP,2043,0.0,2043,IMPDSL
1146838,RE1,S101,IMPDSL,SOL_RTP,2044,0.0,2044,IMPDSL
1146839,RE1,S101,IMPDSL,SOL_RTP,2045,0.0,2045,IMPDSL
1146840,RE1,S101,IMPDSL,SOL_RTP,2046,0.0,2046,IMPDSL
1146841,RE1,S101,IMPDSL,SOL_RTP,2047,0.0,2047,IMPDSL
1146842,RE1,S101,IMPDSL,SOL_RTP,2048,0.0,2048,IMPDSL
1146843,RE1,S101,IMPDSL,SOL_RTP,2049,0.0,2049,IMPDSL
1146844,RE1,S101,IMPDSL,SOL_RTP,2050,0.0,2050,IMPDSL
1146845,RE1,S101,IMPDSL,SOL_RTP,2051,0.0,2051,IMPDSL
1146846,RE1,S101,IMPDSL,SOL_RTP,2052,0.0,2052,IMPDSL
1146847,RE1,S101,IMPDSL,SOL_RTP,2053,0.0,2053,IMPDSL
1146848,RE1,S101,IMPDSL,SOL_RTP,2054,0.0,2054,IMPDSL
1146849,RE1,S101,IMPDSL,WAS,2022,0.0,2022,IMPDSL
1146850,RE1,S101,IMPDSL,WAS,2023,0.0,2023,IMPDSL
1146851,RE1,S101,IMPDSL,WAS,2024,0.0,2024,IMPDSL
1146852,RE1,S101,IMPDSL,WAS,2025,0.0,2025,IMPDSL
1146853,RE1,S101,IMPDSL,WAS,2026,0.0,2026,IMPDSL
1146854,RE1,S101,IMPDSL,WAS,2027,0.0,2027,IMPDSL
1146855,RE1,S101,IMPDSL,WAS,2028,0.0,2028,IMPDSL
1146856,RE1,S101,IMPDSL,WAS,2029,0.0,2029,IMPDSL
1146857,RE1,S101,IMPDSL,WAS,2030,0.0,2030,IMPDSL
1146858,RE1,S101,IMPDSL,WAS,2031,0.0,2031,IMPDSL
1146859,RE1,S101,IMPDSL,WAS,2032,0.0,2032,IMPDSL
1146860,RE1,S101,IMPDSL,WAS,2033,0.0,2033,IMPDSL
1146861,RE1,S101,IMPDSL,WAS,2034,0.0,2034,IMPDSL
1146862,RE1,S101,IMPDSL,WAS,2035,0.0,2035,IMPDSL
1146863,RE1,S101,IMPDSL,WAS,2036,0.0,2036,IMPDSL
1146864,RE1,S101,IMPDSL,WAS,2037,0.0,2037,IMPDSL
1146865,RE1,S101,IMPDSL,WAS,2038,0.0,2038,IMPDSL
1146866,RE1,S101,IMPDSL,WAS,2039,0.0,2039,IMPDSL
1146867,RE1,S101,IMPDSL,WAS,2040,0.0,2040,IMPDSL
1146868,RE1,S101,IMPDSL,WAS,2041,0.0,2041,IMPDSL
1146869,RE1,S101,IMPDSL,WAS,2042,0.0,2042,IMPDSL
1146870,RE1,S101,IMPDSL,WAS,2043,0.0,2043,IMPDSL
1146871,RE1,S101,IMPDSL,WAS,2044,0.0,2044,IMPDSL
1146872,RE1,S101,IMPDSL,WAS,2045,0.0,2045,IMPDSL
1146873,RE1,S101,IMPDSL,WAS,2046,0.0,2046,IMPDSL
1146874,RE1,S101,IMPDSL,WAS,2047,0.0,2047,IMPDSL
1146875,RE1,S101,IMPDSL,WAS,2048,0.0,2048,IMPDSL
1146876,RE1,S101,IMPDSL,WAS,2049,0.0,2049,IMPDSL
1146877,RE1,S101,IMPDSL,WAS,2050,0.0,2050,IMPDSL
1146878,RE1,S101,IMPDSL,WAS,2051,0.0,2051,IMPDSL
1146879,RE1,S101,IMPDSL,WAS,2052,0.0,2052,IMPDSL
1146880,RE1,S101,IMPDSL,WAS,2053,0.0,2053,IMPDSL
1146881,RE1,S101,IMPDSL,WAS,2054,0.0,2054,IMPDSL
1146882,RE1,S101,IMPDSL,WAS_ORG,2022,0.0,2022,IMPDSL
1146883,RE1,S101,IMPDSL,WAS_ORG,2023,0.0,2023,IMPDSL
1146884,RE1,S101,IMPDSL,WAS_ORG,2024,0.0,2024,IMPDSL
1146885,RE1,S101,IMPDSL,WAS_ORG,2025,0.0,2025,IMPDSL
1146886,RE1,S101,IMPDSL,WAS_ORG,2026,0.0,2026,IMPDSL
1146887,RE1,S101,IMPDSL,WAS_ORG,2027,0.0,2027,IMPDSL
1146888,RE1,S101,IMPDSL,WAS_ORG,2028,0.0,2028,IMPDSL
1146889,RE1,S101,IMPDSL,WAS_ORG,2029,0.0,2029,IMPDSL
1146890,RE1,S101,IMPDSL,WAS_ORG,2030,0.0,2030,IMPDSL
1146891,RE1,S101,IMPDSL,WAS_ORG,2031,0.0,2031,IMPDSL
1146892,RE1,S101,IMPDSL,WAS_ORG,2032,0.0,2032,IMPDSL
1146893,RE1,S101,IMPDSL,WAS_ORG,2033,0.0,2033,IMPDSL
1146894,RE1,S101,IMPDSL,WAS_ORG,2034,0.0,2034,IMPDSL
1146895,RE1,S101,IMPDSL,WAS_ORG,2035,0.0,2035,IMPDSL
1146896,RE1,S101,IMPDSL,WAS_ORG,2036,0.0,2036,IMPDSL
1146897,RE1,S101,IMPDSL,WAS_ORG,2037,0.0,2037,IMPDSL
1146898,RE1,S101,IMPDSL,WAS_ORG,2038,0.0,2038,IMPDSL
1146899,RE1,S101,IMPDSL,WAS_ORG,2039,0.0,2039,IMPDSL
1146900,RE1,S101,IMPDSL,WAS_ORG,2040,0.0,2040,IMPDSL
1146901,RE1,S101,IMPDSL,WAS_ORG,2041,0.0,2041,IMPDSL
1146902,RE1,S101,IMPDSL,WAS_ORG,2042,0.0,2042,IMPDSL
1146903,RE1,S101,IMPDSL,WAS_ORG,2043,0.0,2043,IMPDSL
1146904,RE1,S101,IMPDSL,WAS_ORG,2044,0.0,2044,IMPDSL
1146905,RE1,S101,IMPDSL,WAS_ORG,2045,0.0,2045,IMPDSL
1146906,RE1,S101,IMPDSL,WAS_ORG,2046,0.0,2046,IMPDSL
1146907,RE1,S101,IMPDSL,WAS_ORG,2047,0.0,2047,IMPDSL
1146908,RE1,S101,IMPDSL,WAS_ORG,2048,0.0,2048,IMPDSL
1146909,RE1,S101,IMPDSL,WAS_ORG,2049,0.0,2049,IMPDSL
1146910,RE1,S101,IMPDSL,WAS_ORG,2050,0.0,2050,IMPDSL
1146911,RE1,S101,IMPDSL,WAS_ORG,2051,0.0,2051,IMPDSL
1146912,RE1,S101,IMPDSL,WAS_ORG,2052,0.0,2052,IMPDSL
1146913,RE1,S101,IMPDSL,WAS_ORG,2053,0.0,2053,IMPDSL
1146914,RE1,S101,IMPDSL,WAS_ORG,2054,0.0,2054,IMPDSL
1146915,RE1,S101,IMPDSL,WOO,2022,0.0,2022,IMPDSL
1146916,RE1,S101,IMPDSL,WOO,2023,0.0,2023,IMPDSL
1146917,RE1,S101,IMPDSL,WOO,2024,0.0,2024,IMPDSL
1146918,RE1,S101,IMPDSL,WOO,2025,0.0,2025,IMPDSL
1146919,RE1,S101,IMPDSL,WOO,2026,0.0,2026,IMPDSL
1146920,RE1,S101,IMPDSL,WOO,2027,0.0,2027,IMPDSL
1146921,RE1,S101,IMPDSL,WOO,2028,0.0,2028,IMPDSL
1146922,RE1,S101,IMPDSL,WOO,2029,0.0,2029,IMPDSL
1146923,RE1,S101,IMPDSL,WOO,2030,0.0,2030,IMPDSL
1146924,RE1,S101,IMPDSL,WOO,2031,0.0,2031,IMPDSL
1146925,RE1,S101,IMPDSL,WOO,2032,0.0,2032,IMPDSL
1146926,RE1,S101,IMPDSL,WOO,2033,0.0,2033,IMPDSL
1146927,RE1,S101,IMPDSL,WOO,2034,0.0,2034,IMPDSL
1146928,RE1,S101,IMPDSL,WOO,2035,0.0,2035,IMPDSL
1146929,RE1,S101,IMPDSL,WOO,2036,0.0,2036,IMPDSL
1146930,RE1,S101,IMPDSL,WOO,2037,0.0,2037,IMPDSL
1146931,RE1,S101,IMPDSL,WOO,2038,0.0,2038,IMPDSL
1146932,RE1,S101,IMPDSL,WOO,2039,0.0,2039,IMPDSL
1146933,RE1,S101,IMPDSL,WOO,2040,0.0,2040,IMPDSL
1146934,RE1,S101,IMPDSL,WOO,2041,0.0,2041,IMPDSL
1146935,RE1,S101,IMPDSL,WOO,2042,0.0,2042,IMPDSL
1146936,RE1,S101,IMPDSL,WOO,2043,0.0,2043,IMPDSL
1146937,RE1,S101,IMPDSL,WOO,2044,0.0,2044,IMPDSL
1146938,RE1,S101,IMPDSL,WOO,2045,0.0,2045,IMPDSL
1146939,RE1,S101,IMPDSL,WOO,2046,0.0,2046,IMPDSL
1146940,RE1,S101,IMPDSL,WOO,2047,0.0,2047,IMPDSL
1146941,RE1,S101,IMPDSL,WOO,2048,0.0,2048,IMPDSL
1146942,RE1,S101,IMPDSL,WOO,2049,0.0,2049,IMPDSL
1146943,RE1,S101,IMPDSL,WOO,2050,0.0,2050,IMPDSL
1146944,RE1,S101,IMPDSL,WOO,2051,0.0,2051,IMPDSL
1146945,RE1,S101,IMPDSL,WOO,2052,0.0,2052,IMPDSL
1146946,RE1,S101,IMPDSL,WOO,2053,0.0,2053,IMPDSL
1146947,RE1,S101,IMPDSL,WOO,2054,0.0,2054,IMPDSL
1146948,RE1,S101,IMPDSL,HDG,2022,0.0,2022,IMPDSL
1146949,RE1,S101,IMPDSL,HDG,2023,0.0,2023,IMPDSL
1146950,RE1,S101,IMPDSL,HDG,2024,0.0,2024,IMPDSL
1146951,RE1,S101,IMPDSL,HDG,2025,0.0,2025,IMPDSL
1146952,RE1,S101,IMPDSL,HDG,2026,0.0,2026,IMPDSL
1146953,RE1,S101,IMPDSL,HDG,2027,0.0,2027,IMPDSL
1146954,RE1,S101,IMPDSL,HDG,2028,0.0,2028,IMPDSL
1146955,RE1,S101,IMPDSL,HDG,2029,0.0,2029,IMPDSL
1146956,RE1,S101,IMPDSL,HDG,2030,0.0,2030,IMPDSL
1146957,RE1,S101,IMPDSL,HDG,2031,0.0,2031,IMPDSL
1146958,RE1,S101,IMPDSL,HDG,2032,0.0,2032,IMPDSL
1146959,RE1,S101,IMPDSL,HDG,2033,0.0,2033,IMPDSL
1146960,RE1,S101,IMPDSL,HDG,2034,0.0,2034,IMPDSL
1146961,RE1,S101,IMPDSL,HDG,2035,0.0,2035,IMPDSL
1146962,RE1,S101,IMPDSL,HDG,2036,0.0,2036,IMPDSL
1146963,RE1,S101,IMPDSL,HDG,2037,0.0,2037,IMPDSL
1146964,RE1,S101,IMPDSL,HDG,2038,0.0,2038,IMPDSL
1146965,RE1,S101,IMPDSL,HDG,2039,0.0,2039,IMPDSL
1146966,RE1,S101,IMPDSL,HDG,2040,0.0,2040,IMPDSL
1146967,RE1,S101,IMPDSL,HDG,2041,0.0,2041,IMPDSL
1146968,RE1,S101,IMPDSL,HDG,2042,0.0,2042,IMPDSL
1146969,RE1,S101,IMPDSL,HDG,2043,0.0,2043,IMPDSL
1146970,RE1,S101,IMPDSL,HDG,2044,0.0,2044,IMPDSL
1146971,RE1,S101,IMPDSL,HDG,2045,0.0,2045,IMPDSL
1146972,RE1,S101,IMPDSL,HDG,2046,0.0,2046,IMPDSL
