,REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE,TIME,COLOR,GRUPO
508644,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508645,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508646,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508647,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508648,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508649,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508650,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508651,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508652,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508653,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508654,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508655,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508656,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508657,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508658,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508659,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508660,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508661,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_SPL,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508662,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508663,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508664,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508665,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508666,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508667,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508668,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508669,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508670,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508671,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508672,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508673,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508674,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508675,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508676,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508677,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508678,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508679,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508680,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508681,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508682,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508683,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508684,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508685,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508686,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508687,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508688,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508689,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508690,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508691,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508692,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508693,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508694,RE1,S101,DEMRESELCTV_CRT_RUR,TERDATA,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508695,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508696,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508697,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508698,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508699,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508700,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508701,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508702,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508703,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508704,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508705,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508706,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508707,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508708,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508709,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508710,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508711,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508712,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508713,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508714,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508715,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508716,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508717,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508718,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508719,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508720,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508721,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508722,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508723,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508724,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508725,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508726,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508727,RE1,S101,DEMRESELCTV_CRT_RUR,TERCLIM_FAN,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508728,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508729,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508730,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508731,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508732,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508733,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508734,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508735,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508736,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508737,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508738,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508739,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508740,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508741,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508742,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508743,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508744,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508745,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508746,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508747,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508748,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508749,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508750,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508751,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508752,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508753,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508754,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508755,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508756,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508757,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508758,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508759,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508760,RE1,S101,DEMRESELCTV_CRT_RUR,TERILU,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508761,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508762,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508763,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508764,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508765,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508766,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508767,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508768,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508769,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508770,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508771,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508772,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508773,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508774,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508775,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508776,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508777,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508778,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508779,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508780,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508781,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508782,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508783,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508784,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508785,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508786,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508787,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508788,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508789,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508790,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508791,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508792,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508793,RE1,S101,DEMRESELCTV_CRT_RUR,TERMPW,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508794,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508795,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508796,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508797,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508798,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508799,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508800,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508801,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508802,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508803,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508804,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508805,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508806,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508807,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508808,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508809,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508810,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508811,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508812,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508813,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508814,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508815,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508816,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
508817,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2045,0.0,2045,DEMRESELCTV_CRT_RUR,ELC
508818,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2046,0.0,2046,DEMRESELCTV_CRT_RUR,ELC
508819,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2047,0.0,2047,DEMRESELCTV_CRT_RUR,ELC
508820,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2048,0.0,2048,DEMRESELCTV_CRT_RUR,ELC
508821,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2049,0.0,2049,DEMRESELCTV_CRT_RUR,ELC
508822,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2050,0.0,2050,DEMRESELCTV_CRT_RUR,ELC
508823,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2051,0.0,2051,DEMRESELCTV_CRT_RUR,ELC
508824,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2052,0.0,2052,DEMRESELCTV_CRT_RUR,ELC
508825,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2053,0.0,2053,DEMRESELCTV_CRT_RUR,ELC
508826,RE1,S101,DEMRESELCTV_CRT_RUR,TEROTH,2054,0.0,2054,DEMRESELCTV_CRT_RUR,ELC
508827,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2022,0.0,2022,DEMRESELCTV_CRT_RUR,ELC
508828,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2023,0.0,2023,DEMRESELCTV_CRT_RUR,ELC
508829,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2024,0.0,2024,DEMRESELCTV_CRT_RUR,ELC
508830,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2025,0.0,2025,DEMRESELCTV_CRT_RUR,ELC
508831,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2026,0.0,2026,DEMRESELCTV_CRT_RUR,ELC
508832,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2027,0.0,2027,DEMRESELCTV_CRT_RUR,ELC
508833,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2028,0.0,2028,DEMRESELCTV_CRT_RUR,ELC
508834,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2029,0.0,2029,DEMRESELCTV_CRT_RUR,ELC
508835,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2030,0.0,2030,DEMRESELCTV_CRT_RUR,ELC
508836,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2031,0.0,2031,DEMRESELCTV_CRT_RUR,ELC
508837,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2032,0.0,2032,DEMRESELCTV_CRT_RUR,ELC
508838,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2033,0.0,2033,DEMRESELCTV_CRT_RUR,ELC
508839,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2034,0.0,2034,DEMRESELCTV_CRT_RUR,ELC
508840,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2035,0.0,2035,DEMRESELCTV_CRT_RUR,ELC
508841,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2036,0.0,2036,DEMRESELCTV_CRT_RUR,ELC
508842,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2037,0.0,2037,DEMRESELCTV_CRT_RUR,ELC
508843,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2038,0.0,2038,DEMRESELCTV_CRT_RUR,ELC
508844,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2039,0.0,2039,DEMRESELCTV_CRT_RUR,ELC
508845,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2040,0.0,2040,DEMRESELCTV_CRT_RUR,ELC
508846,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2041,0.0,2041,DEMRESELCTV_CRT_RUR,ELC
508847,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2042,0.0,2042,DEMRESELCTV_CRT_RUR,ELC
508848,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2043,0.0,2043,DEMRESELCTV_CRT_RUR,ELC
508849,RE1,S101,DEMRESELCTV_CRT_RUR,TERREF_AUC,2044,0.0,2044,DEMRESELCTV_CRT_RUR,ELC
