,COLOR,TIME,VALUE
66,ELC,2022,0.0532666853297833
67,ELC,2023,0.0846142417966189
68,ELC,2024,0.116779500623797
69,ELC,2025,0.116299914027672
70,ELC,2026,0.115322075748366
71,ELC,2027,0.113186573110135
72,ELC,2028,0.109152281270635
73,ELC,2029,1.76528032314161
74,ELC,2030,3.9881371867883
75,ELC,2031,6.2072776496648
76,ELC,2032,8.42339592890252
77,ELC,2033,10.63834082463
78,ELC,2034,12.8547602046362
79,ELC,2035,15.0750640960326
80,ELC,2036,17.3002536856075
81,ELC,2037,19.2225291298501
82,ELC,2038,20.625553818421
83,ELC,2039,22.0426171568621
84,ELC,2040,24.2756815166546
85,ELC,2041,24.8458842043856
86,ELC,2042,24.8458839094788
87,ELC,2043,24.8458839009023
88,ELC,2044,24.8458839007848
89,ELC,2045,24.8458839007841
90,ELC,2046,24.8458839007841
91,ELC,2047,24.8458839007841
92,ELC,2048,24.8458839007841
93,ELC,2049,24.8507640574981
94,ELC,2050,24.8432153277595
95,ELC,2051,24.8321099021282
96,ELC,2052,24.8232565985966
97,ELC,2053,24.8232565985966
98,ELC,2054,24.8232565985966
99,GSL,2022,31.4155074861351
100,GSL,2023,31.2983036615584
101,GSL,2024,32.01845041394
102,GSL,2025,32.7024956227957
103,GSL,2026,33.4033456798453
104,GSL,2027,34.064116313756
105,GSL,2028,34.6431006049995
106,GSL,2029,33.6032955746488
107,GSL,2030,32.0644571041209
108,GSL,2031,30.473460290417
109,GSL,2032,28.9227763808252
110,GSL,2033,27.3340910989305
111,GSL,2034,25.8153144340941
112,GSL,2035,24.2238180539695
113,GSL,2036,22.6359170344922
114,GSL,2037,20.7801471354043
115,GSL,2038,19.4442131991432
116,GSL,2039,18.1075748812305
117,GSL,2040,15.9077723474758
118,GSL,2041,15.3880672197802
119,GSL,2042,15.4451649319929
120,GSL,2043,15.5325066945491
121,GSL,2044,15.5481141402423
122,GSL,2045,15.5959489817604
123,GSL,2046,15.6087634417303
124,GSL,2047,15.670704090035
125,GSL,2048,15.6872910986262
126,GSL,2049,15.6872910986262
127,GSL,2050,15.6872910986262
128,GSL,2051,15.6872910986262
129,GSL,2052,15.6872910986262
130,GSL,2053,15.5879112519969
131,GSL,2054,15.4918324194698
