,COLOR,TIME,VALUE
18612,DSL,2022,75.04676847184307
18613,DSL,2023,76.5887642902668
18614,DSL,2024,79.71456160688575
18615,DSL,2025,85.07823306773182
18616,DSL,2026,87.97428006961596
18617,DSL,2027,90.07787398325453
18618,DSL,2028,93.32244490376851
18619,DSL,2029,94.14267045733504
18620,DSL,2030,95.91440055193698
18621,DSL,2031,100.22060310534252
18622,DSL,2032,102.08520133967305
18623,DSL,2033,105.12438311311844
18624,DSL,2034,108.78664311614713
18625,DSL,2035,112.28739370161969
18626,DSL,2036,110.69986016125414
18627,DSL,2037,107.73941284536252
18628,DSL,2038,105.08125141632394
18629,DSL,2039,102.57597196321201
18630,DSL,2040,100.54669691455796
18631,DSL,2041,98.59034635464936
18632,DSL,2042,97.21905304684074
18633,DSL,2043,96.4039720105071
18634,DSL,2044,96.08076843311711
18635,DSL,2045,96.1035478780843
18636,DSL,2046,96.32753992101934
18637,DSL,2047,96.65844928438204
18638,DSL,2048,97.04707182262231
18639,DSL,2049,97.45121979540457
18640,DSL,2050,94.8496930899564
18641,DSL,2051,92.16954720558678
18642,DSL,2052,89.19326101222967
18643,DSL,2053,86.26863466083063
18644,DSL,2054,83.00836339628829
18645,ELC,2022,0.8987421698384395
18646,ELC,2023,0.9779509252124609
18647,ELC,2024,1.083816514717599
18648,ELC,2025,1.7133392697179304
18649,ELC,2026,2.537391888526995
18650,ELC,2027,4.309549445735885
18651,ELC,2028,5.0015582414642195
18652,ELC,2029,8.430642269141988
18653,ELC,2030,10.384643295666878
18654,ELC,2031,12.778844969312212
18655,ELC,2032,15.906514957478777
18656,ELC,2033,18.7080981090785
18657,ELC,2034,21.298989998390567
18658,ELC,2035,23.526983843028145
18659,ELC,2036,27.880911679140645
18660,ELC,2037,33.12551274003055
18661,ELC,2038,38.18097312735498
18662,ELC,2039,42.66608036969419
18663,ELC,2040,49.482681309785654
18664,ELC,2041,54.06075862042748
18665,ELC,2042,58.1630230692904
18666,ELC,2043,61.32615520786917
18667,ELC,2044,65.9984464140485
18668,ELC,2045,70.1288708964629
18669,ELC,2046,75.33792147450384
18670,ELC,2047,78.10713801917046
18671,ELC,2048,82.40954101879525
18672,ELC,2049,87.63670002873732
18673,ELC,2050,93.58803106795132
18674,ELC,2051,99.03850134171782
18675,ELC,2052,104.0714312300681
18676,ELC,2053,106.93802517987248
18677,ELC,2054,110.90497521385248
18678,FOL,2022,0.259993286963345
18679,FOL,2023,0.268514881178884
18680,FOL,2024,0.277632158311089
18681,FOL,2025,0.0
18682,FOL,2026,0.0
18683,FOL,2027,0.0
18684,FOL,2028,0.0
18685,FOL,2029,0.277632158311089
18686,FOL,2030,0.277632158311089
18687,FOL,2031,0.277632158311089
18688,FOL,2032,0.277632158311089
18689,FOL,2033,0.277632158311089
18690,FOL,2034,0.277632158311089
18691,FOL,2035,0.277632158311089
18692,FOL,2036,0.277632158311089
18693,FOL,2037,0.277632158311089
18694,FOL,2038,0.277632158311089
18695,FOL,2039,0.277632158311089
18696,FOL,2040,0.277632158311089
18697,FOL,2041,0.277632158311089
18698,FOL,2042,0.277632158311089
18699,FOL,2043,0.277632158311089
18700,FOL,2044,0.277632158311089
18701,FOL,2045,0.277632158311089
18702,FOL,2046,0.277632158311089
18703,FOL,2047,0.277632158311089
18704,FOL,2048,0.277632158311089
18705,FOL,2049,0.277632158311089
18706,FOL,2050,0.277632158311089
18707,FOL,2051,0.277632158311089
18708,FOL,2052,0.277632158311089
18709,FOL,2053,0.277632158311089
18710,FOL,2054,0.277632158311089
18711,GSL,2022,73.05679768780357
18712,GSL,2023,72.78015173129724
18713,GSL,2024,74.51599044265032
18714,GSL,2025,73.83274769901647
18715,GSL,2026,75.71300178787567
18716,GSL,2027,76.99222057517024
18717,GSL,2028,77.45774225751714
18718,GSL,2029,75.94291301158822
18719,GSL,2030,74.12706075360643
18720,GSL,2031,72.11269793704261
18721,GSL,2032,70.81286308135356
18722,GSL,2033,68.97940404290985
18723,GSL,2034,67.53750996737689
18724,GSL,2035,67.00623399589237
18725,GSL,2036,64.05593930512308
18726,GSL,2037,60.584625933410315
18727,GSL,2038,56.65689983599636
18728,GSL,2039,52.37080230264827
18729,GSL,2040,46.95684305037415
18730,GSL,2041,43.08697368095384
18731,GSL,2042,39.7780736821269
18732,GSL,2043,35.58473194590364
18733,GSL,2044,32.64521004573704
18734,GSL,2045,29.520429192779545
18735,GSL,2046,26.793731632077357
18736,GSL,2047,24.589896771310254
18737,GSL,2048,23.481248415793484
18738,GSL,2049,22.77678376341707
18739,GSL,2050,22.353326250372685
18740,GSL,2051,22.11416138954909
18741,GSL,2052,21.998259639538205
18742,GSL,2053,21.847369119896747
18743,GSL,2054,21.728167839211274
18744,HEV,2022,0.1987554482947028
18745,HEV,2023,0.194576691520036
18746,HEV,2024,0.1945925588398196
18747,HEV,2025,0.19448915406134168
18748,HEV,2026,0.1942771818370292
18749,HEV,2027,0.1938088414919959
18750,HEV,2028,0.9595712500193591
18751,HEV,2029,1.8674770272471402
18752,HEV,2030,2.982140000731321
18753,HEV,2031,4.23177699589188
18754,HEV,2032,5.76347763176792
18755,HEV,2033,7.56194002543373
18756,HEV,2034,9.81210154385287
18757,HEV,2035,11.383170982318019
18758,HEV,2036,13.22643704691541
18759,HEV,2037,15.36400824446948
18760,HEV,2038,17.72175873884155
18761,HEV,2039,20.29834090366792
18762,HEV,2040,23.12576869194028
18763,HEV,2041,26.16781077325502
18764,HEV,2042,29.206799044534208
18765,HEV,2043,32.2444817298975
18766,HEV,2044,35.11978582858528
18767,HEV,2045,38.33429759804305
18768,HEV,2046,41.207890569430994
18769,HEV,2047,43.815520668678204
18770,HEV,2048,45.19286503478357
18771,HEV,2049,46.20484352706738
18772,HEV,2050,46.894921478178
18773,HEV,2051,47.73317677773783
18774,HEV,2052,48.4843801731437
18775,HEV,2053,48.97636156464814
18776,HEV,2054,49.446443757058915
18777,JET,2022,69.4300718503551
18778,JET,2023,71.6855237907043
18779,JET,2024,72.8574345068762
18780,JET,2025,74.920796898655
18781,JET,2026,76.6936857121226
18782,JET,2027,77.5050079680559
18783,JET,2028,78.987425150923
18784,JET,2029,80.2995630618476
18785,JET,2030,80.9005427817465
18786,JET,2031,82.0524199751258
18787,JET,2032,82.6133348330345
18788,JET,2033,83.1842649585175
18789,JET,2034,84.3060931672863
18790,JET,2035,84.8569905525565
18791,JET,2036,85.9988529531895
18792,JET,2037,86.5797983440559
18793,JET,2038,87.7717416961976
18794,JET,2039,88.4127851537075
18795,JET,2040,89.7449583124262
18796,JET,2041,91.357585041407
18797,JET,2042,87.6887789532169
18798,JET,2043,89.9060091476431
18799,JET,2044,92.8369408106968
18800,JET,2045,93.9391234296179
18801,JET,2046,96.6937228960983
18802,JET,2047,98.8708992929191
18803,JET,2048,97.2625570799331
18804,JET,2049,99.1886650891936
18805,JET,2050,98.7386978528304
18806,JET,2051,98.7386978528304
18807,JET,2052,98.7386978528303
18808,JET,2053,98.7386978528304
18809,JET,2054,98.7386978528304
18843,NGS,2022,4.7262912013491105
18844,NGS,2023,4.59104176033028
18845,NGS,2024,4.910255470713607
18846,NGS,2025,5.280562191258707
18847,NGS,2026,5.687785857613064
18848,NGS,2027,5.758987715907299
18849,NGS,2028,5.749064105971784
18850,NGS,2029,5.712390098763633
18851,NGS,2030,6.298172959679984
18852,NGS,2031,6.054003083904269
18853,NGS,2032,6.868787469495203
18854,NGS,2033,7.0181860046764895
18855,NGS,2034,6.855783573209407
18856,NGS,2035,6.668483382972315
18857,NGS,2036,11.78593107694843
18858,NGS,2037,17.365672592204835
18859,NGS,2038,23.268813300396044
18860,NGS,2039,29.437111555366382
18861,NGS,2040,34.025684003558574
18862,NGS,2041,39.36185739496587
18863,NGS,2042,44.17068050540153
18864,NGS,2043,49.60600955443075
18865,NGS,2044,52.91799948070902
18866,NGS,2045,56.450827727288505
18867,NGS,2046,58.73735122064798
18868,NGS,2047,62.87968226895428
18869,NGS,2048,66.13579493270834
18870,NGS,2049,69.28624174065428
18871,NGS,2050,74.50486693491528
18872,NGS,2051,79.27710064575476
18873,NGS,2052,84.50113144059738
18874,NGS,2053,86.71503925787974
18875,NGS,2054,89.9039411714232
18876,PHEV,2022,0.0456809680637756
18877,PHEV,2023,0.0461072919986385
18878,PHEV,2024,0.0452166233230885
18879,PHEV,2025,0.0452065457168967
18880,PHEV,2026,0.0451858759408521
18881,PHEV,2027,0.374643826580705
18882,PHEV,2028,0.684792481754952
18883,PHEV,2029,1.02051626111708
18884,PHEV,2030,1.39740756109498
18885,PHEV,2031,1.78106886041218
18886,PHEV,2032,1.78048479351241
18887,PHEV,2033,1.77965849144174
18888,PHEV,2034,1.77853180058379
18889,PHEV,2035,1.77704705149096
18890,PHEV,2036,1.7751533725023
18891,PHEV,2037,1.77281496538436
18892,PHEV,2038,1.77002081196302
18893,PHEV,2039,1.76679456441948
18894,PHEV,2040,1.76320255181933
18895,PHEV,2041,1.75935716889499
18896,PHEV,2042,1.75541280541827
