REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMRESELCWHT_TAN_HIG_URB,2041,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2042,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2043,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2044,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2045,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2046,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2047,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2048,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2049,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2050,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2051,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2052,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2053,0.0
RE1,DEMRESELCWHT_TAN_HIG_URB,2054,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2022,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2023,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2024,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2025,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2026,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2027,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2028,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2029,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2030,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2031,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2032,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2033,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2034,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2035,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2036,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2037,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2038,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2039,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2040,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2041,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2042,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2043,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2044,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2045,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2046,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2047,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2048,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2049,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2050,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2051,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2052,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2053,0.0
RE1,DEMRESELCWHT_TAN_LOW_RUR,2054,0.0
RE1,DEMRESELCWHT_TAN_LOW_URB,2022,0.3576543024353392
RE1,DEMRESELCWHT_TAN_LOW_URB,2023,0.3678121417471426
RE1,DEMRESELCWHT_TAN_LOW_URB,2024,0.373700339617554
RE1,DEMRESELCWHT_TAN_LOW_URB,2025,0.3698931740948086
RE1,DEMRESELCWHT_TAN_LOW_URB,2026,0.3622027888924302
RE1,DEMRESELCWHT_TAN_LOW_URB,2027,0.3457424885741474
RE1,DEMRESELCWHT_TAN_LOW_URB,2028,0.3158869022615593
RE1,DEMRESELCWHT_TAN_LOW_URB,2029,0.2692860628659391
RE1,DEMRESELCWHT_TAN_LOW_URB,2030,0.2070508148047967
RE1,DEMRESELCWHT_TAN_LOW_URB,2031,0.1374766721040839
RE1,DEMRESELCWHT_TAN_LOW_URB,2032,0.0746599829627314
RE1,DEMRESELCWHT_TAN_LOW_URB,2033,0.0310355786660887
RE1,DEMRESELCWHT_TAN_LOW_URB,2034,0.0091204965172784
RE1,DEMRESELCWHT_TAN_LOW_URB,2035,0.00172497791118
RE1,DEMRESELCWHT_TAN_LOW_URB,2036,0.0001881913989143
RE1,DEMRESELCWHT_TAN_LOW_URB,2037,1.04379637911548e-05
RE1,DEMRESELCWHT_TAN_LOW_URB,2038,2.547785670120017e-07
RE1,DEMRESELCWHT_TAN_LOW_URB,2039,2.3239882969765323e-09
RE1,DEMRESELCWHT_TAN_LOW_URB,2040,6.5911647781417235e-12
RE1,DEMRESELCWHT_TAN_LOW_URB,2041,4.732602966669421e-15
RE1,DEMRESELCWHT_TAN_LOW_URB,2042,6.846966676102751e-19
RE1,DEMRESELCWHT_TAN_LOW_URB,2043,1.5509010818864417e-23
RE1,DEMRESELCWHT_TAN_LOW_URB,2044,4.1671679780443016e-29
RE1,DEMRESELCWHT_TAN_LOW_URB,2045,9.801371394416412e-36
RE1,DEMRESELCWHT_TAN_LOW_URB,2046,1.4486150543220992e-43
RE1,DEMRESELCWHT_TAN_LOW_URB,2047,9.383463097032212e-53
RE1,DEMRESELCWHT_TAN_LOW_URB,2048,1.8030683002134625e-63
RE1,DEMRESELCWHT_TAN_LOW_URB,2049,6.742872586158756e-76
RE1,DEMRESELCWHT_TAN_LOW_URB,2050,3.1169885761695942e-90
RE1,DEMRESELCWHT_TAN_LOW_URB,2051,1.0938666710499758e-106
RE1,DEMRESELCWHT_TAN_LOW_URB,2052,1.728623782632086e-125
RE1,DEMRESELCWHT_TAN_LOW_URB,2053,7.038447613658845e-147
RE1,DEMRESELCWHT_TAN_LOW_URB,2054,4.070719919816675e-171
RE1,DEMRESELCWHT_TAN_MID_RUR,2022,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2023,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2024,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2025,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2026,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2027,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2028,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2029,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2030,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2031,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2032,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2033,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2034,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2035,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2036,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2037,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2038,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2039,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2040,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2041,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2042,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2043,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2044,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2045,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2046,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2047,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2048,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2049,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2050,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2051,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2052,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2053,0.0
RE1,DEMRESELCWHT_TAN_MID_RUR,2054,0.0
RE1,DEMRESELCWHT_TAN_MID_URB,2022,0.0024645774753447
RE1,DEMRESELCWHT_TAN_MID_URB,2023,0.0034732889109209
RE1,DEMRESELCWHT_TAN_MID_URB,2024,0.0084571243976804
RE1,DEMRESELCWHT_TAN_MID_URB,2025,0.008370965331137
RE1,DEMRESELCWHT_TAN_MID_URB,2026,0.0081969260343326
RE1,DEMRESELCWHT_TAN_MID_URB,2027,0.0078244168534275
RE1,DEMRESELCWHT_TAN_MID_URB,2028,0.0071487621091218
RE1,DEMRESELCWHT_TAN_MID_URB,2029,0.0060941494849845
RE1,DEMRESELCWHT_TAN_MID_URB,2030,0.0046857182394784
RE1,DEMRESELCWHT_TAN_MID_URB,2031,0.003111202197336
RE1,DEMRESELCWHT_TAN_MID_URB,2032,0.0016896124956448
RE1,DEMRESELCWHT_TAN_MID_URB,2033,0.0007023588734271
RE1,DEMRESELCWHT_TAN_MID_URB,2034,0.0002064038092504
RE1,DEMRESELCWHT_TAN_MID_URB,2035,3.9037568959746354e-05
RE1,DEMRESELCWHT_TAN_MID_URB,2036,4.2589152389351096e-06
RE1,DEMRESELCWHT_TAN_MID_URB,2037,2.362191009262173e-07
RE1,DEMRESELCWHT_TAN_MID_URB,2038,5.7658337621217835e-09
RE1,DEMRESELCWHT_TAN_MID_URB,2039,5.259363196297428e-11
RE1,DEMRESELCWHT_TAN_MID_URB,2040,1.4916309819627526e-13
RE1,DEMRESELCWHT_TAN_MID_URB,2041,1.0710242344150895e-16
RE1,DEMRESELCWHT_TAN_MID_URB,2042,1.5495209072015987e-20
RE1,DEMRESELCWHT_TAN_MID_URB,2043,3.5098077222605662e-25
RE1,DEMRESELCWHT_TAN_MID_URB,2044,9.430619734629708e-31
RE1,DEMRESELCWHT_TAN_MID_URB,2045,2.218125282820933e-37
RE1,DEMRESELCWHT_TAN_MID_URB,2046,3.278326621616797e-45
RE1,DEMRESELCWHT_TAN_MID_URB,2047,2.1235494400101387e-54
RE1,DEMRESELCWHT_TAN_MID_URB,2048,4.08048141674829e-65
RE1,DEMRESELCWHT_TAN_MID_URB,2049,1.5259636187971875e-77
RE1,DEMRESELCWHT_TAN_MID_URB,2050,7.053983456850181e-92
RE1,DEMRESELCWHT_TAN_MID_URB,2051,2.4755039080279512e-108
RE1,DEMRESELCWHT_TAN_MID_URB,2052,3.912007781815196e-127
RE1,DEMRESELCWHT_TAN_MID_URB,2053,1.5928545073356968e-148
RE1,DEMRESELCWHT_TAN_MID_URB,2054,9.212350404936156e-173
RE1,DEMRESELCWSH_HIG_RUR,2022,0.0
RE1,DEMRESELCWSH_HIG_RUR,2023,0.0
RE1,DEMRESELCWSH_HIG_RUR,2024,0.0
RE1,DEMRESELCWSH_HIG_RUR,2025,0.0
RE1,DEMRESELCWSH_HIG_RUR,2026,0.0
RE1,DEMRESELCWSH_HIG_RUR,2027,0.0
RE1,DEMRESELCWSH_HIG_RUR,2028,0.0
RE1,DEMRESELCWSH_HIG_RUR,2029,0.0
RE1,DEMRESELCWSH_HIG_RUR,2030,0.0
RE1,DEMRESELCWSH_HIG_RUR,2031,0.0
RE1,DEMRESELCWSH_HIG_RUR,2032,0.0
RE1,DEMRESELCWSH_HIG_RUR,2033,0.0
RE1,DEMRESELCWSH_HIG_RUR,2034,0.0
RE1,DEMRESELCWSH_HIG_RUR,2035,0.0
RE1,DEMRESELCWSH_HIG_RUR,2036,0.0
RE1,DEMRESELCWSH_HIG_RUR,2037,0.0
RE1,DEMRESELCWSH_HIG_RUR,2038,0.0
RE1,DEMRESELCWSH_HIG_RUR,2039,0.0
RE1,DEMRESELCWSH_HIG_RUR,2040,0.0
RE1,DEMRESELCWSH_HIG_RUR,2041,0.0
RE1,DEMRESELCWSH_HIG_RUR,2042,0.0
RE1,DEMRESELCWSH_HIG_RUR,2043,0.0
RE1,DEMRESELCWSH_HIG_RUR,2044,0.0
RE1,DEMRESELCWSH_HIG_RUR,2045,0.0
RE1,DEMRESELCWSH_HIG_RUR,2046,0.0
RE1,DEMRESELCWSH_HIG_RUR,2047,0.0
RE1,DEMRESELCWSH_HIG_RUR,2048,0.0
RE1,DEMRESELCWSH_HIG_RUR,2049,0.0
RE1,DEMRESELCWSH_HIG_RUR,2050,0.0
RE1,DEMRESELCWSH_HIG_RUR,2051,0.0
RE1,DEMRESELCWSH_HIG_RUR,2052,0.0
RE1,DEMRESELCWSH_HIG_RUR,2053,0.0
RE1,DEMRESELCWSH_HIG_RUR,2054,0.0
RE1,DEMRESELCWSH_HIG_URB,2022,0.0
RE1,DEMRESELCWSH_HIG_URB,2023,0.0
RE1,DEMRESELCWSH_HIG_URB,2024,0.0
RE1,DEMRESELCWSH_HIG_URB,2025,0.0
RE1,DEMRESELCWSH_HIG_URB,2026,0.0
RE1,DEMRESELCWSH_HIG_URB,2027,0.0
RE1,DEMRESELCWSH_HIG_URB,2028,0.0
RE1,DEMRESELCWSH_HIG_URB,2029,0.0
RE1,DEMRESELCWSH_HIG_URB,2030,0.0
RE1,DEMRESELCWSH_HIG_URB,2031,0.0
RE1,DEMRESELCWSH_HIG_URB,2032,0.0
RE1,DEMRESELCWSH_HIG_URB,2033,0.0
RE1,DEMRESELCWSH_HIG_URB,2034,0.0
RE1,DEMRESELCWSH_HIG_URB,2035,0.0
RE1,DEMRESELCWSH_HIG_URB,2036,0.0
RE1,DEMRESELCWSH_HIG_URB,2037,0.0
RE1,DEMRESELCWSH_HIG_URB,2038,0.0
RE1,DEMRESELCWSH_HIG_URB,2039,0.0
RE1,DEMRESELCWSH_HIG_URB,2040,0.0
RE1,DEMRESELCWSH_HIG_URB,2041,0.0
RE1,DEMRESELCWSH_HIG_URB,2042,0.0
RE1,DEMRESELCWSH_HIG_URB,2043,0.0
RE1,DEMRESELCWSH_HIG_URB,2044,0.0
RE1,DEMRESELCWSH_HIG_URB,2045,0.0
RE1,DEMRESELCWSH_HIG_URB,2046,0.0
RE1,DEMRESELCWSH_HIG_URB,2047,0.0
RE1,DEMRESELCWSH_HIG_URB,2048,0.0
RE1,DEMRESELCWSH_HIG_URB,2049,0.0
RE1,DEMRESELCWSH_HIG_URB,2050,0.0
RE1,DEMRESELCWSH_HIG_URB,2051,0.0
RE1,DEMRESELCWSH_HIG_URB,2052,0.0
RE1,DEMRESELCWSH_HIG_URB,2053,0.0
RE1,DEMRESELCWSH_HIG_URB,2054,0.0
RE1,DEMRESELCWSH_LOW_RUR,2022,0.1544441411669773
RE1,DEMRESELCWSH_LOW_RUR,2023,0.1668073001898465
RE1,DEMRESELCWSH_LOW_RUR,2024,0.1703731787495004
RE1,DEMRESELCWSH_LOW_RUR,2025,0.1686374594488451
RE1,DEMRESELCWSH_LOW_RUR,2026,0.1651313471073946
RE1,DEMRESELCWSH_LOW_RUR,2027,0.1576269555104609
RE1,DEMRESELCWSH_LOW_RUR,2028,0.1440155385427607
RE1,DEMRESELCWSH_LOW_RUR,2029,0.1227698175772616
RE1,DEMRESELCWSH_LOW_RUR,2030,0.0943962360779998
RE1,DEMRESELCWSH_LOW_RUR,2031,0.0626767897889684
RE1,DEMRESELCWSH_LOW_RUR,2032,0.0340381243318158
RE1,DEMRESELCWSH_LOW_RUR,2033,0.0141493855667433
RE1,DEMRESELCWSH_LOW_RUR,2034,0.0041581123126961
RE1,DEMRESELCWSH_LOW_RUR,2035,0.0007864321726364
RE1,DEMRESELCWSH_LOW_RUR,2036,8.579806718712489e-05
RE1,DEMRESELCWSH_LOW_RUR,2037,4.758756902900322e-06
RE1,DEMRESELCWSH_LOW_RUR,2038,1.1615572622572573e-07
RE1,DEMRESELCWSH_LOW_RUR,2039,1.0595261271042494e-09
RE1,DEMRESELCWSH_LOW_RUR,2040,3.004968355295019e-12
RE1,DEMRESELCWSH_LOW_RUR,2041,2.157634140809088e-15
RE1,DEMRESELCWSH_LOW_RUR,2042,3.121590626846544e-19
RE1,DEMRESELCWSH_LOW_RUR,2043,7.070690583729414e-24
RE1,DEMRESELCWSH_LOW_RUR,2044,1.8998474968717586e-29
RE1,DEMRESELCWSH_LOW_RUR,2045,4.468528988440628e-36
RE1,DEMRESELCWSH_LOW_RUR,2046,6.604359841947625e-44
RE1,DEMRESELCWSH_LOW_RUR,2047,4.278001023911603e-53
RE1,DEMRESELCWSH_LOW_RUR,2048,8.220342484146786e-64
RE1,DEMRESELCWSH_LOW_RUR,2049,3.0741332415764507e-76
RE1,DEMRESELCWSH_LOW_RUR,2050,1.4210617319517888e-90
RE1,DEMRESELCWSH_LOW_RUR,2051,4.987031643204968e-107
RE1,DEMRESELCWSH_LOW_RUR,2052,7.88094356591748e-126
RE1,DEMRESELCWSH_LOW_RUR,2053,3.2088884228152424e-147
RE1,DEMRESELCWSH_LOW_RUR,2054,1.855876002809767e-171
RE1,DEMRESELCWSH_LOW_URB,2022,1.539239344940752
RE1,DEMRESELCWSH_LOW_URB,2023,1.606581914280776
RE1,DEMRESELCWSH_LOW_URB,2024,1.656305647734671
RE1,DEMRESELCWSH_LOW_URB,2025,1.6394316203692223
RE1,DEMRESELCWSH_LOW_URB,2026,1.6053464802353117
RE1,DEMRESELCWSH_LOW_URB,2027,1.532391533476414
RE1,DEMRESELCWSH_LOW_URB,2028,1.4000663226495336
RE1,DEMRESELCWSH_LOW_URB,2029,1.193523204280592
RE1,DEMRESELCWSH_LOW_URB,2030,0.9176856362512688
RE1,DEMRESELCWSH_LOW_URB,2031,0.6093207960977346
RE1,DEMRESELCWSH_LOW_URB,2032,0.3309061789119595
RE1,DEMRESELCWSH_LOW_URB,2033,0.1375551445255947
RE1,DEMRESELCWSH_LOW_URB,2034,0.040423645071269
RE1,DEMRESELCWSH_LOW_URB,2035,0.0076454055659383
RE1,DEMRESELCWSH_LOW_URB,2036,0.0008340973872166
RE1,DEMRESELCWSH_LOW_URB,2037,4.626289180211275e-05
RE1,DEMRESELCWSH_LOW_URB,2038,1.1292234304512314e-06
RE1,DEMRESELCWSH_LOW_URB,2039,1.0300324975596297e-08
RE1,DEMRESELCWSH_LOW_URB,2040,2.921320183534874e-11
RE1,DEMRESELCWSH_LOW_URB,2041,2.097572892281153e-14
RE1,DEMRESELCWSH_LOW_URB,2042,3.034696084859368e-18
RE1,DEMRESELCWSH_LOW_URB,2043,6.87386643436077e-23
RE1,DEMRESELCWSH_LOW_URB,2044,1.846962158010741e-28
RE1,DEMRESELCWSH_LOW_URB,2045,4.3441402308413575e-35
RE1,DEMRESELCWSH_LOW_URB,2046,6.420516765713033e-43
RE1,DEMRESELCWSH_LOW_URB,2047,4.158915921465291e-52
RE1,DEMRESELCWSH_LOW_URB,2048,7.991515908043418e-63
RE1,DEMRESELCWSH_LOW_URB,2049,2.988559752939925e-75
RE1,DEMRESELCWSH_LOW_URB,2050,1.381504172010562e-89
RE1,DEMRESELCWSH_LOW_URB,2051,4.848209522589613e-106
RE1,DEMRESELCWSH_LOW_URB,2052,7.661564709606977e-125
RE1,DEMRESELCWSH_LOW_URB,2053,3.119563804977648e-146
RE1,DEMRESELCWSH_LOW_URB,2054,1.8042146818594096e-170
RE1,DEMRESELCWSH_MID_RUR,2022,0.0010642666645619
RE1,DEMRESELCWSH_MID_RUR,2023,0.001575178957546
RE1,DEMRESELCWSH_MID_RUR,2024,0.0038556752937055
RE1,DEMRESELCWSH_MID_RUR,2025,0.0038163946388896
RE1,DEMRESELCWSH_MID_RUR,2026,0.0037370486360087
RE1,DEMRESELCWSH_MID_RUR,2027,0.0035672185166967
RE1,DEMRESELCWSH_MID_RUR,2028,0.0032591817441256
RE1,DEMRESELCWSH_MID_RUR,2029,0.0027783748352865
RE1,DEMRESELCWSH_MID_RUR,2030,0.0021362589929713
RE1,DEMRESELCWSH_MID_RUR,2031,0.0014184236723869
RE1,DEMRESELCWSH_MID_RUR,2032,0.0007703087774351
RE1,DEMRESELCWSH_MID_RUR,2033,0.0003202114132707
RE1,DEMRESELCWSH_MID_RUR,2034,9.410126071597028e-05
RE1,DEMRESELCWSH_MID_RUR,2035,1.779756133251423e-05
RE1,DEMRESELCWSH_MID_RUR,2036,1.9416758572514243e-06
RE1,DEMRESELCWSH_MID_RUR,2037,1.0769430701437403e-07
RE1,DEMRESELCWSH_MID_RUR,2038,2.628692891205858e-09
RE1,DEMRESELCWSH_MID_RUR,2039,2.3977886315767076e-11
RE1,DEMRESELCWSH_MID_RUR,2040,6.800473132518803e-14
RE1,DEMRESELCWSH_MID_RUR,2041,4.8828910223039416e-17
RE1,DEMRESELCWSH_MID_RUR,2042,7.064398249381338e-21
RE1,DEMRESELCWSH_MID_RUR,2043,1.6001513379758976e-25
RE1,DEMRESELCWSH_MID_RUR,2044,4.299500138027597e-31
RE1,DEMRESELCWSH_MID_RUR,2045,1.0112622741675597e-37
RE1,DEMRESELCWSH_MID_RUR,2046,1.4946171257847258e-45
RE1,DEMRESELCWSH_MID_RUR,2047,9.681443391154308e-55
RE1,DEMRESELCWSH_MID_RUR,2048,1.8603263526898202e-65
RE1,DEMRESELCWSH_MID_RUR,2049,6.9569985581665615e-78
RE1,DEMRESELCWSH_MID_RUR,2050,3.2159713465069094e-92
RE1,DEMRESELCWSH_MID_RUR,2051,1.128603389146402e-108
RE1,DEMRESELCWSH_MID_RUR,2052,1.7835177826242711e-127
RE1,DEMRESELCWSH_MID_RUR,2053,7.2619598360007595e-149
RE1,DEMRESELCWSH_MID_RUR,2054,4.199989285130137e-173
RE1,DEMRESELCWSH_MID_URB,2022,0.0106068194702935
RE1,DEMRESELCWSH_MID_URB,2023,0.0151711227390467
RE1,DEMRESELCWSH_MID_URB,2024,0.0374834631346823
RE1,DEMRESELCWSH_MID_URB,2025,0.0371015909943853
RE1,DEMRESELCWSH_MID_URB,2026,0.0363302182134029
RE1,DEMRESELCWSH_MID_URB,2027,0.0346791919906342
RE1,DEMRESELCWSH_MID_URB,2028,0.0316845713005446
RE1,DEMRESELCWSH_MID_URB,2029,0.0270103426195683
RE1,DEMRESELCWSH_MID_URB,2030,0.0207679275637912
RE1,DEMRESELCWSH_MID_URB,2031,0.0137893954711572
RE1,DEMRESELCWSH_MID_URB,2032,0.0074886598226899
RE1,DEMRESELCWSH_MID_URB,2033,0.0031129780882308
RE1,DEMRESELCWSH_MID_URB,2034,0.0009148179938109
RE1,DEMRESELCWSH_MID_URB,2035,0.0001730213732426
RE1,DEMRESELCWSH_MID_URB,2036,1.8876261580844767e-05
RE1,DEMRESELCWSH_MID_URB,2037,1.0469646117188637e-06
RE1,DEMRESELCWSH_MID_URB,2038,2.5555189577496863e-08
RE1,DEMRESELCWSH_MID_URB,2039,2.3310422929854115e-10
RE1,DEMRESELCWSH_MID_URB,2040,6.611170924514908e-13
RE1,DEMRESELCWSH_MID_URB,2041,4.746967824909855e-16
RE1,DEMRESELCWSH_MID_URB,2042,6.867749257352833e-20
RE1,DEMRESELCWSH_MID_URB,2043,1.555608528157159e-24
RE1,DEMRESELCWSH_MID_URB,2044,4.179816572843034e-30
RE1,DEMRESELCWSH_MID_URB,2045,9.831121473101278e-37
RE1,DEMRESELCWSH_MID_URB,2046,1.4530120320628586e-44
RE1,DEMRESELCWSH_MID_URB,2047,9.411944699681436e-54
RE1,DEMRESELCWSH_MID_URB,2048,1.808541149026853e-64
RE1,DEMRESELCWSH_MID_URB,2049,6.763339210871549e-77
RE1,DEMRESELCWSH_MID_URB,2050,3.1264495639915315e-91
RE1,DEMRESELCWSH_MID_URB,2051,1.097186881888331e-107
RE1,DEMRESELCWSH_MID_URB,2052,1.7338706701828555e-126
RE1,DEMRESELCWSH_MID_URB,2053,7.059811396531612e-148
RE1,DEMRESELCWSH_MID_URB,2054,4.0830757660595365e-172
RE1,DEMRESLPGCKN_HIG_RUR,2022,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2023,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2024,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2025,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2026,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2027,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2028,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2029,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2030,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2031,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2032,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2033,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2034,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2035,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2036,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2037,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2038,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2039,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2040,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2041,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2042,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2043,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2044,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2045,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2046,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2047,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2048,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2049,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2050,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2051,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2052,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2053,0.0
RE1,DEMRESLPGCKN_HIG_RUR,2054,0.0
RE1,DEMRESLPGCKN_HIG_URB,2022,0.0
RE1,DEMRESLPGCKN_HIG_URB,2023,0.0
RE1,DEMRESLPGCKN_HIG_URB,2024,0.0
RE1,DEMRESLPGCKN_HIG_URB,2025,0.0
RE1,DEMRESLPGCKN_HIG_URB,2026,0.0
RE1,DEMRESLPGCKN_HIG_URB,2027,0.0
RE1,DEMRESLPGCKN_HIG_URB,2028,0.0
RE1,DEMRESLPGCKN_HIG_URB,2029,0.0
RE1,DEMRESLPGCKN_HIG_URB,2030,0.0
RE1,DEMRESLPGCKN_HIG_URB,2031,0.0
RE1,DEMRESLPGCKN_HIG_URB,2032,0.0
RE1,DEMRESLPGCKN_HIG_URB,2033,0.0
RE1,DEMRESLPGCKN_HIG_URB,2034,0.0
RE1,DEMRESLPGCKN_HIG_URB,2035,0.0
RE1,DEMRESLPGCKN_HIG_URB,2036,0.0
RE1,DEMRESLPGCKN_HIG_URB,2037,0.0
RE1,DEMRESLPGCKN_HIG_URB,2038,0.0
RE1,DEMRESLPGCKN_HIG_URB,2039,0.0
RE1,DEMRESLPGCKN_HIG_URB,2040,0.0
RE1,DEMRESLPGCKN_HIG_URB,2041,0.0
RE1,DEMRESLPGCKN_HIG_URB,2042,0.0
RE1,DEMRESLPGCKN_HIG_URB,2043,0.0
RE1,DEMRESLPGCKN_HIG_URB,2044,0.0
RE1,DEMRESLPGCKN_HIG_URB,2045,0.0
RE1,DEMRESLPGCKN_HIG_URB,2046,0.0
RE1,DEMRESLPGCKN_HIG_URB,2047,0.0
RE1,DEMRESLPGCKN_HIG_URB,2048,0.0
RE1,DEMRESLPGCKN_HIG_URB,2049,0.0
RE1,DEMRESLPGCKN_HIG_URB,2050,0.0
RE1,DEMRESLPGCKN_HIG_URB,2051,0.0
RE1,DEMRESLPGCKN_HIG_URB,2052,0.0
RE1,DEMRESLPGCKN_HIG_URB,2053,0.0
RE1,DEMRESLPGCKN_HIG_URB,2054,0.0
RE1,DEMRESLPGCKN_LOW_RUR,2022,5.379451341085683
RE1,DEMRESLPGCKN_LOW_RUR,2023,5.263427902553635
RE1,DEMRESLPGCKN_LOW_RUR,2024,5.402954089719501
