REGION,FUEL,YEAR,VALUE
RE1,TRABUS,2047,0.0
RE1,TRABUS,2048,0.0
RE1,TRABUS,2049,0.0
RE1,TRABUS,2050,0.0
RE1,TRABUS,2051,0.0
RE1,TRABUS,2052,0.0
RE1,TRABUS,2053,0.0
RE1,TRABUS,2054,0.0
RE1,AGFELC,2022,0.0
RE1,AGFELC,2023,0.0
RE1,AGFELC,2024,0.0
RE1,AGFELC,2025,0.0
RE1,AGFELC,2026,0.0
RE1,AGFELC,2027,0.0
RE1,AGFELC,2028,0.0
RE1,AGFELC,2029,0.0
RE1,AGFELC,2030,0.0
RE1,AGFELC,2031,0.0
RE1,AGFELC,2032,0.0
RE1,AGFELC,2033,0.0
RE1,AGFELC,2034,0.0
RE1,AGFELC,2035,0.0
RE1,AGFELC,2036,0.0
RE1,AGFELC,2037,0.0
RE1,AGFELC,2038,0.0
RE1,AGFELC,2039,0.0
RE1,AGFELC,2040,0.0
RE1,AGFELC,2041,0.0
RE1,AGFELC,2042,0.0
RE1,AGFELC,2043,0.0
RE1,AGFELC,2044,0.0
RE1,AGFELC,2045,0.0
RE1,AGFELC,2046,0.0
RE1,AGFELC,2047,0.0
RE1,AGFELC,2048,0.0
RE1,AGFELC,2049,0.0
RE1,AGFELC,2050,0.0
RE1,AGFELC,2051,0.0
RE1,AGFELC,2052,0.0
RE1,AGFELC,2053,0.0
RE1,AGFELC,2054,0.0
RE1,TRAAVI,2022,0.0
RE1,TRAAVI,2023,0.0
RE1,TRAAVI,2024,0.0
RE1,TRAAVI,2025,0.0
RE1,TRAAVI,2026,0.0
RE1,TRAAVI,2027,0.0
RE1,TRAAVI,2028,0.0
RE1,TRAAVI,2029,0.0
RE1,TRAAVI,2030,0.0
RE1,TRAAVI,2031,0.0
RE1,TRAAVI,2032,0.0
RE1,TRAAVI,2033,0.0
RE1,TRAAVI,2034,0.0
RE1,TRAAVI,2035,0.0
RE1,TRAAVI,2036,0.0
RE1,TRAAVI,2037,0.0
RE1,TRAAVI,2038,0.0
RE1,TRAAVI,2039,0.0
RE1,TRAAVI,2040,0.0
RE1,TRAAVI,2041,0.0
RE1,TRAAVI,2042,0.0
RE1,TRAAVI,2043,0.0
RE1,TRAAVI,2044,0.0
RE1,TRAAVI,2045,0.0
RE1,TRAAVI,2046,0.0
RE1,TRAAVI,2047,0.0
RE1,TRAAVI,2048,0.0
RE1,TRAAVI,2049,0.0
RE1,TRAAVI,2050,0.0
RE1,TRAAVI,2051,0.0
RE1,TRAAVI,2052,0.0
RE1,TRAAVI,2053,0.0
RE1,TRAAVI,2054,0.0
RE1,TRALPV,2022,0.0
RE1,TRALPV,2023,0.0
RE1,TRALPV,2024,0.0
RE1,TRALPV,2025,0.0
RE1,TRALPV,2026,0.0
RE1,TRALPV,2027,0.0
RE1,TRALPV,2028,0.0
RE1,TRALPV,2029,0.0
RE1,TRALPV,2030,0.0
RE1,TRALPV,2031,0.0
RE1,TRALPV,2032,0.0
RE1,TRALPV,2033,0.0
RE1,TRALPV,2034,0.0
RE1,TRALPV,2035,0.0
RE1,TRALPV,2036,0.0
RE1,TRALPV,2037,0.0
RE1,TRALPV,2038,0.0
RE1,TRALPV,2039,0.0
RE1,TRALPV,2040,0.0
RE1,TRALPV,2041,0.0
RE1,TRALPV,2042,0.0
RE1,TRALPV,2043,0.0
RE1,TRALPV,2044,0.0
RE1,TRALPV,2045,0.0
RE1,TRALPV,2046,0.0
RE1,TRALPV,2047,0.0
RE1,TRALPV,2048,0.0
RE1,TRALPV,2049,0.0
RE1,TRALPV,2050,0.0
RE1,TRALPV,2051,0.0
RE1,TRALPV,2052,0.0
RE1,TRALPV,2053,0.0
RE1,TRALPV,2054,0.0
RE1,TRAFWD,2022,0.0
RE1,TRAFWD,2023,0.0
RE1,TRAFWD,2024,0.0
RE1,TRAFWD,2025,0.0
RE1,TRAFWD,2026,0.0
RE1,TRAFWD,2027,0.0
RE1,TRAFWD,2028,0.0
RE1,TRAFWD,2029,0.0
RE1,TRAFWD,2030,0.0
RE1,TRAFWD,2031,0.0
RE1,TRAFWD,2032,0.0
RE1,TRAFWD,2033,0.0
RE1,TRAFWD,2034,0.0
RE1,TRAFWD,2035,0.0
RE1,TRAFWD,2036,0.0
RE1,TRAFWD,2037,0.0
RE1,TRAFWD,2038,0.0
RE1,TRAFWD,2039,0.0
RE1,TRAFWD,2040,0.0
RE1,TRAFWD,2041,0.0
RE1,TRAFWD,2042,0.0
RE1,TRAFWD,2043,0.0
RE1,TRAFWD,2044,0.0
RE1,TRAFWD,2045,0.0
RE1,TRAFWD,2046,0.0
RE1,TRAFWD,2047,0.0
RE1,TRAFWD,2048,0.0
RE1,TRAFWD,2049,0.0
RE1,TRAFWD,2050,0.0
RE1,TRAFWD,2051,0.0
RE1,TRAFWD,2052,0.0
RE1,TRAFWD,2053,0.0
RE1,TRAFWD,2054,0.0
RE1,TRATCK,2022,0.0
RE1,TRATCK,2023,0.0
RE1,TRATCK,2024,0.0
RE1,TRATCK,2025,0.0
RE1,TRATCK,2026,0.0
RE1,TRATCK,2027,0.0
RE1,TRATCK,2028,0.0
RE1,TRATCK,2029,0.0
RE1,TRATCK,2030,0.0
RE1,TRATCK,2031,0.0
RE1,TRATCK,2032,0.0
RE1,TRATCK,2033,0.0
RE1,TRATCK,2034,0.0
RE1,TRATCK,2035,0.0
RE1,TRATCK,2036,0.0
RE1,TRATCK,2037,0.0
RE1,TRATCK,2038,0.0
RE1,TRATCK,2039,0.0
RE1,TRATCK,2040,0.0
RE1,TRATCK,2041,0.0
RE1,TRATCK,2042,0.0
RE1,TRATCK,2043,0.0
RE1,TRATCK,2044,0.0
RE1,TRATCK,2045,0.0
RE1,TRATCK,2046,0.0
RE1,TRATCK,2047,0.0
RE1,TRATCK,2048,0.0
RE1,TRATCK,2049,0.0
RE1,TRATCK,2050,0.0
RE1,TRATCK,2051,0.0
RE1,TRATCK,2052,0.0
RE1,TRATCK,2053,0.0
RE1,TRATCK,2054,0.0
RE1,TRAMTC,2022,0.0
RE1,TRAMTC,2023,0.0
RE1,TRAMTC,2024,0.0
RE1,TRAMTC,2025,0.0
RE1,TRAMTC,2026,0.0
RE1,TRAMTC,2027,0.0
RE1,TRAMTC,2028,0.0
RE1,TRAMTC,2029,0.0
RE1,TRAMTC,2030,0.0
RE1,TRAMTC,2031,0.0
RE1,TRAMTC,2032,0.0
RE1,TRAMTC,2033,0.0
RE1,TRAMTC,2034,0.0
RE1,TRAMTC,2035,0.0
RE1,TRAMTC,2036,0.0
RE1,TRAMTC,2037,0.0
RE1,TRAMTC,2038,0.0
RE1,TRAMTC,2039,0.0
RE1,TRAMTC,2040,0.0
RE1,TRAMTC,2041,0.0
RE1,TRAMTC,2042,0.0
RE1,TRAMTC,2043,0.0
RE1,TRAMTC,2044,0.0
RE1,TRAMTC,2045,0.0
RE1,TRAMTC,2046,0.0
RE1,TRAMTC,2047,0.0
RE1,TRAMTC,2048,0.0
RE1,TRAMTC,2049,0.0
RE1,TRAMTC,2050,0.0
RE1,TRAMTC,2051,0.0
RE1,TRAMTC,2052,0.0
RE1,TRAMTC,2053,0.0
RE1,TRAMTC,2054,0.0
RE1,TRAMET,2022,0.0
RE1,TRAMET,2023,0.0
RE1,TRAMET,2024,0.0
RE1,TRAMET,2025,0.0
RE1,TRAMET,2026,0.0
RE1,TRAMET,2027,0.0
RE1,TRAMET,2028,0.0
RE1,TRAMET,2029,0.0
RE1,TRAMET,2030,0.0
RE1,TRAMET,2031,0.0
RE1,TRAMET,2032,0.0
RE1,TRAMET,2033,0.0
RE1,TRAMET,2034,0.0
RE1,TRAMET,2035,0.0
RE1,TRAMET,2036,0.0
RE1,TRAMET,2037,0.0
RE1,TRAMET,2038,0.0
RE1,TRAMET,2039,0.0
RE1,TRAMET,2040,0.0
RE1,TRAMET,2041,0.0
RE1,TRAMET,2042,0.0
RE1,TRAMET,2043,0.0
RE1,TRAMET,2044,0.0
RE1,TRAMET,2045,0.0
RE1,TRAMET,2046,0.0
RE1,TRAMET,2047,0.0
RE1,TRAMET,2048,0.0
RE1,TRAMET,2049,0.0
RE1,TRAMET,2050,0.0
RE1,TRAMET,2051,0.0
RE1,TRAMET,2052,0.0
RE1,TRAMET,2053,0.0
RE1,TRAMET,2054,0.0
RE1,TRAMRT,2022,0.0
RE1,TRAMRT,2023,0.0
RE1,TRAMRT,2024,0.0
RE1,TRAMRT,2025,0.0
RE1,TRAMRT,2026,0.0
RE1,TRAMRT,2027,0.0
RE1,TRAMRT,2028,0.0
RE1,TRAMRT,2029,0.0
RE1,TRAMRT,2030,0.0
RE1,TRAMRT,2031,0.0
RE1,TRAMRT,2032,0.0
RE1,TRAMRT,2033,0.0
RE1,TRAMRT,2034,0.0
RE1,TRAMRT,2035,0.0
RE1,TRAMRT,2036,0.0
RE1,TRAMRT,2037,0.0
RE1,TRAMRT,2038,0.0
RE1,TRAMRT,2039,0.0
RE1,TRAMRT,2040,0.0
RE1,TRAMRT,2041,0.0
RE1,TRAMRT,2042,0.0
RE1,TRAMRT,2043,0.0
RE1,TRAMRT,2044,0.0
RE1,TRAMRT,2045,0.0
RE1,TRAMRT,2046,0.0
RE1,TRAMRT,2047,0.0
RE1,TRAMRT,2048,0.0
RE1,TRAMRT,2049,0.0
RE1,TRAMRT,2050,0.0
RE1,TRAMRT,2051,0.0
RE1,TRAMRT,2052,0.0
RE1,TRAMRT,2053,0.0
RE1,TRAMRT,2054,0.0
RE1,TRARVT,2022,0.0
RE1,TRARVT,2023,0.0
RE1,TRARVT,2024,0.0
RE1,TRARVT,2025,0.0
RE1,TRARVT,2026,0.0
RE1,TRARVT,2027,0.0
RE1,TRARVT,2028,0.0
RE1,TRARVT,2029,0.0
RE1,TRARVT,2030,0.0
RE1,TRARVT,2031,0.0
RE1,TRARVT,2032,0.0
RE1,TRARVT,2033,0.0
RE1,TRARVT,2034,0.0
RE1,TRARVT,2035,0.0
RE1,TRARVT,2036,0.0
RE1,TRARVT,2037,0.0
RE1,TRARVT,2038,0.0
RE1,TRARVT,2039,0.0
RE1,TRARVT,2040,0.0
RE1,TRARVT,2041,0.0
RE1,TRARVT,2042,0.0
RE1,TRARVT,2043,0.0
RE1,TRARVT,2044,0.0
RE1,TRARVT,2045,0.0
RE1,TRARVT,2046,0.0
RE1,TRARVT,2047,0.0
RE1,TRARVT,2048,0.0
RE1,TRARVT,2049,0.0
RE1,TRARVT,2050,0.0
RE1,TRARVT,2051,0.0
RE1,TRARVT,2052,0.0
RE1,TRARVT,2053,0.0
RE1,TRARVT,2054,0.0
RE1,COQDSL,2022,0.0
RE1,COQDSL,2023,0.0
RE1,COQDSL,2024,0.0
RE1,COQDSL,2025,0.0
RE1,COQDSL,2026,0.0
RE1,COQDSL,2027,0.0
RE1,COQDSL,2028,0.0
RE1,COQDSL,2029,0.0
RE1,COQDSL,2030,0.0
RE1,COQDSL,2031,0.0
RE1,COQDSL,2032,0.0
RE1,COQDSL,2033,0.0
RE1,COQDSL,2034,0.0
RE1,COQDSL,2035,0.0
RE1,COQDSL,2036,0.0
RE1,COQDSL,2037,0.0
RE1,COQDSL,2038,0.0
RE1,COQDSL,2039,0.0
RE1,COQDSL,2040,0.0
RE1,COQDSL,2041,0.0
RE1,COQDSL,2042,0.0
RE1,COQDSL,2043,0.0
RE1,COQDSL,2044,0.0
RE1,COQDSL,2045,0.0
RE1,COQDSL,2046,0.0
RE1,COQDSL,2047,0.0
RE1,COQDSL,2048,0.0
RE1,COQDSL,2049,0.0
RE1,COQDSL,2050,0.0
RE1,COQDSL,2051,0.0
RE1,COQDSL,2052,0.0
RE1,COQDSL,2053,0.0
RE1,COQDSL,2054,0.0
RE1,COQGSL,2022,0.0
RE1,COQGSL,2023,0.0
RE1,COQGSL,2024,0.0
RE1,COQGSL,2025,0.0
RE1,COQGSL,2026,0.0
RE1,COQGSL,2027,0.0
RE1,COQGSL,2028,0.0
RE1,COQGSL,2029,0.0
RE1,COQGSL,2030,0.0
RE1,COQGSL,2031,0.0
RE1,COQGSL,2032,0.0
RE1,COQGSL,2033,0.0
RE1,COQGSL,2034,0.0
RE1,COQGSL,2035,0.0
RE1,COQGSL,2036,0.0
RE1,COQGSL,2037,0.0
RE1,COQGSL,2038,0.0
RE1,COQGSL,2039,0.0
RE1,COQGSL,2040,0.0
RE1,COQGSL,2041,0.0
RE1,COQGSL,2042,0.0
RE1,COQGSL,2043,0.0
RE1,COQGSL,2044,0.0
RE1,COQGSL,2045,0.0
RE1,COQGSL,2046,0.0
RE1,COQGSL,2047,0.0
RE1,COQGSL,2048,0.0
RE1,COQGSL,2049,0.0
RE1,COQGSL,2050,0.0
RE1,COQGSL,2051,0.0
RE1,COQGSL,2052,0.0
RE1,COQGSL,2053,0.0
RE1,COQGSL,2054,0.0
RE1,RESDHT_RUR,2022,0.0
RE1,RESDHT_RUR,2023,0.0
RE1,RESDHT_RUR,2024,0.0
RE1,RESDHT_RUR,2025,0.0
RE1,RESDHT_RUR,2026,0.0
RE1,RESDHT_RUR,2027,0.0
RE1,RESDHT_RUR,2028,0.0
RE1,RESDHT_RUR,2029,0.0
RE1,RESDHT_RUR,2030,0.0
RE1,RESDHT_RUR,2031,0.0
RE1,RESDHT_RUR,2032,0.0
RE1,RESDHT_RUR,2033,0.0
RE1,RESDHT_RUR,2034,0.0
RE1,RESDHT_RUR,2035,0.0
RE1,RESDHT_RUR,2036,0.0
RE1,RESDHT_RUR,2037,0.0
RE1,RESDHT_RUR,2038,0.0
RE1,RESDHT_RUR,2039,0.0
RE1,RESDHT_RUR,2040,0.0
RE1,RESDHT_RUR,2041,0.0
RE1,RESDHT_RUR,2042,0.0
RE1,RESDHT_RUR,2043,0.0
RE1,RESDHT_RUR,2044,0.0
RE1,RESDHT_RUR,2045,0.0
RE1,RESDHT_RUR,2046,0.0
RE1,RESDHT_RUR,2047,0.0
RE1,RESDHT_RUR,2048,0.0
RE1,RESDHT_RUR,2049,0.0
RE1,RESDHT_RUR,2050,0.0
RE1,RESDHT_RUR,2051,0.0
RE1,RESDHT_RUR,2052,0.0
RE1,RESDHT_RUR,2053,0.0
RE1,RESDHT_RUR,2054,0.0
RE1,RESILU_RUR,2022,0.0
RE1,RESILU_RUR,2023,0.0
RE1,RESILU_RUR,2024,0.0
RE1,RESILU_RUR,2025,0.0
RE1,RESILU_RUR,2026,0.0
RE1,RESILU_RUR,2027,0.0
RE1,RESILU_RUR,2028,0.0
RE1,RESILU_RUR,2029,0.0
RE1,RESILU_RUR,2030,0.0
RE1,RESILU_RUR,2031,0.0
RE1,RESILU_RUR,2032,0.0
RE1,RESILU_RUR,2033,0.0
RE1,RESILU_RUR,2034,0.0
RE1,RESILU_RUR,2035,0.0
RE1,RESILU_RUR,2036,0.0
RE1,RESILU_RUR,2037,0.0
RE1,RESILU_RUR,2038,0.0
RE1,RESILU_RUR,2039,0.0
RE1,RESILU_RUR,2040,0.0
RE1,RESILU_RUR,2041,0.0
RE1,RESILU_RUR,2042,0.0
RE1,RESILU_RUR,2043,0.0
RE1,RESILU_RUR,2044,0.0
RE1,RESILU_RUR,2045,0.0
RE1,RESILU_RUR,2046,0.0
RE1,RESILU_RUR,2047,0.0
RE1,RESILU_RUR,2048,0.0
RE1,RESILU_RUR,2049,0.0
RE1,RESILU_RUR,2050,0.0
RE1,RESILU_RUR,2051,0.0
RE1,RESILU_RUR,2052,0.0
RE1,RESILU_RUR,2053,0.0
RE1,RESILU_RUR,2054,0.0
RE1,RESWHT_RUR,2022,0.0
RE1,RESWHT_RUR,2023,0.0
RE1,RESWHT_RUR,2024,0.0
RE1,RESWHT_RUR,2025,0.0
RE1,RESWHT_RUR,2026,0.0
RE1,RESWHT_RUR,2027,0.0
RE1,RESWHT_RUR,2028,0.0
RE1,RESWHT_RUR,2029,0.0
RE1,RESWHT_RUR,2030,0.0
RE1,RESWHT_RUR,2031,0.0
RE1,RESWHT_RUR,2032,0.0
RE1,RESWHT_RUR,2033,0.0
RE1,RESWHT_RUR,2034,0.0
RE1,RESWHT_RUR,2035,0.0
RE1,RESWHT_RUR,2036,0.0
RE1,RESWHT_RUR,2037,0.0
RE1,RESWHT_RUR,2038,0.0
RE1,RESWHT_RUR,2039,0.0
RE1,RESWHT_RUR,2040,0.0
RE1,RESWHT_RUR,2041,0.0
RE1,RESWHT_RUR,2042,0.0
RE1,RESWHT_RUR,2043,0.0
RE1,RESWHT_RUR,2044,0.0
RE1,RESWHT_RUR,2045,0.0
RE1,RESWHT_RUR,2046,0.0
RE1,RESWHT_RUR,2047,0.0
RE1,RESWHT_RUR,2048,0.0
RE1,RESWHT_RUR,2049,0.0
RE1,RESWHT_RUR,2050,0.0
RE1,RESWHT_RUR,2051,0.0
RE1,RESWHT_RUR,2052,0.0
RE1,RESWHT_RUR,2053,0.0
RE1,RESWHT_RUR,2054,0.0
RE1,RESWSH_RUR,2022,0.0
RE1,RESWSH_RUR,2023,0.0
RE1,RESWSH_RUR,2024,0.0
RE1,RESWSH_RUR,2025,0.0
RE1,RESWSH_RUR,2026,0.0
RE1,RESWSH_RUR,2027,0.0
RE1,RESWSH_RUR,2028,0.0
RE1,RESWSH_RUR,2029,0.0
RE1,RESWSH_RUR,2030,0.0
RE1,RESWSH_RUR,2031,0.0
RE1,RESWSH_RUR,2032,0.0
RE1,RESWSH_RUR,2033,0.0
RE1,RESWSH_RUR,2034,0.0
RE1,RESWSH_RUR,2035,0.0
RE1,RESWSH_RUR,2036,0.0
RE1,RESWSH_RUR,2037,0.0
RE1,RESWSH_RUR,2038,0.0
RE1,RESWSH_RUR,2039,0.0
RE1,RESWSH_RUR,2040,0.0
RE1,RESWSH_RUR,2041,0.0
RE1,RESWSH_RUR,2042,0.0
RE1,RESWSH_RUR,2043,0.0
RE1,RESWSH_RUR,2044,0.0
RE1,RESWSH_RUR,2045,0.0
RE1,RESWSH_RUR,2046,0.0
RE1,RESWSH_RUR,2047,0.0
RE1,RESWSH_RUR,2048,0.0
RE1,RESWSH_RUR,2049,0.0
RE1,RESWSH_RUR,2050,0.0
RE1,RESWSH_RUR,2051,0.0
RE1,RESWSH_RUR,2052,0.0
RE1,RESWSH_RUR,2053,0.0
RE1,RESWSH_RUR,2054,0.0
RE1,RESOTH_RUR,2022,0.0
RE1,RESOTH_RUR,2023,0.0
RE1,RESOTH_RUR,2024,0.0
RE1,RESOTH_RUR,2025,0.0
RE1,RESOTH_RUR,2026,0.0
RE1,RESOTH_RUR,2027,0.0
RE1,RESOTH_RUR,2028,0.0
RE1,RESOTH_RUR,2029,0.0
RE1,RESOTH_RUR,2030,0.0
RE1,RESOTH_RUR,2031,0.0
RE1,RESOTH_RUR,2032,0.0
RE1,RESOTH_RUR,2033,0.0
RE1,RESOTH_RUR,2034,0.0
RE1,RESOTH_RUR,2035,0.0
RE1,RESOTH_RUR,2036,0.0
RE1,RESOTH_RUR,2037,0.0
RE1,RESOTH_RUR,2038,0.0
RE1,RESOTH_RUR,2039,0.0
RE1,RESOTH_RUR,2040,0.0
RE1,RESOTH_RUR,2041,0.0
RE1,RESOTH_RUR,2042,0.0
RE1,RESOTH_RUR,2043,0.0
RE1,RESOTH_RUR,2044,0.0
RE1,RESOTH_RUR,2045,0.0
RE1,RESOTH_RUR,2046,0.0
RE1,RESOTH_RUR,2047,0.0
RE1,RESOTH_RUR,2048,0.0
RE1,RESOTH_RUR,2049,0.0
RE1,RESOTH_RUR,2050,0.0
RE1,RESOTH_RUR,2051,0.0
RE1,RESOTH_RUR,2052,0.0
RE1,RESOTH_RUR,2053,0.0
RE1,RESOTH_RUR,2054,0.0
RE1,TRAMIC,2022,0.0
RE1,TRAMIC,2023,0.0
RE1,TRAMIC,2024,0.0
RE1,TRAMIC,2025,0.0
RE1,TRAMIC,2026,0.0
RE1,TRAMIC,2027,0.0
RE1,TRAMIC,2028,0.0
RE1,TRAMIC,2029,0.0
RE1,TRAMIC,2030,0.0
RE1,TRAMIC,2031,0.0
RE1,TRAMIC,2032,0.0
RE1,TRAMIC,2033,0.0
RE1,TRAMIC,2034,0.0
RE1,TRAMIC,2035,0.0
RE1,TRAMIC,2036,0.0
RE1,TRAMIC,2037,0.0
RE1,TRAMIC,2038,0.0
RE1,TRAMIC,2039,0.0
RE1,TRAMIC,2040,0.0
RE1,TRAMIC,2041,0.0
RE1,TRAMIC,2042,0.0
RE1,TRAMIC,2043,0.0
RE1,TRAMIC,2044,0.0
RE1,TRAMIC,2045,0.0
RE1,TRAMIC,2046,0.0
RE1,TRAMIC,2047,0.0
RE1,TRAMIC,2048,0.0
RE1,TRAMIC,2049,0.0
RE1,TRAMIC,2050,0.0
RE1,TRAMIC,2051,0.0
RE1,TRAMIC,2052,0.0
RE1,TRAMIC,2053,0.0
RE1,TRAMIC,2054,0.0
RE1,TRASTT,2022,0.0
RE1,TRASTT,2023,0.0
RE1,TRASTT,2024,0.0
RE1,TRASTT,2025,0.0
RE1,TRASTT,2026,0.0
RE1,TRASTT,2027,0.0
RE1,TRASTT,2028,0.0
RE1,TRASTT,2029,0.0
RE1,TRASTT,2030,0.0
RE1,TRASTT,2031,0.0
RE1,TRASTT,2032,0.0
RE1,TRASTT,2033,0.0
RE1,TRASTT,2034,0.0
RE1,TRASTT,2035,0.0
RE1,TRASTT,2036,0.0
RE1,TRASTT,2037,0.0
RE1,TRASTT,2038,0.0
RE1,TRASTT,2039,0.0
RE1,TRASTT,2040,0.0
RE1,TRASTT,2041,0.0
RE1,TRASTT,2042,0.0
RE1,TRASTT,2043,0.0
RE1,TRASTT,2044,0.0
RE1,TRASTT,2045,0.0
RE1,TRASTT,2046,0.0
RE1,TRASTT,2047,0.0
RE1,TRASTT,2048,0.0
RE1,TRASTT,2049,0.0
RE1,TRASTT,2050,0.0
RE1,TRASTT,2051,0.0
RE1,TRASTT,2052,0.0
RE1,TRASTT,2053,0.0
RE1,TRASTT,2054,0.0
RE1,OIL002,2022,0.0
RE1,OIL002,2023,0.0
RE1,OIL002,2024,0.0
RE1,OIL002,2025,0.0
RE1,OIL002,2026,0.0
RE1,OIL002,2027,0.0
RE1,OIL002,2028,0.0
RE1,OIL002,2029,0.0
RE1,OIL002,2030,0.0
RE1,OIL002,2031,0.0
RE1,OIL002,2032,0.0
RE1,OIL002,2033,0.0
RE1,OIL002,2034,0.0
RE1,OIL002,2035,0.0
RE1,OIL002,2036,0.0
RE1,OIL002,2037,0.0
RE1,OIL002,2038,0.0
RE1,OIL002,2039,0.0
RE1,OIL002,2040,0.0
RE1,OIL002,2041,0.0
RE1,OIL002,2042,0.0
RE1,OIL002,2043,0.0
RE1,OIL002,2044,0.0
RE1,OIL002,2045,0.0
RE1,OIL002,2046,0.0
RE1,OIL002,2047,0.0
RE1,OIL002,2048,0.0
RE1,OIL002,2049,0.0
RE1,OIL002,2050,0.0
RE1,OIL002,2051,0.0
RE1,OIL002,2052,0.0
RE1,OIL002,2053,0.0
RE1,OIL002,2054,0.0
RE1,NGS000,2022,0.0
RE1,NGS000,2023,0.0
RE1,NGS000,2024,0.0
RE1,NGS000,2025,0.0
RE1,NGS000,2026,0.0
RE1,NGS000,2027,0.0
RE1,NGS000,2028,0.0
RE1,NGS000,2029,0.0
RE1,NGS000,2030,0.0
RE1,NGS000,2031,0.0
RE1,NGS000,2032,0.0
RE1,NGS000,2033,0.0
RE1,NGS000,2034,0.0
RE1,NGS000,2035,0.0
RE1,NGS000,2036,0.0
RE1,NGS000,2037,0.0
RE1,NGS000,2038,0.0
RE1,NGS000,2039,0.0
RE1,NGS000,2040,0.0
RE1,NGS000,2041,0.0
RE1,NGS000,2042,0.0
RE1,NGS000,2043,0.0
RE1,NGS000,2044,0.0
RE1,NGS000,2045,0.0
RE1,NGS000,2046,0.0
RE1,NGS000,2047,0.0
RE1,NGS000,2048,0.0
RE1,NGS000,2049,0.0
RE1,NGS000,2050,0.0
RE1,NGS000,2051,0.0
RE1,NGS000,2052,0.0
RE1,NGS000,2053,0.0
RE1,NGS000,2054,0.0
RE1,NGSAUT,2022,0.0
RE1,NGSAUT,2023,0.0
RE1,NGSAUT,2024,0.0
RE1,NGSAUT,2025,0.0
RE1,NGSAUT,2026,0.0
RE1,NGSAUT,2027,0.0
RE1,NGSAUT,2028,0.0
RE1,NGSAUT,2029,0.0
RE1,NGSAUT,2030,0.0
RE1,NGSAUT,2031,0.0
RE1,NGSAUT,2032,0.0
RE1,NGSAUT,2033,0.0
RE1,NGSAUT,2034,0.0
RE1,NGSAUT,2035,0.0
RE1,NGSAUT,2036,0.0
RE1,NGSAUT,2037,0.0
RE1,NGSAUT,2038,0.0
RE1,NGSAUT,2039,0.0
RE1,NGSAUT,2040,0.0
RE1,NGSAUT,2041,0.0
RE1,NGSAUT,2042,0.0
RE1,NGSAUT,2043,0.0
RE1,NGSAUT,2044,0.0
RE1,NGSAUT,2045,0.0
RE1,NGSAUT,2046,0.0
RE1,NGSAUT,2047,0.0
RE1,NGSAUT,2048,0.0
RE1,NGSAUT,2049,0.0
RE1,NGSAUT,2050,0.0
RE1,NGSAUT,2051,0.0
RE1,NGSAUT,2052,0.0
RE1,NGSAUT,2053,0.0
RE1,NGSAUT,2054,0.0
