REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
RE1,PWRAFR,S101,2054,0.433
RE1,PWRBGS,S101,2022,0.66
RE1,PWRBGS,S101,2023,0.66
RE1,PWRBGS,S101,2024,0.66
RE1,PWRBGS,S101,2025,0.66
RE1,PWRBGS,S101,2026,0.66
RE1,PWRBGS,S101,2027,0.66
RE1,PWRBGS,S101,2028,0.66
RE1,PWRBGS,S101,2029,0.66
RE1,PWRBGS,S101,2030,0.66
RE1,PWRBGS,S101,2031,0.66
RE1,PWRBGS,S101,2032,0.66
RE1,PWRBGS,S101,2033,0.66
RE1,PWRBGS,S101,2034,0.66
RE1,PWRBGS,S101,2035,0.66
RE1,PWRBGS,S101,2036,0.66
RE1,PWRBGS,S101,2037,0.66
RE1,PWRBGS,S101,2038,0.66
RE1,PWRBGS,S101,2039,0.66
RE1,PWRBGS,S101,2040,0.66
RE1,PWRBGS,S101,2041,0.66
RE1,PWRBGS,S101,2042,0.66
RE1,PWRBGS,S101,2043,0.66
RE1,PWRBGS,S101,2044,0.66
RE1,PWRBGS,S101,2045,0.66
RE1,PWRBGS,S101,2046,0.66
RE1,PWRBGS,S101,2047,0.66
RE1,PWRBGS,S101,2048,0.66
RE1,PWRBGS,S101,2049,0.66
RE1,PWRBGS,S101,2050,0.66
RE1,PWRBGS,S101,2051,0.66
RE1,PWRBGS,S101,2052,0.66
RE1,PWRBGS,S101,2053,0.66
RE1,PWRBGS,S101,2054,0.66
RE1,PWRCOA,S101,2022,0.3579999999999999
RE1,PWRCOA,S101,2023,0.6999999999999998
RE1,PWRCOA,S101,2024,0.6999999999999998
RE1,PWRCOA,S101,2025,0.3579999999999999
RE1,PWRCOA,S101,2026,0.3579999999999999
RE1,PWRCOA,S101,2027,0.3579999999999999
RE1,PWRCOA,S101,2028,0.3579999999999999
RE1,PWRCOA,S101,2029,0.3579999999999999
RE1,PWRCOA,S101,2030,0.3779999999999999
RE1,PWRCOA,S101,2031,0.3779999999999999
RE1,PWRCOA,S101,2032,0.3779999999999999
RE1,PWRCOA,S101,2033,0.3779999999999999
RE1,PWRCOA,S101,2034,0.3779999999999999
RE1,PWRCOA,S101,2035,0.3779999999999999
RE1,PWRCOA,S101,2036,0.3779999999999999
RE1,PWRCOA,S101,2037,0.3779999999999999
RE1,PWRCOA,S101,2038,0.3779999999999999
RE1,PWRCOA,S101,2039,0.3779999999999999
RE1,PWRCOA,S101,2040,0.3779999999999999
RE1,PWRCOA,S101,2041,0.3779999999999999
RE1,PWRCOA,S101,2042,0.3779999999999999
RE1,PWRCOA,S101,2043,0.3779999999999999
RE1,PWRCOA,S101,2044,0.3779999999999999
RE1,PWRCOA,S101,2045,0.3779999999999999
RE1,PWRCOA,S101,2046,0.3779999999999999
RE1,PWRCOA,S101,2047,0.3779999999999999
RE1,PWRCOA,S101,2048,0.3779999999999999
RE1,PWRCOA,S101,2049,0.3779999999999999
RE1,PWRCOA,S101,2050,0.407
RE1,PWRCOA,S101,2051,0.407
RE1,PWRCOA,S101,2052,0.407
RE1,PWRCOA,S101,2053,0.407
RE1,PWRCOA,S101,2054,0.407
RE1,PWRCOACCS,S101,2022,0.3579999999999999
RE1,PWRCOACCS,S101,2023,0.3579999999999999
RE1,PWRCOACCS,S101,2024,0.3579999999999999
RE1,PWRCOACCS,S101,2025,0.3579999999999999
RE1,PWRCOACCS,S101,2026,0.3579999999999999
RE1,PWRCOACCS,S101,2027,0.3579999999999999
RE1,PWRCOACCS,S101,2028,0.3579999999999999
RE1,PWRCOACCS,S101,2029,0.3579999999999999
RE1,PWRCOACCS,S101,2030,0.3779999999999999
RE1,PWRCOACCS,S101,2031,0.3779999999999999
RE1,PWRCOACCS,S101,2032,0.3779999999999999
RE1,PWRCOACCS,S101,2033,0.3779999999999999
RE1,PWRCOACCS,S101,2034,0.3779999999999999
RE1,PWRCOACCS,S101,2035,0.3779999999999999
RE1,PWRCOACCS,S101,2036,0.3779999999999999
RE1,PWRCOACCS,S101,2037,0.3779999999999999
RE1,PWRCOACCS,S101,2038,0.3779999999999999
RE1,PWRCOACCS,S101,2039,0.3779999999999999
RE1,PWRCOACCS,S101,2040,0.3779999999999999
RE1,PWRCOACCS,S101,2041,0.3779999999999999
RE1,PWRCOACCS,S101,2042,0.3779999999999999
RE1,PWRCOACCS,S101,2043,0.3779999999999999
RE1,PWRCOACCS,S101,2044,0.3779999999999999
RE1,PWRCOACCS,S101,2045,0.3779999999999999
RE1,PWRCOACCS,S101,2046,0.3779999999999999
RE1,PWRCOACCS,S101,2047,0.3779999999999999
RE1,PWRCOACCS,S101,2048,0.3779999999999999
RE1,PWRCOACCS,S101,2049,0.3779999999999999
RE1,PWRCOACCS,S101,2050,0.407
RE1,PWRCOACCS,S101,2051,0.407
RE1,PWRCOACCS,S101,2052,0.407
RE1,PWRCOACCS,S101,2053,0.407
RE1,PWRCOACCS,S101,2054,0.407
RE1,PWRCSP,S101,2022,0.4083333333333334
RE1,PWRCSP,S101,2023,0.4083333333333334
RE1,PWRCSP,S101,2024,0.4083333333333334
RE1,PWRCSP,S101,2025,0.4083333333333334
RE1,PWRCSP,S101,2026,0.4083333333333334
RE1,PWRCSP,S101,2027,0.4083333333333334
RE1,PWRCSP,S101,2028,0.4083333333333334
RE1,PWRCSP,S101,2029,0.4083333333333334
RE1,PWRCSP,S101,2030,0.4083333333333334
RE1,PWRCSP,S101,2031,0.4083333333333334
RE1,PWRCSP,S101,2032,0.4083333333333334
RE1,PWRCSP,S101,2033,0.4083333333333334
RE1,PWRCSP,S101,2034,0.4083333333333334
RE1,PWRCSP,S101,2035,0.4083333333333334
RE1,PWRCSP,S101,2036,0.4083333333333334
RE1,PWRCSP,S101,2037,0.4083333333333334
RE1,PWRCSP,S101,2038,0.4083333333333334
RE1,PWRCSP,S101,2039,0.4083333333333334
RE1,PWRCSP,S101,2040,0.4083333333333334
RE1,PWRCSP,S101,2041,0.4083333333333334
RE1,PWRCSP,S101,2042,0.4083333333333334
RE1,PWRCSP,S101,2043,0.4083333333333334
RE1,PWRCSP,S101,2044,0.4083333333333334
RE1,PWRCSP,S101,2045,0.4083333333333334
RE1,PWRCSP,S101,2046,0.4083333333333334
RE1,PWRCSP,S101,2047,0.4083333333333334
RE1,PWRCSP,S101,2048,0.4083333333333334
RE1,PWRCSP,S101,2049,0.4083333333333334
RE1,PWRCSP,S101,2050,0.4083333333333334
RE1,PWRCSP,S101,2051,0.4083333333333334
RE1,PWRCSP,S101,2052,0.4083333333333334
RE1,PWRCSP,S101,2053,0.4083333333333334
RE1,PWRCSP,S101,2054,0.4083333333333334
RE1,PWRDSL,S101,2022,0.293
RE1,PWRDSL,S101,2023,0.293
RE1,PWRDSL,S101,2024,0.293
RE1,PWRDSL,S101,2025,0.293
RE1,PWRDSL,S101,2026,0.293
RE1,PWRDSL,S101,2027,0.293
RE1,PWRDSL,S101,2028,0.293
RE1,PWRDSL,S101,2029,0.293
RE1,PWRDSL,S101,2030,0.293
RE1,PWRDSL,S101,2031,0.293
RE1,PWRDSL,S101,2032,0.293
RE1,PWRDSL,S101,2033,0.293
RE1,PWRDSL,S101,2034,0.293
RE1,PWRDSL,S101,2035,0.293
RE1,PWRDSL,S101,2036,0.293
RE1,PWRDSL,S101,2037,0.293
RE1,PWRDSL,S101,2038,0.293
RE1,PWRDSL,S101,2039,0.293
RE1,PWRDSL,S101,2040,0.293
RE1,PWRDSL,S101,2041,0.293
RE1,PWRDSL,S101,2042,0.293
RE1,PWRDSL,S101,2043,0.293
RE1,PWRDSL,S101,2044,0.293
RE1,PWRDSL,S101,2045,0.293
RE1,PWRDSL,S101,2046,0.293
RE1,PWRDSL,S101,2047,0.293
RE1,PWRDSL,S101,2048,0.293
RE1,PWRDSL,S101,2049,0.293
RE1,PWRDSL,S101,2050,0.293
RE1,PWRDSL,S101,2051,0.293
RE1,PWRDSL,S101,2052,0.293
RE1,PWRDSL,S101,2053,0.293
RE1,PWRDSL,S101,2054,0.293
RE1,PWRFOIL,S101,2022,0.527
RE1,PWRFOIL,S101,2023,0.527
RE1,PWRFOIL,S101,2024,0.527
RE1,PWRFOIL,S101,2025,0.527
RE1,PWRFOIL,S101,2026,0.527
RE1,PWRFOIL,S101,2027,0.527
RE1,PWRFOIL,S101,2028,0.527
RE1,PWRFOIL,S101,2029,0.527
RE1,PWRFOIL,S101,2030,0.527
RE1,PWRFOIL,S101,2031,0.527
RE1,PWRFOIL,S101,2032,0.527
RE1,PWRFOIL,S101,2033,0.527
RE1,PWRFOIL,S101,2034,0.527
RE1,PWRFOIL,S101,2035,0.527
RE1,PWRFOIL,S101,2036,0.527
RE1,PWRFOIL,S101,2037,0.527
RE1,PWRFOIL,S101,2038,0.527
RE1,PWRFOIL,S101,2039,0.527
RE1,PWRFOIL,S101,2040,0.527
RE1,PWRFOIL,S101,2041,0.527
RE1,PWRFOIL,S101,2042,0.527
RE1,PWRFOIL,S101,2043,0.527
RE1,PWRFOIL,S101,2044,0.527
RE1,PWRFOIL,S101,2045,0.527
RE1,PWRFOIL,S101,2046,0.527
RE1,PWRFOIL,S101,2047,0.527
RE1,PWRFOIL,S101,2048,0.527
RE1,PWRFOIL,S101,2049,0.527
RE1,PWRFOIL,S101,2050,0.527
RE1,PWRFOIL,S101,2051,0.527
RE1,PWRFOIL,S101,2052,0.527
RE1,PWRFOIL,S101,2053,0.527
RE1,PWRFOIL,S101,2054,0.527
RE1,PWRGEO,S101,2022,0.731
RE1,PWRGEO,S101,2023,0.731
RE1,PWRGEO,S101,2024,0.731
RE1,PWRGEO,S101,2025,0.731
RE1,PWRGEO,S101,2026,0.731
RE1,PWRGEO,S101,2027,0.731
RE1,PWRGEO,S101,2028,0.731
RE1,PWRGEO,S101,2029,0.731
RE1,PWRGEO,S101,2030,0.731
RE1,PWRGEO,S101,2031,0.731
RE1,PWRGEO,S101,2032,0.731
RE1,PWRGEO,S101,2033,0.731
RE1,PWRGEO,S101,2034,0.731
RE1,PWRGEO,S101,2035,0.731
RE1,PWRGEO,S101,2036,0.731
RE1,PWRGEO,S101,2037,0.731
RE1,PWRGEO,S101,2038,0.731
RE1,PWRGEO,S101,2039,0.731
RE1,PWRGEO,S101,2040,0.731
RE1,PWRGEO,S101,2041,0.731
RE1,PWRGEO,S101,2042,0.731
RE1,PWRGEO,S101,2043,0.731
RE1,PWRGEO,S101,2044,0.731
RE1,PWRGEO,S101,2045,0.731
RE1,PWRGEO,S101,2046,0.731
RE1,PWRGEO,S101,2047,0.731
RE1,PWRGEO,S101,2048,0.731
RE1,PWRGEO,S101,2049,0.731
RE1,PWRGEO,S101,2050,0.731
RE1,PWRGEO,S101,2051,0.731
RE1,PWRGEO,S101,2052,0.731
RE1,PWRGEO,S101,2053,0.731
RE1,PWRGEO,S101,2054,0.731
RE1,PWRHYDDAM,S101,2022,0.6148626441000002
RE1,PWRHYDDAM,S101,2023,0.55
RE1,PWRHYDDAM,S101,2024,0.48
RE1,PWRHYDDAM,S101,2025,0.5
RE1,PWRHYDDAM,S101,2026,0.55
RE1,PWRHYDDAM,S101,2027,0.58
RE1,PWRHYDDAM,S101,2028,0.55
RE1,PWRHYDDAM,S101,2029,0.5
RE1,PWRHYDDAM,S101,2030,0.47
RE1,PWRHYDDAM,S101,2031,0.5
RE1,PWRHYDDAM,S101,2032,0.55
RE1,PWRHYDDAM,S101,2033,0.58
RE1,PWRHYDDAM,S101,2034,0.55
RE1,PWRHYDDAM,S101,2035,0.5
RE1,PWRHYDDAM,S101,2036,0.47
RE1,PWRHYDDAM,S101,2037,0.5
RE1,PWRHYDDAM,S101,2038,0.55
RE1,PWRHYDDAM,S101,2039,0.58
RE1,PWRHYDDAM,S101,2040,0.55
RE1,PWRHYDDAM,S101,2041,0.5
RE1,PWRHYDDAM,S101,2042,0.47
RE1,PWRHYDDAM,S101,2043,0.5
RE1,PWRHYDDAM,S101,2044,0.55
RE1,PWRHYDDAM,S101,2045,0.58
RE1,PWRHYDDAM,S101,2046,0.55
RE1,PWRHYDDAM,S101,2047,0.5
RE1,PWRHYDDAM,S101,2048,0.47
RE1,PWRHYDDAM,S101,2049,0.5
RE1,PWRHYDDAM,S101,2050,0.55
RE1,PWRHYDDAM,S101,2051,0.58
RE1,PWRHYDDAM,S101,2052,0.55
RE1,PWRHYDDAM,S101,2053,0.5
RE1,PWRHYDDAM,S101,2054,0.47
RE1,PWRHYDROR,S101,2022,0.593
RE1,PWRHYDROR,S101,2023,0.4749999999999999
RE1,PWRHYDROR,S101,2024,0.4465
RE1,PWRHYDROR,S101,2025,0.4749999999999999
RE1,PWRHYDROR,S101,2026,0.5225
RE1,PWRHYDROR,S101,2027,0.551
RE1,PWRHYDROR,S101,2028,0.5225
RE1,PWRHYDROR,S101,2029,0.4749999999999999
RE1,PWRHYDROR,S101,2030,0.4465
RE1,PWRHYDROR,S101,2031,0.4749999999999999
RE1,PWRHYDROR,S101,2032,0.5225
RE1,PWRHYDROR,S101,2033,0.551
RE1,PWRHYDROR,S101,2034,0.5225
RE1,PWRHYDROR,S101,2035,0.4749999999999999
RE1,PWRHYDROR,S101,2036,0.4465
RE1,PWRHYDROR,S101,2037,0.4749999999999999
RE1,PWRHYDROR,S101,2038,0.5225
RE1,PWRHYDROR,S101,2039,0.551
RE1,PWRHYDROR,S101,2040,0.5225
RE1,PWRHYDROR,S101,2041,0.4749999999999999
RE1,PWRHYDROR,S101,2042,0.4465
RE1,PWRHYDROR,S101,2043,0.4749999999999999
RE1,PWRHYDROR,S101,2044,0.5225
RE1,PWRHYDROR,S101,2045,0.551
RE1,PWRHYDROR,S101,2046,0.5225
RE1,PWRHYDROR,S101,2047,0.4749999999999999
RE1,PWRHYDROR,S101,2048,0.4465
RE1,PWRHYDROR,S101,2049,0.4749999999999999
RE1,PWRHYDROR,S101,2050,0.5225
RE1,PWRHYDROR,S101,2051,0.551
RE1,PWRHYDROR,S101,2052,0.5225
RE1,PWRHYDROR,S101,2053,0.4749999999999999
RE1,PWRHYDROR,S101,2054,0.4465
RE1,PWRHYDROR_NDC,S101,2022,0.63
RE1,PWRHYDROR_NDC,S101,2023,0.5
RE1,PWRHYDROR_NDC,S101,2024,0.4465
RE1,PWRHYDROR_NDC,S101,2025,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2026,0.5225
RE1,PWRHYDROR_NDC,S101,2027,0.551
RE1,PWRHYDROR_NDC,S101,2028,0.5225
RE1,PWRHYDROR_NDC,S101,2029,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2030,0.4465
RE1,PWRHYDROR_NDC,S101,2031,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2032,0.5225
RE1,PWRHYDROR_NDC,S101,2033,0.551
RE1,PWRHYDROR_NDC,S101,2034,0.5225
RE1,PWRHYDROR_NDC,S101,2035,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2036,0.4465
RE1,PWRHYDROR_NDC,S101,2037,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2038,0.5225
RE1,PWRHYDROR_NDC,S101,2039,0.551
RE1,PWRHYDROR_NDC,S101,2040,0.5225
RE1,PWRHYDROR_NDC,S101,2041,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2042,0.4465
RE1,PWRHYDROR_NDC,S101,2043,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2044,0.5225
RE1,PWRHYDROR_NDC,S101,2045,0.551
RE1,PWRHYDROR_NDC,S101,2046,0.5225
RE1,PWRHYDROR_NDC,S101,2047,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2048,0.4465
RE1,PWRHYDROR_NDC,S101,2049,0.4749999999999999
RE1,PWRHYDROR_NDC,S101,2050,0.5225
RE1,PWRHYDROR_NDC,S101,2051,0.551
RE1,PWRHYDROR_NDC,S101,2052,0.5225
RE1,PWRHYDROR_NDC,S101,2053,0.5225
RE1,PWRHYDROR_NDC,S101,2054,0.5225
RE1,PWRJET,S101,2022,0.85
RE1,PWRJET,S101,2023,0.85
RE1,PWRJET,S101,2024,0.85
RE1,PWRJET,S101,2025,0.85
RE1,PWRJET,S101,2026,0.85
RE1,PWRJET,S101,2027,0.85
RE1,PWRJET,S101,2028,0.85
RE1,PWRJET,S101,2029,0.85
RE1,PWRJET,S101,2030,0.85
RE1,PWRJET,S101,2031,0.85
RE1,PWRJET,S101,2032,0.85
RE1,PWRJET,S101,2033,0.85
RE1,PWRJET,S101,2034,0.85
RE1,PWRJET,S101,2035,0.85
RE1,PWRJET,S101,2036,0.85
RE1,PWRJET,S101,2037,0.85
RE1,PWRJET,S101,2038,0.85
RE1,PWRJET,S101,2039,0.85
RE1,PWRJET,S101,2040,0.85
RE1,PWRJET,S101,2041,0.85
RE1,PWRJET,S101,2042,0.85
RE1,PWRJET,S101,2043,0.85
RE1,PWRJET,S101,2044,0.85
RE1,PWRJET,S101,2045,0.85
RE1,PWRJET,S101,2046,0.85
RE1,PWRJET,S101,2047,0.85
RE1,PWRJET,S101,2048,0.85
RE1,PWRJET,S101,2049,0.85
RE1,PWRJET,S101,2050,0.85
RE1,PWRJET,S101,2051,0.85
RE1,PWRJET,S101,2052,0.85
RE1,PWRJET,S101,2053,0.85
RE1,PWRJET,S101,2054,0.85
RE1,PWRLPG,S101,2022,0.527
RE1,PWRLPG,S101,2023,0.527
RE1,PWRLPG,S101,2024,0.527
RE1,PWRLPG,S101,2025,0.527
RE1,PWRLPG,S101,2026,0.527
RE1,PWRLPG,S101,2027,0.527
RE1,PWRLPG,S101,2028,0.527
RE1,PWRLPG,S101,2029,0.527
RE1,PWRLPG,S101,2030,0.527
RE1,PWRLPG,S101,2031,0.527
RE1,PWRLPG,S101,2032,0.527
RE1,PWRLPG,S101,2033,0.527
RE1,PWRLPG,S101,2034,0.527
RE1,PWRLPG,S101,2035,0.527
RE1,PWRLPG,S101,2036,0.527
RE1,PWRLPG,S101,2037,0.527
RE1,PWRLPG,S101,2038,0.527
RE1,PWRLPG,S101,2039,0.527
RE1,PWRLPG,S101,2040,0.527
RE1,PWRLPG,S101,2041,0.527
RE1,PWRLPG,S101,2042,0.527
RE1,PWRLPG,S101,2043,0.527
RE1,PWRLPG,S101,2044,0.527
RE1,PWRLPG,S101,2045,0.527
RE1,PWRLPG,S101,2046,0.527
RE1,PWRLPG,S101,2047,0.527
RE1,PWRLPG,S101,2048,0.527
RE1,PWRLPG,S101,2049,0.527
RE1,PWRLPG,S101,2050,0.527
RE1,PWRLPG,S101,2051,0.527
RE1,PWRLPG,S101,2052,0.527
RE1,PWRLPG,S101,2053,0.527
RE1,PWRLPG,S101,2054,0.527
RE1,PWRNGS_CC,S101,2022,0.506
RE1,PWRNGS_CC,S101,2023,0.506
RE1,PWRNGS_CC,S101,2024,0.55
RE1,PWRNGS_CC,S101,2025,0.506
RE1,PWRNGS_CC,S101,2026,0.506
RE1,PWRNGS_CC,S101,2027,0.506
RE1,PWRNGS_CC,S101,2028,0.506
RE1,PWRNGS_CC,S101,2029,0.506
RE1,PWRNGS_CC,S101,2030,0.506
RE1,PWRNGS_CC,S101,2031,0.506
RE1,PWRNGS_CC,S101,2032,0.506
RE1,PWRNGS_CC,S101,2033,0.506
RE1,PWRNGS_CC,S101,2034,0.506
RE1,PWRNGS_CC,S101,2035,0.506
RE1,PWRNGS_CC,S101,2036,0.506
RE1,PWRNGS_CC,S101,2037,0.506
RE1,PWRNGS_CC,S101,2038,0.506
RE1,PWRNGS_CC,S101,2039,0.506
RE1,PWRNGS_CC,S101,2040,0.506
RE1,PWRNGS_CC,S101,2041,0.506
RE1,PWRNGS_CC,S101,2042,0.506
RE1,PWRNGS_CC,S101,2043,0.506
RE1,PWRNGS_CC,S101,2044,0.506
RE1,PWRNGS_CC,S101,2045,0.506
RE1,PWRNGS_CC,S101,2046,0.506
RE1,PWRNGS_CC,S101,2047,0.506
RE1,PWRNGS_CC,S101,2048,0.506
RE1,PWRNGS_CC,S101,2049,0.506
RE1,PWRNGS_CC,S101,2050,0.506
RE1,PWRNGS_CC,S101,2051,0.506
RE1,PWRNGS_CC,S101,2052,0.506
RE1,PWRNGS_CC,S101,2053,0.506
RE1,PWRNGS_CC,S101,2054,0.506
RE1,PWRNGS_CS,S101,2022,0.527
RE1,PWRNGS_CS,S101,2023,0.65
RE1,PWRNGS_CS,S101,2024,0.527
RE1,PWRNGS_CS,S101,2025,0.527
RE1,PWRNGS_CS,S101,2026,0.527
RE1,PWRNGS_CS,S101,2027,0.527
RE1,PWRNGS_CS,S101,2028,0.527
RE1,PWRNGS_CS,S101,2029,0.527
RE1,PWRNGS_CS,S101,2030,0.527
RE1,PWRNGS_CS,S101,2031,0.527
RE1,PWRNGS_CS,S101,2032,0.527
RE1,PWRNGS_CS,S101,2033,0.527
RE1,PWRNGS_CS,S101,2034,0.527
RE1,PWRNGS_CS,S101,2035,0.527
RE1,PWRNGS_CS,S101,2036,0.527
RE1,PWRNGS_CS,S101,2037,0.527
RE1,PWRNGS_CS,S101,2038,0.527
RE1,PWRNGS_CS,S101,2039,0.527
RE1,PWRNGS_CS,S101,2040,0.527
RE1,PWRNGS_CS,S101,2041,0.527
RE1,PWRNGS_CS,S101,2042,0.527
RE1,PWRNGS_CS,S101,2043,0.527
RE1,PWRNGS_CS,S101,2044,0.527
RE1,PWRNGS_CS,S101,2045,0.527
RE1,PWRNGS_CS,S101,2046,0.527
RE1,PWRNGS_CS,S101,2047,0.527
RE1,PWRNGS_CS,S101,2048,0.527
RE1,PWRNGS_CS,S101,2049,0.527
RE1,PWRNGS_CS,S101,2050,0.527
RE1,PWRNGS_CS,S101,2051,0.527
RE1,PWRNGS_CS,S101,2052,0.527
RE1,PWRNGS_CS,S101,2053,0.527
RE1,PWRNGS_CS,S101,2054,0.527
RE1,PWRNGSCCS,S101,2022,0.588
RE1,PWRNGSCCS,S101,2023,0.588
RE1,PWRNGSCCS,S101,2024,0.588
RE1,PWRNGSCCS,S101,2025,0.588
RE1,PWRNGSCCS,S101,2026,0.588
RE1,PWRNGSCCS,S101,2027,0.588
RE1,PWRNGSCCS,S101,2028,0.588
RE1,PWRNGSCCS,S101,2029,0.588
RE1,PWRNGSCCS,S101,2030,0.588
RE1,PWRNGSCCS,S101,2031,0.588
RE1,PWRNGSCCS,S101,2032,0.588
RE1,PWRNGSCCS,S101,2033,0.588
RE1,PWRNGSCCS,S101,2034,0.588
RE1,PWRNGSCCS,S101,2035,0.588
RE1,PWRNGSCCS,S101,2036,0.588
RE1,PWRNGSCCS,S101,2037,0.588
RE1,PWRNGSCCS,S101,2038,0.588
RE1,PWRNGSCCS,S101,2039,0.588
RE1,PWRNGSCCS,S101,2040,0.588
RE1,PWRNGSCCS,S101,2041,0.588
RE1,PWRNGSCCS,S101,2042,0.588
RE1,PWRNGSCCS,S101,2043,0.588
RE1,PWRNGSCCS,S101,2044,0.588
RE1,PWRNGSCCS,S101,2045,0.588
RE1,PWRNGSCCS,S101,2046,0.588
RE1,PWRNGSCCS,S101,2047,0.588
RE1,PWRNGSCCS,S101,2048,0.588
RE1,PWRNGSCCS,S101,2049,0.588
RE1,PWRNGSCCS,S101,2050,0.588
RE1,PWRNGSCCS,S101,2051,0.588
RE1,PWRNGSCCS,S101,2052,0.588
RE1,PWRNGSCCS,S101,2053,0.588
RE1,PWRNGSCCS,S101,2054,0.588
RE1,PWRNUC,S101,2022,0.6999999999999998
RE1,PWRNUC,S101,2023,0.6999999999999998
RE1,PWRNUC,S101,2024,0.6999999999999998
RE1,PWRNUC,S101,2025,0.6999999999999998
RE1,PWRNUC,S101,2026,0.6999999999999998
RE1,PWRNUC,S101,2027,0.6999999999999998
RE1,PWRNUC,S101,2028,0.6999999999999998
RE1,PWRNUC,S101,2029,0.6999999999999998
RE1,PWRNUC,S101,2030,0.6999999999999998
RE1,PWRNUC,S101,2031,0.6999999999999998
RE1,PWRNUC,S101,2032,0.6999999999999998
RE1,PWRNUC,S101,2033,0.6999999999999998
RE1,PWRNUC,S101,2034,0.6999999999999998
RE1,PWRNUC,S101,2035,0.6999999999999998
RE1,PWRNUC,S101,2036,0.6999999999999998
RE1,PWRNUC,S101,2037,0.6999999999999998
RE1,PWRNUC,S101,2038,0.6999999999999998
RE1,PWRNUC,S101,2039,0.6999999999999998
RE1,PWRNUC,S101,2040,0.6999999999999998
RE1,PWRNUC,S101,2041,0.6999999999999998
RE1,PWRNUC,S101,2042,0.6999999999999998
RE1,PWRNUC,S101,2043,0.6999999999999998
RE1,PWRNUC,S101,2044,0.6999999999999998
RE1,PWRNUC,S101,2045,0.6999999999999998
RE1,PWRNUC,S101,2046,0.6999999999999998
RE1,PWRNUC,S101,2047,0.6999999999999998
RE1,PWRNUC,S101,2048,0.6999999999999998
RE1,PWRNUC,S101,2049,0.6999999999999998
RE1,PWRNUC,S101,2050,0.6999999999999998
RE1,PWRNUC,S101,2051,0.6999999999999998
RE1,PWRNUC,S101,2052,0.6999999999999998
RE1,PWRNUC,S101,2053,0.6999999999999998
RE1,PWRNUC,S101,2054,0.6999999999999998
RE1,PWRSOLRTP,S101,2022,0.1869999999999999
RE1,PWRSOLRTP,S101,2023,0.1869999999999999
RE1,PWRSOLRTP,S101,2024,0.1869999999999999
RE1,PWRSOLRTP,S101,2025,0.1869999999999999
RE1,PWRSOLRTP,S101,2026,0.1869999999999999
RE1,PWRSOLRTP,S101,2027,0.1869999999999999
RE1,PWRSOLRTP,S101,2028,0.1869999999999999
RE1,PWRSOLRTP,S101,2029,0.1869999999999999
RE1,PWRSOLRTP,S101,2030,0.1869999999999999
RE1,PWRSOLRTP,S101,2031,0.1929999999999999
RE1,PWRSOLRTP,S101,2032,0.1929999999999999
RE1,PWRSOLRTP,S101,2033,0.1929999999999999
RE1,PWRSOLRTP,S101,2034,0.1929999999999999
RE1,PWRSOLRTP,S101,2035,0.1929999999999999
RE1,PWRSOLRTP,S101,2036,0.1929999999999999
RE1,PWRSOLRTP,S101,2037,0.1929999999999999
RE1,PWRSOLRTP,S101,2038,0.1929999999999999
RE1,PWRSOLRTP,S101,2039,0.1929999999999999
RE1,PWRSOLRTP,S101,2040,0.1929999999999999
RE1,PWRSOLRTP,S101,2041,0.1929999999999999
RE1,PWRSOLRTP,S101,2042,0.1929999999999999
RE1,PWRSOLRTP,S101,2043,0.1929999999999999
RE1,PWRSOLRTP,S101,2044,0.1929999999999999
RE1,PWRSOLRTP,S101,2045,0.1929999999999999
RE1,PWRSOLRTP,S101,2046,0.1929999999999999
RE1,PWRSOLRTP,S101,2047,0.1929999999999999
RE1,PWRSOLRTP,S101,2048,0.1929999999999999
RE1,PWRSOLRTP,S101,2049,0.1929999999999999
RE1,PWRSOLRTP,S101,2050,0.205
RE1,PWRSOLRTP,S101,2051,0.205
RE1,PWRSOLRTP,S101,2052,0.205
RE1,PWRSOLRTP,S101,2053,0.205
RE1,PWRSOLRTP,S101,2054,0.205
RE1,PWRSOLRTP_ZNI,S101,2022,0.18
RE1,PWRSOLRTP_ZNI,S101,2023,0.18
RE1,PWRSOLRTP_ZNI,S101,2024,0.18
RE1,PWRSOLRTP_ZNI,S101,2025,0.18
RE1,PWRSOLRTP_ZNI,S101,2026,0.18
RE1,PWRSOLRTP_ZNI,S101,2027,0.18
RE1,PWRSOLRTP_ZNI,S101,2028,0.18
RE1,PWRSOLRTP_ZNI,S101,2029,0.18
RE1,PWRSOLRTP_ZNI,S101,2030,0.18
RE1,PWRSOLRTP_ZNI,S101,2031,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2032,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2033,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2034,0.1849999999999999
RE1,PWRSOLRTP_ZNI,S101,2035,0.1849999999999999
